"cell50x50","Area_F","Area_A","Area_G","Area_U","Area_O","Spcs_F","Spcs_A","Spcs_O"
"29SQD2",134.246615163628,2318.41236181352,237.958198533512,42.8605516374533,248.372167642171,27,31,87
"29SQE2",115.518756622624,1640.68487917369,500.0006156962,22.6359028487589,536.512705251717,29,31,86
"29TMH3",215.191687235012,144.784677098696,6.75708266891294,8.20005319467491,2127.02811866095,14,12,45
"29TNF2",385.631227996859,286.777709513987,9.20562816839388,240.679904458852,1579.64598557458,18,23,62
"29TNF3",394.237031476671,1013.9499792014,10.6781859087333,190.177197312109,892.588863491243,24,17,57
"29TNF4",690.854797320882,609.319600627566,10.9469933312154,52.2669172504937,1138.23851114342,21,14,55
"29TNG1",766.575279267093,443.451095615179,14.3902667024136,186.665444354891,1090.83396527314,24,21,66
"29TNG2",392.891657167327,659.79526013662,10.8572643862602,152.290299636059,1286.14298076616,16,16,63
"29TNG3",926.534973137443,505.676740706883,27.0089676712353,46.9422625295567,995.460584814295,25,20,70
"29TNG4",371.032494090468,440.018285175819,85.8242155683876,21.7645593052022,1583.03084073092,24,17,67
"29TNH1",868.386969600725,926.037275753567,16.4103840576621,55.1822799270687,635.944677038679,20,21,60
"29TNH2",1012.51367101721,639.050734176375,19.5548569306182,101.018500103158,729.779299385762,20,25,68
"29TNH3",939.08919980008,1034.22715084219,21.8240090622749,50.8430744638225,455.647094813188,18,18,58
"29TPE1",344.524758293622,781.512601289461,27.5468537784669,39.7379288791252,1307.66945073583,24,19,71
"29TPE3",427.498717229181,797.963769434258,200.110440813939,17.4255710098074,1057.10818353785,26,23,67
"29TPF1",228.068225359672,1239.21348439091,35.6875968119643,27.1488466545004,970.869825596204,27,19,68
"29TPF2",305.777576457823,1023.41842113421,15.733722202038,24.9191906349798,1131.15610396739,23,19,61
"29TPF3",145.176520487128,1307.7828976045,94.3129890770846,17.0175383899773,935.775527688862,30,24,71
"29TPF4",92.2744323851922,1070.6302238998,208.025502604365,12.6986815922676,1116.4887856374,30,25,72
"29TPG1",655.038252594403,638.358761385831,38.9121781775162,12.2210114583094,1156.48784897049,29,26,75
"29TPG2",280.857343160568,1131.82862137119,57.7697143025687,31.1687760888278,999.411081576188,25,22,71
"29TPG4",268.331710297539,1350.87396385781,53.9688782755462,13.9922999917791,812.96656211126,28,19,74
"29TPH2",942.31812648167,967.257392544561,6.18008149443559,15.3457096045405,569.920945287177,17,18,58
"29TPH4",931.512387487369,315.977584213235,168.154490896382,35.0699192708085,1049.39070580823,27,21,67
"29TPJ2",928.892883950685,397.282331478416,50.1765365425258,15.9924026624036,1108.66062613716,17,19,48
"29TQE1",656.57320640062,702.631579420461,316.684910147657,12.4527825043918,1042.56964698639,32,30,82
"29TQF1",91.2853155918355,1257.51195214004,474.590086567453,11.2862568557721,725.047453212518,29,30,80
"29TQF2",155.082856686483,1424.01317138043,752.412134545795,8.7091649830353,305.547367599106,27,31,68
"29TQG2",343.25862932958,819.841967493916,261.47446442669,7.43401936997554,1040.94184479344,30,28,75
"29TQH1",585.635424669435,147.821608109175,292.927150865421,3.30305383579526,1178.35450696262,31,21,69
"29TQH2",854.106804482245,193.345876966706,276.62629021348,20.4967325314643,952.5607697244,31,22,68
"29UMA2",2.67686229825199,27.1567182599616,81.0820595024432,2.61715533249172,2388.11941183534,6,23,47
"29UMA4",93.3301427489527,26.8079117779804,277.701705266555,3.26391798930125,2100.8486765283,9,18,44
"29UMT1",38.600164612672,65.9357284670184,541.407361712205,9.20473118502747,1846.49892889873,14,17,52
"29UMT2",39.4665360437594,152.392973518439,130.22165674953,3.02517069019235,2176.54065305776,16,20,50
"29UMT4",174.792852048265,312.527430197997,839.941102760368,13.7326578893599,1160.97681012895,15,21,50
"29UMU3",83.3606971674083,260.401423358809,462.260291932389,9.73221461498452,1686.18081559373,10,20,50
"29UMV2",30.9084446775569,103.38307525922,21.5145065656401,2.3783381448603,2343.45916913756,14,21,57
"29UMV4",118.717292541847,179.906951539317,663.304262503717,34.1623189686639,1505.84874908654,16,25,52
"29UNA1",54.7807991582164,144.758634941794,102.008714290804,6.99562249014099,2193.40130587752,13,22,47
"29UNA2",94.2077006893935,201.332016515032,483.766046404793,21.6736423472588,1700.97292640112,14,22,55
"29UNA3",238.944086986799,182.123716476445,939.954213251668,40.7295580558458,1099.88713704193,15,20,49
"29UNA4",189.160108780436,385.72382221828,1092.36007265794,26.9574798614447,807.450657407658,16,27,48
"29UNB4",26.6022727690434,134.595544133711,241.293573753069,21.1821842348263,4579.90506762715,13,28,60
"29UNT1",181.342051247197,228.152840308648,1871.24736094903,56.9809902563492,164.196007549731,15,12,45
"29UNT2",30.6200897868174,198.657410599361,1094.8199669048,83.8693912002914,1094.00396191211,11,16,52
"29UNT3",238.689994115879,329.863852952728,1542.96138659914,32.0617940921191,2859.71675297843,14,18,56
"29UNU2",122.568843665476,106.477764652155,2003.01592338732,70.8723962479108,199.033810355864,13,16,52
"29UNU3",200.126701776828,194.554082165917,1754.71840441128,22.5691094241881,329.670205517604,15,19,48
"29UNU4",213.374074755054,169.28021572886,1862.84861701318,30.6000037250159,225.524515258548,11,15,49
"29UNV4",71.7686637277581,62.8722153954487,1812.7359336262,38.4617145462819,515.804928868675,15,24,48
"29UPA2",85.1910376917912,110.904580665228,2035.40007481797,47.5461719532039,221.978329376333,17,15,43
"29UPA4",32.9107577965748,178.104107035757,1690.33750964675,121.724039190173,228.723797383088,12,22,53
"29UPB2",74.5723656618797,105.967590330045,503.268934260684,50.8393669824585,1766.36201114802,15,27,58
"29UPB4",59.7595606839207,78.8372633123761,564.741773793436,22.3501552691028,1312.09436226665,10,22,51
"30STF3",551.222493779743,2065.56540710569,82.7003065637889,32.3908704017152,668.724061470098,28,30,84
"29UPU3",317.650758460991,288.371714304333,1134.39875161146,71.8938868075131,756.060157913451,18,22,64
"29UPU4",88.3637649541682,471.260142267398,1121.52707803566,40.3200734207407,951.199401795444,16,17,51
"29UPV2",117.612618760746,253.067645968738,1688.27197296498,44.6607524323738,397.409048382193,15,18,48
"29UPV4",33.315923588654,530.248597474616,935.71174638241,449.148006898891,515.073333593882,15,20,62
"29VPC3",83.7340777819899,0,164.426533080446,1.70967015414319,1462.45383784264,17,25,56
"30SUK2",597.911229917141,1230.48253779009,346.26234111738,33.0674264701873,292.361042400925,28,34,86
"30STH3",222.957259490004,2190.13933239087,313.862879047139,10.435873512529,326.449657787441,17,31,64
"30STJ3",388.328406461599,1160.09638967344,570.857991530034,14.4275239343313,765.296009052202,30,32,86
"30STJ4",46.7700371777786,2000.72600171529,631.908309418567,49.2195643537917,253.227339891013,25,33,85
"30STK4",373.840619895627,1461.79966053307,302.423799651903,28.2063086226779,649.083613850421,32,35,101
"30SUF1",384.075404939775,1161.17463624266,85.7814191616385,28.2288355468098,840.853001287836,26,30,77
"30SUF2",139.766110148981,45.5700628347008,37.9153275092563,120.445120205304,2156.3558632194,22,21,58
"30SUF3",129.136193297366,1133.72678635706,70.6849694445844,144.754376237593,1022.71724132875,29,36,84
"30SUG3",16.8821643320265,2365.30469972904,38.532345595091,31.7834615048116,48.5362224545761,16,27,59
"30SUG4",74.5561540709615,1977.13165585377,76.6763758088941,39.5376560707422,333.153527450068,28,30,77
"30SUH2",608.666522527805,1196.26045023335,52.4077523567229,23.8597117567075,618.919131250962,25,24,60
"30SUJ1",523.338957369738,812.148401195237,313.625117067967,7.76422989535703,843.235183199339,27,31,74
"30SUJ2",368.347059610322,1110.21738872712,408.04460781392,10.2926942935108,603.217583648413,23,30,65
"30SUK4",258.388149054653,1822.37404856413,177.998955289133,56.9473226266149,185.30525397956,28,34,84
"30SVF1",221.14911644331,654.428574595611,41.5600270593635,39.3103106245333,1545.17691982339,28,32,75
"30SVF3",160.552308405101,575.157317852734,97.9200854225917,18.1764842921269,1650.11818242381,25,28,77
"30SVG1",199.928631862443,1920.75821422996,101.024430409357,45.9482481790907,233.941882301774,24,24,59
"30SVG2",135.584005341347,1982.32754538717,65.9256198058692,124.724145578671,193.078551619273,27,31,72
"30SVG3",225.768781556934,1475.6498416763,310.651074340708,11.2884390778467,478.593980586168,26,29,67
"30SVG4",453.923814751969,930.334283251107,238.971711601731,26.4982170318577,852.223273089955,25,28,63
"30SVH3",246.150986290546,1701.18721312148,156.860532269752,23.0542576936632,374.701367920929,23,29,59
"30SVK4",80.855948574633,1971.10139710033,103.003490810083,50.8746464563523,296.100197248505,24,32,83
"30SWF1",110.024906414363,432.225772316842,140.574661031723,63.5482676693471,1755.55075727345,22,25,77
"30SWG1",471.22820185149,1148.62060845057,368.987240673251,11.3877577244577,501.72828023238,26,27,62
"30SWG2",650.052816119857,668.836787208753,222.222241965295,6.95813237474205,953.881308740568,24,24,54
"30SWG3",362.849411962279,1386.04672772258,280.337031622773,5.15640161851418,467.211795299157,22,22,49
"30SWH1",612.622547238998,1202.2405170822,307.182282066982,9.34716493926879,370.561833896933,24,31,64
"30TTN3",718.147712464712,182.442475032429,286.027212697419,35.3640881519091,986.084910457524,27,22,66
"30SXG3",105.585602028293,1129.19650021339,181.524407635668,161.52426861296,922.266241514528,22,30,80
"30SXH2",430.924834123639,1244.72474089448,511.336264247242,30.4006570435111,283.629967629588,25,27,64
"30SXH4",165.525604754332,1407.19656939014,518.55399618107,223.693472113582,185.143822852395,22,34,90
"30SXJ1",723.361578167249,1330.42826693561,127.433636402002,11.0989302131099,308.679664491962,25,23,55
"30SXJ3",491.457608902452,842.63811941408,267.245193052685,31.6151053426948,867.155753059879,26,24,65
"30SXJ4",648.696315972608,649.641980956686,315.802332840717,14.5532863865446,871.425305643563,27,31,65
"30SXK2",964.450587361814,323.225528674609,636.964625492271,4.30025032759788,572.072653534839,30,24,66
"30SXK4",1037.39414681455,475.206870104203,266.435976564425,5.16626585358054,715.881197286997,28,23,69
"30SYH1",486.522569692573,749.063907245389,581.33939914447,180.77041153354,1066.14907159245,26,26,76
"30SYJ1",77.6691206822725,941.607411794031,141.050946379407,331.734063839589,1406.94510727513,24,31,92
"30SYJ2",90.1237323270367,1223.85618295317,238.719829831666,162.409957239141,1266.74189313112,26,29,79
"30SYK2",588.469208533084,767.366795201904,331.289614495741,117.034687688836,1011.19403972498,27,28,81
"30TTK3",508.687415964012,496.192989757244,751.656716024717,18.457901344501,955.918184139672,32,29,79
"30TTL4",108.975966802242,1877.13019129424,480.133356612675,76.1348491918836,103.391284480505,26,33,76
"30TTN4",542.733531625968,792.062352451407,361.702934530272,89.7539967679667,510.858373443486,31,34,79
"30TUK1",428.961179423772,345.227447551289,304.36594382607,15.8668055878195,1405.68549855402,33,30,77
"30TUK3",936.744615729901,297.80489669639,534.263059709384,64.0840940213704,668.095095142333,31,27,76
"30TUL1",163.177164363707,2189.13020913558,56.1608955859229,31.9227210464472,59.674684338463,28,33,71
"30TUL2",139.256544433896,1855.80497720991,261.113486318081,24.8551530701528,219.08767283703,28,34,74
"30TUL3",976.714265209376,1289.10635033963,78.6678981864198,48.6162235533942,107.883421554399,29,34,71
"30TUL4",434.442839900794,1396.09990858714,413.688725541918,60.8787354527038,195.894949919753,30,34,81
"30TUM1",56.0111533158177,2377.4529771749,24.6461019388599,18.3551744649667,23.6108860254344,20,32,71
"30TUM2",142.960336886321,2232.65782775758,28.6378560939943,35.0482764362023,60.8293147689952,26,32,67
"30TUM3",123.820075612209,2216.40822058767,27.9413901634753,41.5388034029863,91.3097156998786,23,34,71
"30TUM4",366.307731016435,1762.50756501155,84.1512379894821,113.366270340929,174.702907257322,27,32,72
"30TUN1",842.559335303946,88.8287634176737,189.801306684021,2.62783432790967,1376.30832140687,35,23,72
"30TUN2",941.456212518482,973.537850193565,211.123653455948,19.5396384598786,354.420971473479,28,32,78
"30TUN3",819.958608499056,118.066952222297,424.895696451291,5.18614637111685,1132.88928694205,33,23,72
"30TUN4",692.889747847354,1335.91054530374,205.33863824656,12.1039208932967,254.779571698044,33,31,78
"30TUP2",284.322376324407,299.760830521268,73.0116450896066,16.2745793758019,1826.76430017449,24,22,62
"30TUP4",70.3651819616784,54.1002636811037,78.6071356558741,14.0252569506302,2283.90708377384,24,23,64
"30TVK1",445.249597125762,796.133753143716,288.28244092017,668.302424588182,303.671572982688,32,32,89
"30TVL1",627.294136066306,1288.26281571966,356.275277584304,15.0704283153396,214.728718374179,30,32,76
"30TVL2",875.81281716455,277.50397477852,724.100424611303,104.997199439122,519.21254481841,34,32,85
"30TVL3",715.741364710754,715.492508138458,446.58805037875,6.66935613752145,617.433064391109,32,30,74
"30TVL4",498.910914052292,993.17324972701,322.155440282285,46.2568388021189,641.444091329577,32,33,82
"30TVM1",139.836257422409,2099.24602534661,120.33602761813,58.7097270983318,83.4956240930497,29,29,74
"30TVM2",300.951795760548,1959.08331108107,40.8316552956859,25.9602528062284,174.843497140108,28,30,74
"30TVM3",1198.41612275473,542.152002906732,199.039243750652,7.0872145204273,555.221543167015,37,30,81
"30TVM4",1035.46890401777,1012.89314363024,106.946194710569,12.2633760129766,334.405939249959,30,27,71
"30TVN1",716.594544013054,214.420934471249,632.990188197446,36.6808014264218,900.944189173795,35,32,76
"30TVN2",590.989519464852,1016.98413763367,404.842701828684,5.79313661645098,483.030138464805,31,30,76
"30TVN3",1047.84763058999,480.2153858965,438.477867229252,56.539257340798,478.881537219798,34,27,80
"30TVN4",690.825568217657,1260.3403311174,104.438579584439,8.26191584589063,438.050759795312,32,30,77
"30TVT1",17.7280695952795,102.21760060299,7.56503812038877,36.6207569011977,2337.48728522733,15,23,64
"30TVT3",185.05239227978,513.659493905964,63.1871650902073,155.369952724172,1584.69587760261,24,30,74
"30TWK1",516.954781991631,1352.05778933582,203.823505594913,15.9666391372456,413.121856280528,29,29,82
"30TWK3",1378.04500630354,462.006117377933,382.531469302062,3.01613456500363,276.041015254507,27,23,69
"30TWL1",504.057946063013,1122.33969502253,493.984352291225,4.44950238734086,377.092838791127,28,31,69
"30TWL2",881.876126765155,888.475714457835,412.329895918381,9.32701910715117,309.931768324716,29,29,73
"30TWL4",1158.50899609057,431.351366899417,417.73414555086,2.47857318405767,491.553819177252,22,26,63
"30TWM1",1078.63316927921,463.949330358106,305.361059181609,24.3177972937598,629.654762838343,33,28,81
"30TWM2",1388.96887248612,523.88940315721,209.754845208602,15.9665324465925,363.397880316555,31,30,77
"30TWM3",413.12813668849,1138.33957678776,151.30346427162,43.7784628859596,755.073965942352,33,34,80
"30TWM4",466.997732498658,1255.92179275473,286.549370679716,5.02683267423686,487.174742064358,30,32,76
"30TWN1",1497.53779110108,230.516003631353,308.734967122811,142.362893338614,322.810000767112,31,29,84
"30TWN2",703.45453556695,1348.28951884928,50.944959856115,106.190080450378,293.03803696838,34,35,96
"30TWN3",1450.21054256113,60.5307866656202,544.777079990582,97.2215414180418,348.890654930108,32,25,76
"30TWN4",791.366156796109,1199.25288929383,135.693485062571,29.0160291195273,346.311035710968,34,32,84
"30TWS3",45.5395978178442,605.373053658542,303.398238576588,144.114163323879,1403.19694539582,24,32,80
"30TWT1",304.131744025156,1096.29370595335,236.465068765517,170.172032985994,694.902314390398,26,29,79
"30TWT2",8.49070255400733,96.523262211265,15.8665649133501,49.9488222930935,2331.12089311316,21,28,72
"30TWT3",283.655676241571,1644.88837963982,377.102687806152,128.813141953264,67.1588183879664,22,25,74
"30TWT4",49.0431665667149,898.165822132701,509.83193594085,220.052219056295,824.526417574033,24,41,88
"30TXK3",644.116359797269,817.14026048955,228.249801108849,20.0178957710377,790.582455458656,26,26,63
"30TXL3",291.749802393488,1615.55868261825,12.4129790707523,11.5668658221445,568.777234261199,26,34,70
"30TXM1",166.094161655245,1848.49682414613,35.7650918630765,44.6740139942909,405.98804250694,27,41,88
"30TXM2",209.64154878041,1622.22342618475,86.3850598440835,32.6706345250383,550.114953003409,30,35,82
"30TXM3",654.973591161146,1327.98411521161,34.3816590506025,11.2780601344333,471.458748585318,32,34,88
"30TXN1",1256.14725447805,187.983112515792,892.733145140526,23.2726776310258,140.860419656393,32,22,72
"30TXN2",773.37085624554,1100.77832204346,32.9288831856593,77.4246836209366,516.519594806734,35,36,86
"30TXN3",1045.97647387599,461.706424227632,817.004568121671,33.6146644234373,141.794757095607,35,25,76
"30TXN4",1438.40358544037,320.33207235133,164.491081557619,2.16998824687207,574.708446887182,38,25,84
"30TXP1",479.222996578183,69.2197723123272,0.647006787503778,46.1166530231539,1905.7933314194,27,18,71
"30TXP2",520.980881437513,482.439106223504,211.302893657799,218.320443122126,1067.96153479109,30,27,85
"30TXP3",631.592122590877,518.144440618171,9.43655369923013,59.3368107606654,1281.57955239291,28,23,64
"30TXP4",569.100821548493,1567.28685987564,184.500869785932,120.147046038101,59.0980126203982,28,24,76
"30TXQ1",242.477127033282,1.61266502091271,0.657011675186658,32.153753194741,2224.08406773035,26,22,69
"30TXQ2",258.291782788556,10.7505443738107,0.328488855866439,76.627491286662,2155.02625339239,20,17,64
"30TXQ3",893.622355054696,452.908016207058,104.447556352982,428.092638527845,621.00159136505,28,25,79
"30TXR1",118.132335139156,110.816252705108,42.274016459049,71.4089460977673,2158.39362584888,22,33,81
"30TXR2",133.150170341208,6.68936262479754,21.3820698185493,16.9523579613545,2322.87121705228,20,21,60
"30TXR3",291.244392699532,1652.00739567262,312.038320596907,149.529145464041,95.2300182834826,25,39,87
"30TXR4",454.663610995893,1134.02622487335,216.586586502171,74.8631700483857,619.987689088386,24,33,87
"30TXS1",106.517337211625,1836.78452490297,385.327786262891,156.287142468902,16.1055089812549,24,22,75
"30TXS2",45.9671727351963,597.115365534637,235.78830397387,151.140223215942,1471.03911274816,24,38,87
"30TXS3",149.847532695224,1700.18320542547,536.570429781856,104.686229663589,8.8192449825939,26,24,79
"30TXS4",106.72570967345,1965.03910179765,249.882691255575,167.315095495338,11.1583212594606,25,31,77
"30TXT1",180.66327046792,1727.18068127011,482.77406506692,91.3668407506909,19.0517630675261,22,22,75
"30TXT2",82.8761443002428,1563.07035978999,429.082626993823,342.304555169475,83.6525482463657,26,37,86
"30TXT3",144.432377333476,1340.97150773493,779.91492962319,196.461876735411,38.3427648165781,25,30,85
"30TXT4",127.817742804628,1657.40025846219,557.765533685642,135.581767365613,21.5302373402703,26,26,82
"30TYK1",1146.02506139863,366.190765950325,562.00560033802,4.87869369247829,651.813390350579,29,23,66
"30TYL1",147.133357864646,1997.51949858229,27.7144295192947,24.2302160380615,363.12472901412,25,33,73
"30TYM1",497.895844422048,1193.99251546338,25.2914327544614,14.9499142059036,653.287362785941,34,34,84
"30TYM2",166.207299341765,1912.83229614978,22.4171311084419,13.0799779202898,358.415285386572,23,32,73
"30TYN1",753.843642291411,473.623939794033,623.083072284822,124.829573071739,232.66226231005,38,21,76
"30TYN2",959.041497328064,123.023961441581,452.713448272243,12.430784551455,749.927634869601,37,26,82
"30TYQ1",337.85486671301,1149.78870089566,163.347576425688,149.024949009686,44.3205748372931,24,22,72
"30TYQ2",969.509927955911,561.941316365752,80.8770517995604,56.4547686300744,267.600577294978,27,19,66
"30TYR1",164.580949353267,1382.26321135478,26.0115855188585,77.2492384923591,7.91484024197681,25,29,76
"30TYR2",474.665287962221,1092.83796657605,65.6826495221333,33.9501234623109,84.4576445710035,25,18,71
"30TYS1",329.538723076299,2023.43010027675,397.187224054127,159.785102044641,27.8640520735996,29,28,81
"30TYT1",634.177958299979,1233.61994120775,551.604103355003,103.282031733685,31.1916912879925,25,27,85
"30TYT2",574.133341184395,1734.94612153953,220.87106788332,151.011207984782,65.5583405889362,31,30,88
"30UUA2",34.0953668905104,505.978832592059,207.243221023465,62.3404033616319,4875.10924130172,19,24,62
"30UUA3",121.772968731992,711.28791446691,393.477785429491,92.0115516559211,1182.44399383007,21,23,60
"30UUB4",38.1530609394822,326.774546721174,400.920685760621,20.8632443853782,1714.29974440446,17,20,56
"30UUC3",48.5232778869724,102.756935365079,804.186878022024,14.8190828132939,4307.07124669068,18,21,57
"30UUC4",55.6405893281143,163.32401538763,827.722283012216,54.9030998761564,4278.77427522776,20,29,62
"30UUF1",28.665189581001,56.9721886639401,461.279713351193,186.149611895504,1412.01679256777,13,24,59
"30UUF2",27.8517271783744,187.061314478836,793.013003744391,66.5794592892116,1177.29519449167,12,23,54
"30UUG1",284.656070013023,1.07421138269704,100.936084366755,8.15604938714417,1535.04806587407,12,20,49
"30UUG3",196.863491467908,62.8673178335172,406.338270411285,110.883774646197,1724.08343718514,25,28,73
"30UUG4",254.964426827051,47.2005196960326,399.482424605773,46.1653332665963,1753.19770912288,21,24,66
"30UUU3",30.8967257884128,612.211056577425,51.1527944029166,158.813550242953,1647.90832406594,20,26,65
"30UUU4",25.2725712611805,291.216863878834,19.807962508763,40.183288767777,2124.53835468989,19,27,71
"30UVA1",129.48947810086,687.019709846961,562.77199451977,184.886739049197,3439.3637098187,23,22,69
"30UVB1",59.7523039329058,164.485560968061,596.647110169289,44.8913694381818,1635.86738205252,19,21,58
"30UVB2",186.772501328416,813.939510692134,1225.25906262105,31.4140915685611,244.255511090279,22,18,59
"30UVB3",116.657452708008,378.867971196666,672.611835263733,96.391704097641,1237.40511014068,25,27,68
"30UVB4",183.348772754869,821.446298608487,903.196758469276,138.85534092999,455.077228098798,23,26,70
"30UVC1",252.056889617984,11.4765862547698,1740.28047494487,14.7214840163092,483.111526852997,23,23,63
"30UVC2",126.44202899003,63.5544639141419,1035.73371066343,213.955082511273,1061.9617470634,25,30,68
"30UVC3",199.27204980477,228.704989428782,1608.15132141148,21.9477956952806,443.843155486739,27,30,60
"30UVC4",343.565860950718,144.171049078984,1122.41202956672,406.384384199645,485.437578882418,27,27,64
"30UVD1",221.157271927206,21.3032720355393,1488.84650527835,94.1650480335537,5678.83226687384,29,34,83
"30UVD2",205.843659905991,20.3753371289924,732.427177314436,20.7933948522058,1522.18798524099,26,25,62
"30UVD3",203.882718817656,151.187551438821,1570.41353466682,102.941711566284,473.509974948724,28,29,69
"30UVD4",224.595895881281,144.100105684865,1825.47371569949,26.6859420695672,281.11315775036,27,22,64
"30UVE4",21.4995428669861,148.744985464926,196.322677550201,186.339325005948,1949.03309581297,20,33,72
"30UVF1",252.863319669839,191.180356672123,638.011063777254,17.4288959511057,1402.15517695052,20,27,75
"30UVF3",118.995681236229,292.258569005282,980.412932698123,61.4238685829166,1048.85411247063,22,31,68
"30UVF4",142.595590059637,53.6201621981897,848.934474423872,39.8045347374346,1416.99764071548,23,29,74
"30UVG1",234.877095184204,160.861496600073,1091.23239488662,542.893864708941,471.764834654852,22,31,62
"30UVG2",522.629921960405,62.3688097016379,737.287718006611,33.9713928362097,1145.38238729597,22,26,55
"30UVG3",256.013235915428,292.82117287026,962.47081658233,224.152174208446,766.477012748471,24,29,61
"30UVG4",489.9463852271,178.707055652182,1135.73639139361,60.3487177464174,637.200043538249,21,28,60
"30UVU1",235.598664593659,1434.34585192791,149.656762945864,142.599453672261,539.441211246303,24,27,68
"30UVU2",198.777710085653,1767.36974810608,200.499720293206,171.733191392478,163.232632333231,22,26,69
"30UVU3",294.530794998713,1847.15571889287,157.542968415446,101.640945882992,101.053656116359,23,22,60
"30UVU4",435.808505680452,1713.153550754,226.628784170398,80.8649087579196,45.5089072921231,21,20,56
"30UVV4",22.9733673238712,250.23849849312,8.36119088043839,64.6797837393912,2155.69417735303,18,21,68
"30UWB2",77.3297471466602,805.427787310265,842.116865439058,111.819073168436,665.230916598371,22,29,69
"30UWB3",145.991508881193,1261.55695224791,925.140437816432,163.928148889641,5.02663884809453,26,25,66
"30UXB3",562.963020758426,475.055750089718,965.157703847358,888.154200892996,90.3967153523479,25,26,69
"30UWB4",276.907168776868,600.697143008247,501.45689451961,233.64757801141,888.931834631661,27,31,79
"30UWC1",189.736453759289,1468.83009505283,741.984797452128,90.6379261322049,10.7300334252709,24,23,63
"30UWC2",277.221479097235,789.072404364446,805.754864562176,295.765287777647,334.156844449868,26,31,76
"30UWC3",70.5629986560168,1367.45298241853,796.339622157894,253.574889372553,13.7164356253338,22,26,62
"30UWC4",116.029056734555,1325.10219309924,764.615259520896,264.855208943106,31.0452627567194,24,30,70
"30UWD1",64.7445250832539,893.782990388347,1321.47507145714,200.732910358042,21.1999751617726,22,28,59
"30UWD2",178.682195261697,1222.70541024796,883.02907392656,168.280385109145,49.2717323015654,27,25,65
"30UWD3",109.652360088012,351.313579969708,1670.64568014268,272.179932302706,97.8470134046078,28,31,70
"30UWD4",84.8255632214326,969.919896384189,477.81815734354,901.398519099943,67.665357753966,25,28,72
"30UWE1",55.9449725423976,119.054967396513,1520.6987548931,330.826718643127,2977.33084992245,29,34,76
"30UWE3",92.7190705700105,127.397894173437,1316.18279135507,469.010186386294,496.313290044215,27,32,67
