"cell50x50","SR"
"30UVD1",73
"30UWB2",77
"30UVF3",62
"30UVU2",66
"30UXB4",63
"30UXD2",62
"31TBH4",72
"31TBK3",65
"31TCN3",79
"31TCL1",76
"31TDM1",81
"31TDG3",81
"31TDJ3",72
"31TEN3",73
"31TEM1",85
"31TGM1",79
"31UDP1",69
"31UCQ3",75
"31UDP3",78
"31UFT3",80
"31UFP3",77
"31UFP1",85
"31UFV4",77
"31UFU3",81
"31VFG2",78
"32TLS3",79
"32TPP4",67
"32TMS1",68
"32TQN1",69
"32TQS2",76
"32TPT4",57
"32TQQ2",77
"32UMV2",79
"32UNF1",76
"32UMD4",71
"32UNE4",85
"32UPD3",81
"32VMH4",66
"32UQU2",72
"32VMN1",57
"32VMN3",70
"32VLQ4",72
"32VNL3",87
"32VPN1",74
"32VPL1",83
"32VNR2",67
"33TUH1",64
"33TUG3",63
"33TUN2",64
"33TUH2",74
"33TWG4",81
"33TWN4",75
"33TWN1",63
"33TWF3",51
"33UUP4",72
"33UUV4",76
"33UVB2",64
"33UUV1",76
"33UVS3",83
"33UVR3",77
"33UVT2",70
"33UWU2",81
"33UXR3",83
"33UXP3",92
"33UXR4",93
"33UXR1",78
"33VUD2",79
"33VVC4",86
"33VWH4",66
"33VWG1",70
"33WWR3",58
"33VVH2",61
"33WXS2",51
"34TCR2",60
"34TDQ3",79
"34TDS1",82
"34TFT1",67
"34UCD1",80
"34UDE2",78
"34UEF3",74
"34UEA2",77
"34UEG2",93
"34UFB2",83
"34UEU3",94
"34UFE3",84
"34UFD4",89
"34UFG1",76
"34VEP1",97
"34VFH1",68
"34VFM2",88
"35TLN3",42
"35TML3",68
"35TNJ2",72
"35ULS2",88
"35VLH3",83
"35VMD1",73
"35VNC1",69
"34SDH3",43
"34SEH1",71
"35TKF4",90
"35TMH3",79
"35TNG3",88
"35TLM1",84
"35TML1",67
"35TNM3",63
"35TNL3",92
"29SND4",67
"29TPH2",61
"29UMA4",59
"29TPE3",71
"29TNH2",58
"29UPV2",51
"30STJ3",69
"30TTN3",62
"30TUP2",62
"30TWT1",83
"30TXS4",77
"30TYT2",79
"30UUA2",59
"30UUF1",52
"30UVG1",54
"30UWE1",62
"30UXV2",72
"30UWG2",59
"30UXF2",68
"30UYU1",71
"30UXE3",82
"30VUK3",53
"31TCM2",72
"31TDH3",84
"31TDL1",74
"31TDJ4",73
"31TDG2",69
"31TDN3",87
"31TEH1",83
"31UCP3",69
"31TFN3",75
"31UCQ4",66
"31UCP1",71
"31UCS1",73
"31UCS3",77
"31UEP4",76
"31UFS1",72
"32TMP1",69
"32TLS2",86
"32TLQ1",69
"32TNR4",70
"32TQR1",76
"32TQS1",70
"32UMB1",64
"32ULB3",61
"32UMV4",69
"32UNE1",79
"32UNC3",74
"32UNG1",68
"32UPA3",68
"32UNG3",70
"32UPC3",77
"32VMK1",71
"32UPV4",79
"32VMR4",67
"32VPL3",67
"32VPP2",64
"33SWE4",55
"33SXD4",49
"33TUJ2",72
"33TUN1",68
"33TVN1",63
"33TVH2",61
"33TVL2",81
"33TXL4",75
"33TWJ3",64
"33UUQ1",82
"33TXF4",37
"33UUB4",73
"33UVR4",83
"33UVP3",70
"33UVT3",72
"33UVT4",82
"33UXP4",95
"33UXS4",83
"33VUF3",69
"33VUC3",76
"33VVH1",63
"33UYP1",78
"33VVG4",62
"33VVG2",67
"33VWH3",71
"33VWD3",80
"33VXJ2",78
"33WWQ2",70
"33WWM3",69
"34SEJ3",72
"34SEF3",51
"34SEH4",57
"34TCT1",86
"34TCT4",74
"34TDS2",86
"34TEQ1",91
"34TFM1",69
"34UCC1",80
"34UCD3",81
"34UDA2",77
"34UDB3",84
"34UDU4",73
"34UEE2",81
"34UEG4",77
"34UFA3",98
"34UFA4",102
"34UFD2",84
"34VEJ4",76
"34VER3",86
"34WDS4",74
"34WDS2",68
"34VFP2",80
"35TMF1",76
"35TNJ4",72
"35TPJ2",84
"35ULB4",79
"35ULV1",80
"35VLD4",74
"35VML3",71
"35VMK3",79
"35VMK2",78
"35VPK1",77
"35VNK4",75
"35WMP2",68
"35VNE1",74
"35VPL1",69
"29SND2",68
"29SPE2",62
"29SNE4",55
"29TQH2",63
"29UMT1",65
"29TQH1",57
"29UNU3",47
"30SUK2",84
"30SWG3",50
"30SXJ4",55
"30TVL3",67
"30TVM2",66
"30TWL1",61
"30TXM3",76
"30TXN3",79
"30TXT3",78
"30TWT2",71
"30UVG4",65
"30UWU2",60
"30UXE2",72
"30UXV1",76
"31TCH2",73
"31TCG2",70
"31TCH4",71
"31TCH3",78
"31TCF2",85
"31TCN2",74
"31TEJ2",86
"31TDK4",71
"31TEK1",77
"31TFJ2",90
"31TFJ3",86
"31TFK1",85
"31TGL2",84
"31UCP2",70
"31UEP2",85
"31UEP3",72
"31UFQ3",79
"31VFF3",81
"32TLR4",80
"32TNP3",62
"32TMR1",67
"32TNQ2",70
"32TPS3",67
"32UMA3",72
"32TQR2",56
"32TPR2",76
"32UMC1",72
"32ULA1",66
"32UND1",72
"32UNC4",68
"32UPC4",84
"32UNV1",58
"32VMK2",75
"32VNM2",75
"32VNL4",64
"32VPR2",62
"32VPR1",74
"33TVF1",69
"33TWL2",72
"33TVM4",72
"33TXH3",46
"33TWJ1",72
"33TXK2",43
"33TXE3",49
"33TXM1",80
"33UUR2",80
"33UUV2",84
"33UVR2",79
"33UVP2",68
"33UWU1",85
"33UXQ2",96
"33VUE4",67
"33UXR2",80
"33UXT3",85
"33VUD1",76
"33VVK4",63
"33VUH3",61
"33VVK2",64
"33VWD4",80
"33VWE1",73
"33VXJ1",75
"33VWL1",63
"33WUN4",55
"34SEG1",41
"34TCR3",75
"34TBN4",64
"34TER4",61
"34TFL4",76
"34TER3",64
"34TES4",60
"34TFQ4",54
"34UCF2",79
"34UDE4",87
"34UCF1",74
"34UDB4",86
"34UEB3",85
"34UEV4",88
"34UFE1",88
"34UGU2",69
"34VEH1",80
"34VFN1",80
"34VFL3",83
"34VFJ4",87
"35TMH2",81
"35ULA1",87
"35VME4",75
"35VME1",79
"35VMF4",83
"35VND2",68
"35VMF3",83
"35VML2",73
"35VMH4",88
"35VNL2",81
"35VPJ2",82
"35WMN4",74
"35WNN4",66
"35WNT4",64
"35WMU2",54
"35WNT2",61
"35WPP2",80
"33TYJ2",60
"34SFH2",48
"31TBH3",71
"34TGL1",72
"30TYM1",96
"31TCG3",73
"35TMG2",83
"32TLQ3",84
"30TYN2",76
"32TMR3",81
"32TNS2",78
"32TPT1",70
"33TVG2",77
"33TUM1",56
"33TUG4",73
"34TFM4",85
"33TWN3",60
"34TCN3",66
"34UCV3",72
"29SMD3",61
"29SPB2",66
"29TNF4",50
"29TPH4",69
"30SUH2",50
"30SUF2",51
"30SVK4",62
"30TVN4",78
"30TXN1",80
"30TWS3",78
"30TUP4",60
"30TWL4",56
"30UVU3",67
"31TBG3",77
"31TCL4",72
"31TDF1",75
"31TDN2",72
"31TEN4",77
"31TFM2",76
"31TGL1",88
"31TFL1",84
"31UDR3",70
"31UFR3",65
"32TLT1",83
"32TKQ3",70
"32TNS3",59
"32TPP1",75
"32TNR2",73
"32TPP2",67
"32TQP2",69
"32UME4",82
"32UNC2",70
"32UMU2",66
"32UNF3",75
"33SXD1",57
"32UPB2",73
"33TTH3",66
"33TTG3",66
"33TUM4",72
"33TWE3",71
"33TWM2",76
"33TWM4",89
"33TYM1",78
"33UUP2",77
"33TXM2",71
"33UWP1",71
"33UWP3",75
"33UWR1",83
"33UXQ4",96
"33UWV3",71
"34SFF3",41
"34TCR4",74
"34TDR2",95
"34TEP1",54
"34TEL4",93
"34UDD1",78
"34UFC1",85
"34UDC2",86
"34UDV1",68
"34UEU2",91
"34UFE2",92
"35TLG4",89
"29TPG4",72
"29TNG3",63
"30TVM3",77
"30TUN3",70
"31TCK2",62
"30TXT4",71
"31TFN1",78
"31TFN2",78
"31TFK4",77
"31TEM2",83
"31TGJ1",86
"31UER1",76
"31VFG1",67
"31UGP2",71
"31VFE3",80
"32TLP4",59
"32TPN1",61
"32TNT4",63
"32TQT2",58
"32TPR4",67
"32ULV1",77
"32UNC1",65
"32UMG1",52
"32UND4",77
"32UND2",77
"32UNV3",71
"32VNH4",71
"32VNN2",69
"32VNN4",78
"33TTK4",77
"33TVE3",41
"33TWF1",57
"33TWE1",68
"33TXK1",60
"33TXL2",69
"33TXM3",88
"33TYK2",44
"33UVQ3",83
"33UWV1",74
"33UXU2",80
"33VUE3",75
"33VVG3",64
"33VVJ1",63
"34SEJ2",75
"34SEK4",64
"34SFJ3",56
"34TET4",70
"34TEK1",90
"34TCQ3",70
"34UCV4",86
"34TGL2",77
"34UFB3",96
"34UED4",86
"34UDD2",85
"34UEG3",84
"34VDR3",84
"34VEH2",89
"34UFF3",78
"34VFQ1",78
"34VDR1",80
"35TNH1",83
"35UMB2",82
"35VLL4",78
"35VLK4",70
"35UNP2",79
"35WLM3",98
"35VNL4",72
"35VMF2",73
"36VUQ4",74
"35WMP4",71
"35WNN2",76
"29SNB1",55
"29SMC3",61
"29SPD2",63
"29TPG1",67
"30SVG4",60
"30SVF1",62
"30TWK1",65
"30TVL1",69
"30TWN4",86
"30TXS1",74
"30TXP4",74
"30TYM2",74
"30TYQ1",65
"31TCK3",73
"31TCL2",64
"31TDK2",69
"31TDM3",79
"31TEL3",87
"31TEJ3",82
"31TGH1",69
"32TKP4",74
"32TPN3",58
"32UPV1",71
"32UNA4",80
"34SDJ3",78
"34SEH3",62
"34SFG4",43
"34TGM2",73
"34UCU2",95
"35TLF4",82
"35TMG4",61
"35TMF2",105
"35TMG3",74
"29SPE4",74
"29TNG4",73
"29TPJ2",50
"29UPA2",46
"30SVG3",64
"30TUM1",65
"30SXJ3",61
"30TVL4",75
"30TVN1",75
"30UXC1",58
"30UVV4",67
"30UWF2",60
"30VVH3",62
"30UWG4",72
"31TCF3",64
"30VVJ4",55
"31TCM4",74
"31TFL2",73
"31TFJ1",79
"31UDP2",75
"31UCP4",68
"31UFT2",86
"31UFS3",80
"32TMQ3",76
"32TMT4",82
"32TPT3",75
"32ULD1",82
"32UMU3",56
"32UNB3",68
"32UPC2",75
"32UNV2",62
"32UND3",72
"32UPV3",76
"32VMH2",53
"32VMN4",70
"32VNH2",61
"32VNP4",79
"32VPH1",65
"32VPM2",76
"32VPQ1",63
"33TUH4",69
"33TVG4",64
"33TWK1",55
"33TWM1",71
"33TXK3",72
"33UUT3",72
"33UVR1",83
"33UWQ2",84
"33UWA4",82
"33UXT1",89
"33VUD3",69
"33VWF3",73
"33VWF4",71
"33VWJ2",74
"33VXL1",68
"33WVQ2",65
"33WWS3",59
"33WXN2",65
"34TBN3",47
"34TCR1",83
"34TCS1",78
"34TDS4",74
"34TER2",59
"34UCA1",84
"34UCC4",86
"34UCV2",87
"34UEA4",77
"34UDF3",96
"34UFB4",97
"34UED2",83
"34VCL3",79
"34UFU4",72
"34VEP2",95
"34VFK1",84
"34WDB2",56
"34VEQ1",94
"34WCT3",64
"34WDS1",70
"34WEB2",56
"34WFA2",64
"35TMK2",64
"35TNH3",103
"35TPK1",90
"35ULR1",82
"35UMB1",80
"35VMK1",76
"35VND1",75
"35VMH1",86
"35VMJ4",75
"35VNK1",73
"35WMP1",72
"35WMU1",53
"35WMT2",55
"35WPN1",71
"35WMN2",90
"30TXS3",72
"29VPC3",61
"30TXT2",81
"30UUA3",67
"30UWD2",63
"30UWF1",57
"30UXC2",55
"30UXE4",53
"30VUK4",55
"30VVK4",62
"31TDM4",79
"31UCQ2",66
"31UCR4",75
"31UFT4",80
"31UEQ4",78
"31UFT1",81
"31UFU2",80
"32ULB2",70
"32UPD2",84
"32UPU2",71
"32VNJ4",72
"33UUA4",86
"33UVQ2",89
"33UUT2",79
"33VVE1",77
"34TBR3",86
"34TGP1",67
"34TET3",74
"34UCD4",87
"34UDD4",83
"34UED3",86
"34UEB2",85
"34UDE3",89
"34UEE3",83
"34UFU1",73
"35TMJ1",79
"35TNN1",88
"35ULB2",77
"35VLC2",68
"35VMD3",79
"29TPF4",77
"29TPF3",63
"29UMV2",54
"29UNA4",52
"30SXH2",54
"30TXN4",73
"30UUG4",77
"30UVC3",58
"30UWC2",62
"30UVB2",62
"30UWD4",64
"30UWU3",79
"30UXU1",76
"30UXD4",65
"31TCG1",78
"31TCH1",73
"31TCJ3",76
"31TDJ1",75
"31TEL4",78
"31TEJ4",89
"31UCT3",78
"31UES1",81
"31UES2",68
"32TMR4",71
"32TPS4",68
"32TPS1",68
"32UMG4",79
"32UPE2",84
"32VLQ3",63
"32VLP3",61
"32VNN1",70
"32VNQ3",60
"33TUN4",51
"33TVN2",56
"33UUS3",74
"33UVA2",74
"33UWT3",85
"33UXU3",83
"34SFF2",27
"34SGH1",46
"34UEE1",87
"34UFC3",85
"34UEE4",90
"34VEN4",80
"34WDC3",45
"35TKH3",62
"35TLL4",55
"35TLH2",90
"35TMN3",57
"35ULP2",61
"35UMB4",78
"35VLE3",89
"35VML1",71
"35VMG2",77
"35VNJ2",74
"35VNF2",73
"35WMM4",79
"35WMQ1",59
"35WMR4",65
"35WNS2",75
"36VUR4",73
"29UMV4",53
"30TXR3",81
"30TXS2",87
"30TYS1",65
"30UVD3",54
"30UWB3",63
"30VVJ3",68
"31TBJ3",62
"30VUH3",58
"30VVK2",58
"31TBJ4",59
"31TEG1",84
"31TDK3",70
"31UDP4",75
"31UER2",75
"32TLR1",72
"32TPP3",65
"32TQM1",60
"32UMC4",70
"32UMC3",72
"32UNA1",69
"32VMK3",75
"32VNL2",71
"32VNP1",73
"32VPM1",69
"33TUF1",59
"33TVH1",44
"33TWG2",72
"33TYL1",67
"33UVP4",69
"33UWR2",84
"33UWV4",75
"33UXS3",85
"33UXV1",74
"33VUL3",62
"33VVD4",70
"33VWG3",68
"33VWG4",75
"33WUM3",49
"33VXG2",74
"33WVN4",58
"34TBR4",65
"34TEQ4",64
"34UEF4",84
"34UFC4",98
"34UFG3",70
"34VFM1",87
"34WDC2",61
"34WDV3",65
"35TLF1",79
"35TLN4",51
"35TMF3",45
"35TNJ1",87
"35TNN2",74
"35VLF4",74
"35VLJ3",75
"35VNH1",76
"35VNJ1",76
"35VMD4",72
"35VMG1",88
"35WMM1",88
"35WNM1",67
"29SNB2",66
"29SPC4",67
"29TNG2",61
"29UMU3",59
"30SWG1",59
"30TUK3",75
"30TVT1",65
"30TYL1",64
"30UXD3",57
"30UXU4",72
"30UXV4",67
"31TCG4",69
"31TCL3",71
"31TFL4",81
"31TEK2",74
"31UDU2",70
"31UCR2",61
"32TLQ2",68
"31VFF1",84
"32TKP3",78
"32ULC2",75
"32UMD2",72
"32UPD4",83
"32VMH3",71
"32VMQ1",72
"32VNH1",65
"32WPT2",63
"33TUN3",66
"33UUR4",85
"33UVP1",62
"33UWP4",70
"33VVD1",74
"33UXU1",85
"33VVK3",65
"33VWK1",63
"33VXF4",81
"33WWS4",59
"33WXM1",67
"34TGN1",82
"34UDV3",84
"34UDF2",82
"34UFF2",85
"34VEQ3",75
"34WEA4",59
"34WFU1",73
"35TKH4",74
"35TMN2",55
"35ULA2",80
"35ULA4",81
"35VLC1",69
"35VME2",75
"35VMG3",76
"35VNK2",75
"35VNL3",66
"35WMN3",74
"35WNQ2",64
"32TLS4",81
"32TNR3",77
"32TPQ2",68
"33SXD2",62
"33SXC1",53
"33TVG3",57
"34SDJ4",83
"34TFL3",95
"34TFP3",70
"35TKF3",73
"35TMH1",66
"29TNG1",63
"29TNH4",49
"30SXK2",57
"30TUK1",73
"30TUL4",73
"30TWM1",78
"30TXM1",80
"30TXQ3",77
"30TYR2",68
"30UXU3",68
"30VVJ1",76
"31TCJ4",70
"31TEM3",83
"31TDN1",86
"31TGN2",76
"31UEQ1",80
"31UCS2",72
"31UDS4",75
"31UFQ4",81
"32TKQ4",76
"32TLS1",90
"32TPQ4",77
"32TMT1",76
"32TQQ1",53
"32ULC1",80
"32UMC2",67
"32UPA1",73
"32UPU3",68
"32VPH2",67
"33TUM3",64
"33TVL3",88
"33TWL4",65
"33TXN2",68
"33UWS1",79
"33UWR4",85
"33UXQ1",79
"33VVE4",69
"33VWE2",68
"34TCT2",87
"34TBQ3",72
"34TCS4",74
"34UCB4",84
"34TFS4",60
"34UEC4",87
"35TLM3",70
"35TML2",45
"35ULP4",66
"35UMP4",77
"35VLC3",75
"35VMH3",83
"35VNC4",82
"30TTL4",76
"30TVL2",78
"31TBG4",75
"31TCJ2",67
"31TDJ2",74
"31TFK2",83
"32TLP1",70
"32TLP3",71
"29TQF1",66
"29UPA4",56
"29UNU2",50
"29UPV4",63
"30SUF3",71
"30SYJ2",70
"30UUU3",70
"30UVU1",71
"30VVJ2",66
"31TBK4",60
"31TDL2",71
"31TEL2",77
"31TEN1",83
"31TGK1",79
"31UFP4",66
"32TNQ1",82
"32TNS4",66
"32TNQ4",65
"32ULA4",62
"32UMU1",79
"32UPE3",88
"32UPA2",77
"32VLM4",61
"32VMP3",71
"32VPK4",78
"33TTG4",66
"33TVN4",59
"33TXL3",82
"33TWN2",61
"33UUS4",72
"33UUV3",80
"33UVV4",90
"33UXS2",74
"33VVD2",75
"33VXF3",77
"33WWP2",60
"33WVM3",60
"34TFN3",85
"34UCD2",80
"34UDF4",84
"34UEF1",81
"34UFV2",63
"34VEQ2",91
"34VFR1",81
"34WDA3",62
"34WDT1",67
"34VFQ2",76
"34WFB2",57
"35UMA1",76
"35VNE2",83
"35VNH3",85
"35WLP4",76
"35WNP2",71
"32VML4",62
"32VMM2",64
"32VML1",67
"32WPS1",70
"32VPN2",80
"33VUG3",60
"33WUM4",58
"33WVQ3",67
"33WWR2",56
"34WDV2",60
"34WES2",76
"35VLG3",95
"35VNF1",78
"35VPL2",72
"35VNK3",73
"35WNQ1",65
"35WNU2",47
"35WPM1",65
"35WNT3",56
"29TPG2",70
"30TUN2",76
"30TXL3",65
"31TDH1",73
"31TDG4",77
"31TEK3",78
"31UFQ2",82
"32TKN3",73
"32TLQ4",72
"32TMQ4",62
"32ULA3",64
"32TQN2",62
"32ULB4",64
"32UPB1",71
"33TVK3",61
"33UUQ4",83
"33UXV4",87
"33UXT4",87
"34SFG1",57
"34TDR3",69
"34TFQ1",52
"34UDA3",87
"34TFL1",81
"34UEF2",80
"34UFD1",88
"29TNH3",51
"30STF3",77
"30SYK2",73
"30TTN4",76
"30TUN1",67
"30TWN1",70
"30UWB4",72
"30UWV3",80
"30VVL4",60
"30UXD1",65
"31TGJ2",83
"31TFM1",84
"31UDQ1",65
"31VFF2",56
"32TMQ2",75
"32TPT2",51
"32UMB3",59
"32UME3",75
"32UNV4",67
"32UPF2",78
"32UPC1",74
"32VNL1",77
"32VMQ3",70
"33TVF4",59
"33UUT4",72
"33UUT1",78
"33UWR3",92
"33VUH4",60
"33VVC1",73
"33VUG4",67
"33VWG2",72
"33VVG1",62
"33VVF2",71
"33WWN4",68
"33VXF2",80
"34UCU3",81
"34UDF1",85
"34UDV4",80
"34VEP4",80
"34VEP3",74
"34WES1",73
"35WMR2",62
"35WMS4",66
"35WLP3",70
"29SQC2",61
"30TUL3",61
"30TWM2",72
"30TYQ2",65
"30UUC4",68
"30UWF3",69
"30UXB3",61
"31UDR1",91
"31UCT2",71
"31UGP1",77
"32TLP2",79
"32ULD2",82
"32UNU3",70
"32UPB4",70
"32UPD1",75
"32VLK4",81
"33SWC4",46
"33TVM2",70
"33TVM3",72
"33TXN4",63
"33UUU3",77
"33UWT4",84
"34SFG3",45
"34TDR1",84
"34TEL3",67
"34UCC2",83
"34UCU4",86
"34UEU4",79
"35VNC2",69
"35VMJ2",74
"30UVD2",61
"29UPB4",60
"30UWD3",67
"32VMQ4",67
"32UPF4",62
"33UXV2",80
"33VVF3",72
"33VVF1",72
"33VWF1",76
"33WWM2",61
"33VWK4",67
"33WVM2",64
"33WWM4",69
"34UFG4",70
"34VER2",83
"34VEQ4",69
"34WET3",81
"35WNN1",71
"29UNB4",64
"29UPB2",61
"29UPU4",60
"30TWN2",85
"30UVC4",59
"31TDL3",72
"31TEL1",80
"31VFF4",93
"32UMD1",74
"32UMA4",74
"32VLN3",65
"32WPS2",57
"33TVL1",82
"33UVV3",87
"33UWT2",80
"33UXS1",87
"33VWH1",67
"33VXL2",68
"33VXK2",84
"34TDP3",60
"34TFS1",56
"34UDD3",76
"34UFF4",86
"34UFF1",86
"34VDR2",77
"34VFH3",75
"34WDB3",62
"35ULA3",79
"35UNB1",83
"35VLF3",87
"35VMJ1",77
"35VNL1",69
"35WNQ3",62
"29UNA2",57
"30TWN3",75
"30TXN2",82
"30UVB3",63
"30UVC1",65
"30UVU4",58
"30UXB2",70
"30VVK1",67
"30VUJ4",59
"31TEM4",70
"31UEP1",72
"31UFR1",65
"33TYH1",68
"33UUU4",83
"33VWD2",70
"33VVH3",70
"33VWL4",70
"33VXK1",71
"33WUP4",64
"33WWP3",60
"34TEL2",95
"34TES1",75
"34UDU2",78
"34VFN2",78
"34WDC4",52
"34WFA1",65
"35TNM1",53
"35WNP1",66
"35WNR1",64
"29SMD4",65
"29TMH3",43
"30STF4",79
"30SVG1",55
"30TWT3",79
"30TXT1",78
"30UWU4",64
"31TDL4",67
"31TBL4",67
"32TKR4",65
"33SWD3",41
"34SEG3",52
"34SFJ2",70
"29TPE1",57
"32ULD3",78
"32TQP1",63
"33TUJ1",59
"33UXA2",80
"33VXG1",76
