"cell50x50","deltaT"
"30UUU3",0.537378843440566
"30UUU4",0.59508337020874
"30UVA1",0.400629489541911
"30UVB1",0.43293265807323
"30UVB2",0.406394830999527
"30UVB3",0.435434512602977
"30UVB4",0.425874486381625
"30UVC1",0.47368423841153
"30UVC2",0.462619025366647
"30UVC3",0.478483965167891
"30UVC4",0.454009017428836
"30UVD1",0.481814245382945
"30UVD2",0.485266385619173
"30UVD3",0.494970507091946
"30UVD4",0.489793775057552
"30UVE4",0.503020890553792
"30UVF1",0.525459312078521
"30UVF3",0.528569488768365
"30UVF4",0.524983306884766
"30UVG1",0.514716742661199
"30UVG2",0.523983232142252
"30UVG3",0.509997999839235
"30UVG4",0.515679833991676
"30UVU1",0.590820763327859
"30UVU2",0.61961903163365
"30UVU3",0.624090046718203
"30UVU4",0.640234383669766
"30UVV4",0.615701210208055
"30UWA1",0.522916793823242
"30UWB1",0.493795064977697
"30UWB2",0.509367771806388
"30UWB3",0.562896809249959
"30UXB3",0.723958316150012
"30UWB4",0.603983647114522
"30UWC1",0.483980674528133
"30UWC2",0.47989583545261
"30UWC3",0.562737806983616
"30UWC4",0.546234421551546
"30UWD1",0.505808102964151
"30UWD2",0.492908285121725
"30UWD3",0.550967999178954
"30UWD4",0.566864053826583
"30UWE1",0.53671249590422
"30UWE2",0.522232732387504
"30UWE3",0.553113827141382
"30UWE4",0.551020672827056
"30UWF1",0.525767511157898
"30UWF2",0.528614868988862
"30UWF3",0.517724584788084
"30UWF4",0.535579267362269
"30UWG1",0.563562486966451
"30UWG2",0.530970892837743
"30UWG4",0.533241211380089
"30UWU1",0.664583297336803
"30UWU2",0.664713539860465
"30UWU3",0.694650907774229
"30UWU4",0.688411457972093
"30UWV2",0.656944592793783
"30UWV3",0.677488419744704
"30UXB1",0.645695953578739
"30UXB2",0.650480790571733
"30UXB4",0.704210502222965
"30UXC1",0.616129722791849
"30UXC2",0.606331014633179
"30UXC3",0.711463292439779
"30UXC4",0.724706433036111
"30UXD1",0.594490995112154
"30UXD2",0.599423056382399
"30UXD3",0.685329819718997
"30UXD4",0.686180895896413
"30UXE1",0.585052070617676
"30UXE2",0.58300676603575
"30UXE4",0.657036596414994
"30UXF2",0.571403630458525
"30UXU1",0.696921825408936
"30UXU2",0.708921858146366
"30UXU3",0.694036906350872
"30UXU4",0.70403858802838
"30UXV1",0.680756537537826
"30UXV2",0.688460561329733
"30UXV3",0.702335916384302
"30UXV4",0.69710365931193
"30UYU1",0.680127162437934
"30UYU2",0.696117394930357
"30VUH1",0.535784262068131
"30VUH2",0.516487064032719
"30VUH3",0.533187957142675
"30VUH4",0.520394747337086
"30VUJ1",0.623573474696117
"30VUJ2",0.592592602102166
"30VUJ3",0.63647344838018
"30VUJ4",0.592908845820897
"30VUK3",0.647916692675966
"30VUK4",0.643861814824546
"30VUL4",NA
"30VVH1",0.590634818346995
"30VVH2",0.562520310936905
"30VVH3",0.617300332416587
"30VVH4",0.582996139636619
"30VVJ1",0.641011928376697
"30VVJ2",0.619560184302153
"30VVJ3",0.642261882217563
"30VVJ4",0.629668577150865
"30VVK1",0.650310943375773
"30VVK2",0.646593754291534
"30VVK3",0.650814146831118
"30VVK4",0.643898742539542
"30VVL4",0.665436710219785
"30VWH1",0.624487471958948
"30VWH2",0.599471790689818
"30VWJ1",0.649239621162415
"30VWJ2",0.632808096268598
"30VWJ3",0.644315825568305
"31SBC3",0.632386034185236
"31SBD4",0.625
"31SBE4",0.652083079020182
"31TCG4",0.766666635290369
"31TBE3",0.681002818931968
"31TBF3",0.730555564929277
"31TBF4",0.71246215357925
"31TBG3",0.74123376375669
"31TBG4",0.729631140425399
"31TBH3",0.758508127052467
"31TBH4",0.762740929110521
"31TBJ3",0.723162733663724
"31TBJ4",0.746685642184633
"31TBK3",0.703787843057932
"31TBK4",0.725779307707575
"31TBL3",0.70968856626344
"31TBL4",0.7081250111262
"31TCF1",0.755376335882372
"31TCF2",0.73492317450674
"31TCF3",0.763099742658211
"31TCG1",0.765436910920673
"31TCG2",0.758603431560375
"31TCG3",0.772662600366081
"31TCH1",0.782424238956336
"31TCH2",0.776733944690005
"31TCH3",0.794509995658443
"31TCH4",0.779552976816695
"31TCJ1",0.743258274860264
"31TCJ2",0.75714285477348
"31TCJ3",0.771313118212151
"31TCJ4",0.783950693813371
"31TCK1",0.70930639141334
"31TCK2",0.738034168879191
"31TCK3",0.730946746053575
"31TCK4",0.754797999064128
"31TCL1",0.733142820085798
"31TCL2",0.716503562697445
"31TCL3",0.753112431032112
"31TCL4",0.72552086085808
"31TCM1",0.750024869770347
"31TCM2",0.754009396774964
