"cell50x50","SR"
"29UNA4",107
"30SVK4",123
"29UPA2",88
"29UPU3",112
"30SYK2",146
"30TUK1",148
"30TVL2",153
"30UVB1",93
"30TXN2",160
"30UUU4",126
"30UWC1",112
"30UVG3",135
"30UXV1",144
"30UWU4",112
"30UWB4",138
"30UXE3",149
"30UXE2",132
"30VUK4",102
"30VVK2",113
"31TCN4",143
"31TCL3",129
"31TCL4",125
"31TEJ2",160
"31TFK3",161
"31TFM4",158
"31TDN2",134
"31UCR4",139
"31UCU2",152
"31UCS2",143
"31UDR1",169
"31UEP4",135
"31UET4",154
"31UFT3",159
"31UDR4",132
"31UFV4",139
"31VFJ1",156
"32TLQ3",157
"32TLR2",127
"32TMR1",137
"32TMT2",152
"32TQT2",120
"32TNQ2",126
"32TPT3",152
"32TPR1",140
"32ULA4",122
"32ULU4",162
"32UMD3",148
"32UNA3",133
"32UMF3",160
"32UMB3",118
"32UMC1",137
"32UND3",143
"32UNU3",140
"32UPA3",137
"32UPU2",138
"32UPU1",146
"32UPC4",165
"32UQU1",141
"32VML1",135
"32VMQ3",147
"32VNJ2",144
"32VNH2",126
"32VPN2",158
"33TUN4",106
"32VNP2",156
"32VPN1",146
"33TUG4",137
"32VPL4",131
"33TUH4",124
"33TVN2",115
"33TVL4",148
"33TWL3",145
"33UVQ4",183
"33UUT2",159
"33UUQ2",153
"33UVQ3",160
"33UUQ4",160
"33UVU3",175
"33UVR4",156
"33UVT2",144
"33UWQ2",161
"33UWS3",160
"33UWR1",161
"33UXR3",158
"33UXT1",173
"33UXQ1",149
"33UXU4",143
"33UXR4",174
"33VUG4",135
"33VUE3",150
"33VWE3",163
"33VWE2",137
"33VWH4",133
"33VWK2",134
"33WUM4",119
"33VWK1",127
"33WVN1",80
"33WWN2",131
"34TFN3",153
"33WWS4",112
"34TBR4",121
"34TFS1",111
"34UCD1",152
"34UCU3",156
"34UCB2",158
"34UDU1",167
"34UDE2",153
"34UDA2",152
"34UDA4",158
"34UEC2",167
"34UEE3",163
"34UED4",164
"34UEU4",140
"34UFB2",162
"34UFG1",157
"34UFG3",137
"34VEN1",173
"34VEP3",148
"34VFR1",169
"34WFV1",135
"34WCS4",133
"35TLH4",159
"35TLM4",146
"35TMH2",163
"34WDT4",135
"35UMA3",172
"35TLH2",174
"35ULA2",160
"35VLC3",150
"35VLH3",171
"35VMD1",152
"35VLJ3",151
"35VMH4",175
"35VMC3",182
"35VND2",139
"35VMJ1",159
"35VPL1",139
"35WMN4",145
"35WNQ3",123
"35VNH3",171
"35WNQ1",126
"35WNT4",120
"29SMC3",114
"29TNH2",107
"29TPE1",107
"30SUJ1",123
"30SXJ4",112
"30TTN4",149
"30SWH1",116
"30TUN2",145
"30TUN1",129
"30TWN4",164
"30TXN3",146
"30TXS1",140
"30TXS2",157
"30UXU4",132
"30TXQ1",108
"30UVD3",116
"30UXV2",135
"31TBH3",132
"30UWU3",135
"31TCK3",133
"31TDK4",125
"31TDG3",157
"31TCM4",134
"31TEM4",126
"31TEL4",139
"31TEN4",133
"31TGH1",124
"31UCR2",108
"31UCP2",131
"31UCQ1",159
"31UDP3",140
"31UDS2",153
"31UFP1",149
"31UEQ1",150
"31UFS4",147
"32TLT1",155
"32TMQ2",127
"32TMS3",127
"32TNQ1",147
"32TNT2",145
"32TQR1",151
"32TQS1",135
"32ULD4",145
"32ULD1",156
"32ULB4",129
"32UMB1",122
"32UMB2",120
"32UMD4",145
"32UNC2",133
"32UNE3",154
"32UPE2",168
"32UPC3",153
"32UPU4",150
"33TTH3",110
"33TUG2",126
"33TUN1",135
"33TVL3",169
"33TUN2",124
"33TUM3",125
"33TWN3",126
"33TXL3",152
"33TWN2",125
"33UUB3",153
"33TYL2",134
"33UVR3",151
"33UVQ1",163
"33UWU2",160
"33UVS4",159
"33UWU4",159
"33UWS1",152
"33UWU3",166
"34SEH1",133
"34SEK4",125
"34TDP4",112
"34UCA1",155
"34UDE4",164
"34UDF2",162
"34UEC1",164
"34UDV1",140
"34UFD3",188
"29SNC2",114
"29SNB3",111
"29SPB4",131
"35TLN1",104
"29SPB3",126
"29SNC4",118
"29SQD2",138
"30STH3",115
"29UNA1",116
"29UNT2",81
"30SUK4",137
"30SVF3",125
"30SUF1",128
"30TUM2",132
"30TUM3",141
"30SXK4",129
"30TUL2",140
"30SYJ1",147
"30TXP1",103
"30TXR1",137
"30TYN1",147
"30TXQ2",106
"30UUF2",95
"30TYT1",143
"30UVD4",119
"30UVB4",124
"30UUB4",111
"30UWC4",113
"30UXV3",145
"30UXE1",116
"30VVH1",126
"30VUH1",117
"30VVK3",114
"31TBL3",140
"31TCK1",119
"31TCJ1",119
"30VUJ3",113
"31TDH4",179
"31TCM3",159
"31TDK1",116
"31TEK4",144
"31TDH2",141
"31TEN2",140
"31TEJ1",157
"31TFM3",155
"31UCU4",155
"31UDQ3",142
"31UEQ2",115
"31UER4",138
"31UFP2",130
"32TMR2",158
"32TMT3",145
"31VFK2",157
"32TMS4",142
"32TPR3",142
"32ULE4",146
"32ULA2",129
"32ULU1",148
"32ULC4",123
"32ULC3",133
"32UNB2",111
"32UNB4",144
"32UNF4",158
"32UNF2",139
"32UPE1",155
"32VLN4",126
"32VLL4",120
"32VPK3",166
"32VMK4",100
"32VNM1",135
"32VNM4",151
"33TUM2",139
"33TUF3",98
"33TUG1",137
"33TTJ3",118
"33TTL3",159
"33TWF4",110
"33TXL1",115
"33TXE1",100
"33TWL1",133
"33TXN3",132
"33UUA2",154
"33TYN1",156
"33UUP1",132
"33UUS2",146
"33UWP2",136
"33UVV1",152
"33UWQ3",146
"33UWQ4",158
"33UXP2",165
"33UYP2",148
"33VUC4",163
"33VVE2",142
"33VWC3",174
"33VVD3",136
"33VWL3",135
"33VVK1",130
"33VXF1",143
"33VWK3",131
"33VWJ3",142
"33WVP1",104
"33VWL2",130
"33WWR1",93
"34SDK4",143
"34SFH3",111
"34SEH2",110
"34SFF1",114
"34TCS2",136
"34TCS3",141
"34TFL2",137
"34TDS3",124
"34TET1",147
"34TEQ3",114
"34TGN2",147
"34TDR4",168
"34UCB1",154
"34UCE2",159
"34TGS2",144
"34UDC1",159
"34UCE1",159
"34UCC3",165
"34UEA3",164
"34UEU1",157
"34UDC4",162
"34UEB1",160
"34UEV1",134
"34UED1",160
"34UFC2",181
"34VEH4",169
"34VER4",161
"34VFR2",158
"34VFL4",180
"30UWF2",123
"34WEB4",100
"34WEV1",118
"35TLF3",147
"35TLF2",193
"35TMJ2",185
"35TMM1",99
"35TMH4",153
"35TPL2",152
"35TNG1",185
"35ULB3",160
"35UMB3",167
"35VLD3",152
"35VLH4",165
"35VMH2",159
"35VMF1",177
"35VMK4",161
"35VNJ4",148
"35VNJ3",153
"35WLM4",150
"35WMN1",162
"35WMQ4",125
"35WMM2",154
"35WMQ2",127
"35WNR2",129
"35WPN2",124
"32ULD3",153
"32UPD2",167
"32UPF4",121
"33UUR2",160
"33TWN1",128
"33UUA4",172
"33UUS3",143
"33UUT3",146
"33UVT1",159
"33UXU3",157
"33UXV1",145
"33UXU2",158
"33UXV4",165
"33UXV3",161
"33VUD2",156
"33VVC2",161
"33VVF4",148
"33VWF2",141
"34UCA3",167
"34TFN4",172
"34UCA4",175
"34UCD3",161
"34UCU1",130
"34UCV2",169
"34UDB3",162
"34UDB4",168
"34UEG4",158
"34VDR3",167
"34VEN3",165
"34VCM4",164
"34VFL3",163
"34VFN1",163
"34VEQ1",184
"35TKF3",152
"35TLN4",99
"35ULA3",155
"35VME2",155
"35VLE4",178
"35VME3",178
"35VMF3",164
"35VMJ4",145
"35VNC1",140
"35VNJ1",151
"35VPK1",156
"34SFJ1",100
"35TKG4",130
"34TFK1",177
"31UFQ1",154
"35TMJ4",131
"32TLT2",158
"32ULU3",151
"32UPB3",141
"33TVG1",144
"33TWF2",131
"33TWM3",152
"33TYM2",133
"33UVU2",157
"34TDQ1",143
"33UXQ3",170
"33VXD2",153
"34TCT3",134
"33UWS4",159
"34TFR2",97
"34UDU3",167
"34UDV2",139
"34UCV1",164
"34UEA1",160
"34UEB4",177
"34UFV1",160
"30SYH1",120
"30TTK3",149
"30TUM4",137
"30UVC2",125
"30UWD1",116
"30VUH2",126
"30UYU2",125
"31TBF4",138
"31UFR4",133
"31TDN4",130
"31VFJ2",142
"31VFH2",134
"31UFU4",176
"32TLT3",158
"32TNT1",154
"32TNS1",131
"32ULB1",137
"32UMB4",127
"32ULV4",144
"32ULV2",151
"32UNU2",133
"32UMV1",125
"32UNA2",143
"32UPA4",145
"32UNG2",138
"32UPE4",134
"32UPV2",153
"32VLK3",148
"32VNK1",64
"32VMM4",137
"32VNQ4",128
"32VNM3",148
"32VPQ2",125
"33TVM1",141
"33UUP3",140
"33TXN1",167
"33UUR3",161
"33UVB1",165
"33UVU1",164
"33UVU4",176
"33UWS2",160
"33VUD4",146
"33VVJ4",124
"33VUF4",137
"33VUC2",134
"33VWD1",135
"33WUN3",111
"33WVM1",121
"33VWJ4",145
"33WWN1",132
"33VXH1",156
"33WXM2",135
"34UCF4",175
"34UDB1",156
"34UCE3",159
"34UEV3",156
"34UFA2",171
"34UFB1",160
"34UFA1",161
"34VEJ2",149
"34VEH3",157
"34VEM3",178
"34VEK4",133
"34VFK4",149
"34VFL2",180
"34WDB4",89
"34WEA1",125
"35TKL3",123
"34WEU4",148
"35TNN4",150
"35VLC4",148
"35VLK3",153
"35VMC1",157
"35VMD2",141
"35VNH2",182
"35VPK2",164
"35WLN3",160
"35WMT1",123
"35WMP3",135
"35WMS2",113
"35WMR1",107
"30SXJ1",113
"30TWT4",142
"30SVH3",124
"30UVF4",159
"31TFJ4",150
"31UES3",153
"31UET3",145
"32UMG3",149
"32TNT3",159
"33TTK3",124
"32UMV3",152
"33TXM4",135
"33UWV2",161
"33UXT2",162
"33VVE3",156
"34SDJ1",131
"34TET2",132
"34TFK3",131
"34UEC3",157
"34UFU2",148
"35TPL4",149
"29SQA1",157
"29SQE2",140
"29TPF1",102
"29SQD1",137
"29TQF2",159
"29UNA3",102
"29TQG2",131
"29UNT3",95
"30SWF1",136
"30SUJ2",136
"30SXG3",132
"30TVM4",148
"30TVM1",136
"30TWM4",135
"30TVN2",141
"30TXP2",131
"30TXM2",145
"30TXK3",109
"30TXR4",127
"30TYR1",133
"30UWC3",110
"30UUG3",115
"30UVE4",114
"30UVD1",140
"30UWB2",139
"30UVF3",124
"30UVU2",113
"30UXB4",115
"30UXD2",112
"31TBH4",141
"31TBK3",113
"31TCN3",145
"31TCL1",136
"31TDM1",139
"31TDJ3",130
"31TEN3",129
"31TEM1",145
"31TGM1",155
"31UDP1",127
"31UCQ3",137
"31UFP3",138
"31UFU3",150
"31VFG2",147
"32TLS3",155
"32TPP4",113
"32TMS1",134
"32TQN1",117
"32TQS2",149
"32TPT4",122
"32TQQ2",141
"32UMV2",149
"32UNF1",153
"32UNE4",170
"32UPD3",163
"32VMH4",136
"32UQU2",142
"32VMN1",113
"32VMN3",140
"32VLQ4",146
"32VNL3",171
"32VPL1",167
"32VNR2",145
"33TUH1",116
"33TUG3",124
"33TUH2",134
"33TWG4",147
"33TWN4",143
"33TWF3",89
"33UUP4",136
"33UUV4",150
"33UVB2",129
"33UUV1",151
"33UVS3",164
"33UXP3",176
"33UXR1",156
"33VVC4",173
"33VWG1",142
"30UVD2",125
"33WWR3",111
"33VVH2",126
"33WXS2",80
"34TCR2",102
"34TDQ3",141
"34TDS1",147
"34TFT1",116
"34UEF3",143
"34UEA2",152
"34UEG2",187
"34UEU3",172
"34UFE3",175
"34UFD4",180
"34VEP1",189
"34VFH1",143
"34VFM2",172
"35TLN3",86
"35TML3",128
"35TNJ2",134
"35ULS2",164
"30TVT1",113
"30TXS4",135
"30TYS1",123
"30TYQ1",109
"30UVA1",132
"30UVB2",115
"30UVC3",116
"30UWE1",130
"31TCJ4",116
"30UXC1",110
"31TCM1",138
"31TDG1",152
"31TEL3",157
"31TFK1",148
"31UCQ4",122
"31TFN1",132
"31UCT2",132
"31UDP2",135
"31UFQ2",150
"31UFR3",124
"31UFP4",117
"31VFH1",135
"31UGP2",131
"32TMQ4",118
"32TPP2",121
"32TPS1",133
"32TPT2",105
"32ULA3",131
"32UNA4",150
"32UMU4",130
"32UPC2",149
"32UPU3",135
"32VLK4",160
"32VNH1",128
"32VNN3",153
"32VNL2",151
"33TVM4",142
"33TVG2",146
"33TUN3",136
"33UUB4",143
"33UUR1",156
"33TXH3",90
"33UVS2",160
"33UXA4",152
"33UXA2",157
"33UVV4",177
"33UWT3",163
