"cell50x50","forest","agriculture","grassland","urban","other"
"29TPE1",344.524758293622,781.512601289461,27.5468537784669,39.7379288791252,1307.66945073583
"29TPE3",427.498717229181,797.963769434258,200.110440813939,17.4255710098074,1057.10818353785
"29TPF1",228.068225359672,1239.21348439091,35.6875968119643,27.1488466545004,970.869825596204
"29TPF2",305.777576457823,1023.41842113421,15.733722202038,24.9191906349798,1131.15610396739
"29TPF3",145.176520487128,1307.7828976045,94.3129890770846,17.0175383899773,935.775527688862
"29TPF4",92.2744323851922,1070.6302238998,208.025502604365,12.6986815922676,1116.4887856374
"29TPG1",655.038252594403,638.358761385831,38.9121781775162,12.2210114583094,1156.48784897049
"29TPG2",280.857343160568,1131.82862137119,57.7697143025687,31.1687760888278,999.411081576188
"29TPG3",522.764893506215,200.955482478032,427.38741893238,11.494259508846,1337.47402679728
"29TPG4",268.331710297539,1350.87396385781,53.9688782755462,13.9922999917791,812.96656211126
"29TPH1",988.920434163086,1084.66478622132,2.60731943033549,33.8553461908448,390.948640537136
"29TPH2",942.31812648167,967.257392544561,6.18008149443559,15.3457096045405,569.920945287177
"29TPH3",891.016505973247,205.933058850976,134.936758563784,2.38843735196608,1265.82203743053
"29TPH4",931.512387487369,315.977584213235,168.154490896382,35.0699192708085,1049.39070580823
"29TPJ2",928.892883950685,397.282331478416,50.1765365425258,15.9924026624036,1108.66062613716
"29TPJ4",489.993368735186,257.172626984883,59.7203364498213,12.6386980988624,1680.60848830195
"29TQE1",656.57320640062,702.631579420461,316.684910147657,12.4527825043918,1042.56964698639
"29TQF1",91.2853155918355,1257.51195214004,474.590086567453,11.2862568557721,725.047453212518
"29TQF2",155.082856686483,1424.01317138043,752.412134545795,8.7091649830353,305.547367599106
"29TQG1",486.606180364663,247.258550330283,541.54478533784,7.26411549183461,1102.74248587619
"29TQG2",343.25862932958,819.841967493916,261.47446442669,7.43401936997554,1040.94184479344
"29TQH1",585.635424669435,147.821608109175,292.927150865421,3.30305383579526,1178.35450696262
"29TQH2",854.106804482245,193.345876966706,276.62629021348,20.4967325314643,952.5607697244
"29TQJ2",490.539441693901,231.134083544731,190.597333364194,18.7215125987168,1187.27416136134
"29ULT3",0,0,8.72717098223358,0,2492.30887250208
"29UMA2",2.67686229825199,27.1567182599616,81.0820595024432,2.61715533249172,2388.11941183534
"29UMA4",93.3301427489527,26.8079117779804,277.701705266555,3.26391798930125,2100.8486765283
"29UMS1",0,0,0,0,2501.64368026044
"29UMT1",38.600164612672,65.9357284670184,541.407361712205,9.20473118502747,1846.49892889873
"29UMT2",39.4665360437594,152.392973518439,130.22165674953,3.02517069019235,2176.54065305776
"29UMT3",284.018159281519,228.888324923241,1214.81674890894,29.0078460567475,745.188179798791
"29UMT4",174.792852048265,312.527430197997,839.941102760368,13.7326578893599,1160.97681012895
"29UMU2",0,3.92079669980537,139.417161838257,0.726442028136528,2357.56311408018
"29UMU3",83.3606971674083,260.401423358809,462.260291932389,9.73221461498452,1686.18081559373
"29UMU4",156.243061040864,145.605277953629,1468.7405002437,25.5943667917396,705.785561704561
"29UMV1",17.474105826391,89.2711864285612,53.3676705848148,3.38336900966568,2338.12690955608
"29UMV2",30.9084446775569,103.38307525922,21.5145065656401,2.3783381448603,2343.45916913756
"29UMV3",144.591935211687,270.206800881137,879.88123327475,23.6044095197605,1183.64371244452
"29UMV4",118.717292541847,179.906951539317,663.304262503717,34.1623189686639,1505.84874908654
"29UNA1",54.7807991582164,144.758634941794,102.008714290804,6.99562249014099,2193.40130587752
"29UNA2",94.2077006893935,201.332016515032,483.766046404793,21.6736423472588,1700.97292640112
"29UNA3",238.944086986799,182.123716476445,939.954213251668,40.7295580558458,1099.88713704193
"29UNA4",189.160108780436,385.72382221828,1092.36007265794,26.9574798614447,807.450657407658
"29UNB4",26.6022727690434,134.595544133711,241.293573753069,21.1821842348263,4579.90506762715
"29UNT1",181.342051247197,228.152840308648,1871.24736094903,56.9809902563492,164.196007549731
"29UNT2",30.6200897868174,198.657410599361,1094.8199669048,83.8693912002914,1094.00396191211
"29UNT3",238.689994115879,329.863852952728,1542.96138659914,32.0617940921191,2859.71675297843
"29UNU1",305.442707938888,229.445250438096,1347.86272438257,23.872973752049,595.311758553075
"29UNU2",122.568843665476,106.477764652155,2003.01592338732,70.8723962479108,199.033810355864
"29UNU3",200.126701776828,194.554082165917,1754.71840441128,22.5691094241881,329.670205517604
"29UNU4",213.374074755054,169.28021572886,1862.84861701318,30.6000037250159,225.524515258548
"29UNV1",155.236704077193,259.872213267685,1438.4571336199,18.8274259047467,629.534590386887
"29UNV2",103.014368037541,90.6550321505019,1888.61996671917,20.5889419889559,399.061262272166
"29UNV3",174.681346717164,544.284547114161,1356.75083594118,20.6285992790635,405.277840250081
"29UNV4",71.7686637277581,62.8722153954487,1812.7359336262,38.4617145462819,515.804928868675
"29UPA1",111.811664752079,103.681535693477,1741.92741899761,74.574280495913,469.009929817571
"29UPA2",85.1910376917912,110.904580665228,2035.40007481797,47.5461719532039,221.978329376333
"29UPA3",43.7357965731936,63.7386819288207,1576.80626603719,80.1110087788267,380.691412837352
"29UPA4",32.9107577965748,178.104107035757,1690.33750964675,121.724039190173,228.723797383088
"29UPB2",74.5723656618797,105.967590330045,503.268934260684,50.8393669824585,1766.36201114802
"29UPB4",59.7595606839207,78.8372633123761,564.741773793436,22.3501552691028,1312.09436226665
"29UPT1",73.1263893578024,242.695117262296,1035.39753336113,54.1348512577927,3872.0019619682
"29UPU1",169.468403027263,603.77720993988,1494.14807855182,65.339373709748,168.294165120204
"29UPU2",168.061601284963,322.609011751298,1888.93159194118,31.9842483733936,89.4145835827446
"29UPU3",317.650758460991,288.371714304333,1134.39875161146,71.8938868075131,756.060157913451
"29UPU4",88.3637649541682,471.260142267398,1121.52707803566,40.3200734207407,951.199401795444
"29UPV1",86.1364703968396,209.669065533897,2060.05081199318,28.9277633368314,116.238460109229
"29UPV2",117.612618760746,253.067645968738,1688.27197296498,44.6607524323738,397.409048382193
"29UPV3",37.9095067368339,403.711371742861,988.671975695215,66.0779617426021,861.580603110023
"29UPV4",33.315923588654,530.248597474616,935.71174638241,449.148006898891,515.073333593882
"29VPC3",83.7340777819899,0,164.426533080446,1.70967015414319,1462.45383784264
"29VPE4",5.23599554588045,5.47490028561644,34.0041079557559,0,2718.69612073895
"30STF3",551.222493779743,2065.56540710569,82.7003065637889,32.3908704017152,668.724061470098
"30STF4",1025.7997693322,892.162628422685,433.32218940661,100.21042518377,1030.94923656409
"30STG3",532.706579001961,2065.8637993724,99.2314143424106,47.8430062726757,479.86415783568
"30STG4",32.1888628523614,2889.83682985892,35.7842154172446,228.997067934513,132.131696615804
"30STH3",222.957259490004,2190.13933239087,313.862879047139,10.435873512529,326.449657787441
"30STH4",454.741598589151,1953.89902804073,162.598354871996,11.3531037272049,562.546289683004
"30STJ3",388.328406461599,1160.09638967344,570.857991530034,14.4275239343313,765.296009052202
"30STJ4",46.7700371777786,2000.72600171529,631.908309418567,49.2195643537917,253.227339891013
"30STK4",373.840619895627,1461.79966053307,302.423799651903,28.2063086226779,649.083613850421
"30SUF1",384.075404939775,1161.17463624266,85.7814191616385,28.2288355468098,840.853001287836
"30SUF2",139.766110148981,45.5700628347008,37.9153275092563,120.445120205304,2156.3558632194
"30SUF3",129.136193297366,1133.72678635706,70.6849694445844,144.754376237593,1022.71724132875
"30SUF4",0,7.56515664392011,5.79331732468619,28.0109878894621,2459.60164554757
"30SUG1",130.778293696125,2121.02125621731,22.6258990387649,108.570471102423,117.101221421923
"30SUG2",23.2729718275026,2205.47740977123,41.1109382581633,38.9011008990078,191.340061791384
"30SUG3",16.8821643320265,2365.30469972904,38.532345595091,31.7834615048116,48.5362224545761
"30SUG4",74.5561540709615,1977.13165585377,76.6763758088941,39.5376560707422,333.153527450068
"30SUH1",104.190546609163,1771.30897171244,222.237331001831,14.6923900635449,387.656123736241
"30SUH2",608.666522527805,1196.26045023335,52.4077523567229,23.8597117567075,618.919131250962
"30SUH3",550.504661900191,1046.91843828097,395.617989341842,7.08735930986794,500.85333010578
"30SUH4",433.102743195923,1600.96712714126,25.9602839405876,19.6792489841034,421.307138721385
"30SUJ1",523.338957369738,812.148401195237,313.625117067967,7.76422989535703,843.235183199339
"30SUJ2",368.347059610322,1110.21738872712,408.04460781392,10.2926942935108,603.217583648413
"30SUJ3",581.921712655459,926.342439282307,301.965397174145,12.5225801762016,678.250018192107
"30SUJ4",449.530789486799,1119.27303699748,284.225375058259,6.52979778798831,641.492908909595
"30SUK2",597.911229917141,1230.48253779009,346.26234111738,33.0674264701873,292.361042400925
"30SUK4",258.388149054653,1822.37404856413,177.998955289133,56.9473226266149,185.30525397956
"30SVF1",221.14911644331,654.428574595611,41.5600270593635,39.3103106245333,1545.17691982339
"30SVF3",160.552308405101,575.157317852734,97.9200854225917,18.1764842921269,1650.11818242381
"30SVG1",199.928631862443,1920.75821422996,101.024430409357,45.9482481790907,233.941882301774
"30SVG2",135.584005341347,1982.32754538717,65.9256198058692,124.724145578671,193.078551619273
"30SVG3",225.768781556934,1475.6498416763,310.651074340708,11.2884390778467,478.593980586168
"30SVG4",453.923814751969,930.334283251107,238.971711601731,26.4982170318577,852.223273089955
"30SVH1",441.037769306233,965.521035262975,401.808531288857,26.059920103905,667.215578550285
"30SVH2",311.934409768927,1283.39354282502,150.766141314107,43.3504915768478,712.162472875774
"30SVH3",246.150986290546,1701.18721312148,156.860532269752,23.0542576936632,374.701367920929
"30SVH4",151.591195262224,1846.2193025721,85.7248258978445,30.7482567578311,387.662952228467
"30SVJ1",296.262100462516,1516.48808061566,237.772159854454,23.2725461439157,427.814696629321
"30SVJ2",130.519153196129,1782.08614075273,144.226053283917,58.5803246308129,386.271792234273
"30SVJ3",31.0876162524941,2257.61992174213,69.1234093042969,44.4464318179271,99.6635331155848
"30SVJ4",35.207994924074,2240.79924946373,52.7970610905538,44.166772258444,128.956622629737
"30SVK2",49.123879397129,1881.85767938927,244.016773969852,145.739152634927,180.907271360369
"30SVK4",80.855948574633,1971.10139710033,103.003490810083,50.8746464563523,296.100197248505
"30SWF1",110.024906414363,432.225772316842,140.574661031723,63.5482676693471,1755.55075727345
"30SWF3",21.690590759111,249.864854816175,207.389521741771,48.7665002886117,1973.91343972863
"30SWG1",471.22820185149,1148.62060845057,368.987240673251,11.3877577244577,501.72828023238
"30SWG2",650.052816119857,668.836787208753,222.222241965295,6.95813237474205,953.881308740568
"30SWG3",362.849411962279,1386.04672772258,280.337031622773,5.15640161851418,467.211795299157
"30SWG4",116.346080995247,779.124551633984,482.426118185632,31.5452370528695,1092.19783991098
"30SWH1",612.622547238998,1202.2405170822,307.182282066982,9.34716493926879,370.561833896933
"30SWH2",1057.98825486235,647.500677562297,257.967009378248,7.79425693008561,530.696321473377
"30SWH3",966.068486746471,735.869213939122,296.035906481474,6.39055319304326,497.27860726614
"30SWH4",852.234406452657,770.988643680902,327.770212760151,7.56515311278289,543.048589562987
"30SWJ1",166.593656779115,2105.9325535076,92.2755257135753,26.1497093904598,110.989440313524
"30SWJ2",408.578344167819,1733.51650920493,139.836002993459,19.3011111762754,200.695721266666
"30SWJ3",393.202359760635,1831.12191811366,62.4230272159931,23.9399426653585,190.922287035999
"30SWJ4",157.487519834211,2118.27234265851,66.0569611035854,51.3643639684298,108.502241716257
"30SWK2",230.231356625432,1896.0018573721,188.134923266058,18.7338584966519,168.833673730985
"30SWK4",1091.62080981132,895.753188649992,223.619764668868,15.926624681513,274.724321615673
"30SXF1",0,0,0,0,2501.01948272943
"30SXG1",362.403464593984,1188.99234300802,598.736671295728,47.8200962427418,303.086238634264
"30SXG2",5.03695114527808,339.675659941352,174.849894993695,32.7999091377298,1948.69287183949
"30SXG3",105.585602028293,1129.19650021339,181.524407635668,161.52426861296,922.266241514528
"30SXH1",256.356522591265,1628.17698538404,280.117755046721,20.1676820086943,316.162758281411
"30SXH2",430.924834123639,1244.72474089448,511.336264247242,30.4006570435111,283.629967629588
"30SXH3",394.089113218644,1383.30863220092,424.261234317073,57.8655691010123,240.560698932576
"30SXH4",165.525604754332,1407.19656939014,518.55399618107,223.693472113582,185.143822852395
"30SXJ1",723.361578167249,1330.42826693561,127.433636402002,11.0989302131099,308.679664491962
"30SXJ2",213.440448915419,1741.37822087103,164.166583504948,24.86588197886,357.20068411906
"30SXJ3",491.457608902452,842.63811941408,267.245193052685,31.6151053426948,867.155753059879
"30SXJ4",648.696315972608,649.641980956686,315.802332840717,14.5532863865446,871.425305643563
"30SXK2",964.450587361814,323.225528674609,636.964625492271,4.30025032759788,572.072653534839
"30SXK4",1037.39414681455,475.206870104203,266.435976564425,5.16626585358054,715.881197286997
"30SYG1",0,2.40025859815301,3.88423590572479,5.01962793970589,3214.20521198727
"30SYH1",486.522569692573,749.063907245389,581.33939914447,180.77041153354,1066.14907159245
"30SYH2",20.8745061487529,203.835170489755,111.483407361231,130.236601577883,2678.70905048558
"30SYJ1",77.6691206822725,941.607411794031,141.050946379407,331.734063839589,1406.94510727513
"30SYJ2",90.1237323270367,1223.85618295317,238.719829831666,162.409957239141,1266.74189313112
"30SYK2",588.469208533084,767.366795201904,331.289614495741,117.034687688836,1011.19403972498
"30TTK3",508.687415964012,496.192989757244,751.656716024717,18.457901344501,955.918184139672
"30TTL3",128.997951208483,1833.76376076274,280.920686862767,30.5497887382386,285.489716850011
"30TTL4",108.975966802242,1877.13019129424,480.133356612675,76.1348491918836,103.391284480505
"30TTM3",236.157014018325,1818.58218444329,117.48134665679,55.874303637006,157.321894832589
"30TTM4",156.937127209474,1926.56323930722,73.855107750003,27.3224084600752,288.273804670564
"30TTN3",718.147712464712,182.442475032429,286.027212697419,35.3640881519091,986.084910457524
"30TTN4",542.733531625968,792.062352451407,361.702934530272,89.7539967679667,510.858373443486
"30TTP4",283.610280543579,444.503521963337,253.403621651093,127.244058160738,1009.50534624779
"30TUK1",428.961179423772,345.227447551289,304.36594382607,15.8668055878195,1405.68549855402
"30TUK3",936.744615729901,297.80489669639,534.263059709384,64.0840940213704,668.095095142333
"30TUL1",163.177164363707,2189.13020913558,56.1608955859229,31.9227210464472,59.674684338463
"30TUL2",139.256544433896,1855.80497720991,261.113486318081,24.8551530701528,219.08767283703
"30TUL3",976.714265209376,1289.10635033963,78.6678981864198,48.6162235533942,107.883421554399
"30TUL4",434.442839900794,1396.09990858714,413.688725541918,60.8787354527038,195.894949919753
"30TUM1",56.0111533158177,2377.4529771749,24.6461019388599,18.3551744649667,23.6108860254344
"30TUM2",142.960336886321,2232.65782775758,28.6378560939943,35.0482764362023,60.8293147689952
"30TUM3",123.820075612209,2216.40822058767,27.9413901634753,41.5388034029863,91.3097156998786
"30TUM4",366.307731016435,1762.50756501155,84.1512379894821,113.366270340929,174.702907257322
"30TUN1",842.559335303946,88.8287634176737,189.801306684021,2.62783432790967,1376.30832140687
"30TUN2",941.456212518482,973.537850193565,211.123653455948,19.5396384598786,354.420971473479
"30TUN3",819.958608499056,118.066952222297,424.895696451291,5.18614637111685,1132.88928694205
"30TUN4",692.889747847354,1335.91054530374,205.33863824656,12.1039208932967,254.779571698044
"30TUP2",284.322376324407,299.760830521268,73.0116450896066,16.2745793758019,1826.76430017449
"30TUP4",70.3651819616784,54.1002636811037,78.6071356558741,14.0252569506302,2283.90708377384
"30TUT3",0,1.14469844351492,0.856035357758983,6.51980417828063,2492.51616040693
"30TVK1",445.249597125762,796.133753143716,288.28244092017,668.302424588182,303.671572982688
"30TVK3",222.811810763595,1440.21397659675,195.836292216001,307.660268364957,335.402249985675
"30TVL1",627.294136066306,1288.26281571966,356.275277584304,15.0704283153396,214.728718374179
"30TVL2",875.81281716455,277.50397477852,724.100424611303,104.997199439122,519.21254481841
"30TVL3",715.741364710754,715.492508138458,446.58805037875,6.66935613752145,617.433064391109
"30TVL4",498.910914052292,993.17324972701,322.155440282285,46.2568388021189,641.444091329577
"30TVM1",139.836257422409,2099.24602534661,120.33602761813,58.7097270983318,83.4956240930497
"30TVM2",300.951795760548,1959.08331108107,40.8316552956859,25.9602528062284,174.843497140108
"30TVM3",1198.41612275473,542.152002906732,199.039243750652,7.0872145204273,555.221543167015
"30TVM4",1035.46890401777,1012.89314363024,106.946194710569,12.2633760129766,334.405939249959
"30TVN1",716.594544013054,214.420934471249,632.990188197446,36.6808014264218,900.944189173795
"30TVN2",590.989519464852,1016.98413763367,404.842701828684,5.79313661645098,483.030138464805
"30TVN3",1047.84763058999,480.2153858965,438.477867229252,56.539257340798,478.881537219798
"30TVN4",690.825568217657,1260.3403311174,104.438579584439,8.26191584589063,438.050759795312
"30TVP2",101.440426465298,113.315456273276,201.63661259028,89.4658574300952,1995.76150586716
"30TVP4",112.091046473506,53.4823899033963,90.9091135283302,32.4398117802286,2212.98443523037
"30TVT1",17.7280695952795,102.21760060299,7.56503812038877,36.6207569011977,2337.48728522733
"30TVT3",185.05239227978,513.659493905964,63.1871650902073,155.369952724172,1584.69587760261
"30TWK1",516.954781991631,1352.05778933582,203.823505594913,15.9666391372456,413.121856280528
"30TWK3",1378.04500630354,462.006117377933,382.531469302062,3.01613456500363,276.041015254507
"30TWL1",504.057946063013,1122.33969502253,493.984352291225,4.44950238734086,377.092838791127
"30TWL2",881.876126765155,888.475714457835,412.329895918381,9.32701910715117,309.931768324716
"30TWL3",496.004098797533,1256.55433490026,116.306331587669,5.91286896294723,626.853698996087
"30TWL4",1158.50899609057,431.351366899417,417.73414555086,2.47857318405767,491.553819177252
"30TWM1",1078.63316927921,463.949330358106,305.361059181609,24.3177972937598,629.654762838343
"30TWM2",1388.96887248612,523.88940315721,209.754845208602,15.9665324465925,363.397880316555
"30TWM3",413.12813668849,1138.33957678776,151.30346427162,43.7784628859596,755.073965942352
"30TWM4",466.997732498658,1255.92179275473,286.549370679716,5.02683267423686,487.174742064358
"30TWN1",1497.53779110108,230.516003631353,308.734967122811,142.362893338614,322.810000767112
"30TWN2",703.45453556695,1348.28951884928,50.944959856115,106.190080450378,293.03803696838
"30TWN3",1450.21054256113,60.5307866656202,544.777079990582,97.2215414180418,348.890654930108
"30TWN4",791.366156796109,1199.25288929383,135.693485062571,29.0160291195273,346.311035710968
"30TWP2",160.011743449868,54.0008527661295,20.4556225685523,19.281041807925,2248.15752991496
"30TWP4",7.9036346239746,5.11645868604905,8.47102401133801,6.57972605345996,2473.54896551048
"30TWS3",45.5395978178442,605.373053658542,303.398238576588,144.114163323879,1403.19694539582
"30TWS4",0.706729560611211,5.47466561036854,3.95171317693874,11.3873044695666,2480.08324512179
"30TWT1",304.131744025156,1096.29370595335,236.465068765517,170.172032985994,694.902314390398
"30TWT2",8.49070255400733,96.523262211265,15.8665649133501,49.9488222930935,2331.12089311316
"30TWT3",283.655676241571,1644.88837963982,377.102687806152,128.813141953264,67.1588183879664
"30TWT4",49.0431665667149,898.165822132701,509.83193594085,220.052219056295,824.526417574033
"30TXK1",1056.28107262508,498.790823805969,234.70811300407,8.38136609480584,702.830303866931
"30TXK3",644.116359797269,817.14026048955,228.249801108849,20.0178957710377,790.582455458656
"30TXL1",476.636534927711,1266.33579769795,26.537319399325,24.6361085946472,706.842306026056
"30TXL2",482.251231311895,1389.93393526978,197.505401487415,7.3961248578776,423.918402688527
"30TXL3",291.749802393488,1615.55868261825,12.4129790707523,11.5668658221445,568.777234261199
"30TXL4",378.103485651064,969.198764753999,138.474030878579,5.7436212937201,1008.59781688666
"30TXM1",166.094161655245,1848.49682414613,35.7650918630765,44.6740139942909,405.98804250694
"30TXM2",209.64154878041,1622.22342618475,86.3850598440835,32.6706345250383,550.114953003409
"30TXM3",654.973591161146,1327.98411521161,34.3816590506025,11.2780601344333,471.458748585318
"30TXM4",131.611120764324,1444.59678825328,162.747074912774,179.439848284562,581.738672729497
"30TXN1",1256.14725447805,187.983112515792,892.733145140526,23.2726776310258,140.860419656393
"30TXN2",773.37085624554,1100.77832204346,32.9288831856593,77.4246836209366,516.519594806734
"30TXN3",1045.97647387599,461.706424227632,817.004568121671,33.6146644234373,141.794757095607
"30TXN4",1438.40358544037,320.33207235133,164.491081557619,2.16998824687207,574.708446887182
"30TXP1",479.222996578183,69.2197723123272,0.647006787503778,46.1166530231539,1905.7933314194
"30TXP2",520.980881437513,482.439106223504,211.302893657799,218.320443122126,1067.96153479109
"30TXP3",631.592122590877,518.144440618171,9.43655369923013,59.3368107606654,1281.57955239291
"30TXP4",569.100821548493,1567.28685987564,184.500869785932,120.147046038101,59.0980126203982
"30TXQ1",242.477127033282,1.61266502091271,0.657011675186658,32.153753194741,2224.08406773035
"30TXQ2",258.291782788556,10.7505443738107,0.328488855866439,76.627491286662,2155.02625339239
"30TXQ3",893.622355054696,452.908016207058,104.447556352982,428.092638527845,621.00159136505
"30TXQ4",1115.2380033567,318.316637891323,4.63853007465388,106.088956085109,955.795997485868
"30TXR1",118.132335139156,110.816252705108,42.274016459049,71.4089460977673,2158.39362584888
"30TXR2",133.150170341208,6.68936262479754,21.3820698185493,16.9523579613545,2322.87121705228
"30TXR3",291.244392699532,1652.00739567262,312.038320596907,149.529145464041,95.2300182834826
"30TXR4",454.663610995893,1134.02622487335,216.586586502171,74.8631700483857,619.987689088386
"30TXS1",106.517337211625,1836.78452490297,385.327786262891,156.287142468902,16.1055089812549
"30TXS2",45.9671727351963,597.115365534637,235.78830397387,151.140223215942,1471.03911274816
"30TXS3",149.847532695224,1700.18320542547,536.570429781856,104.686229663589,8.8192449825939
"30TXS4",106.72570967345,1965.03910179765,249.882691255575,167.315095495338,11.1583212594606
"30TXT1",180.66327046792,1727.18068127011,482.77406506692,91.3668407506909,19.0517630675261
"30TXT2",82.8761443002428,1563.07035978999,429.082626993823,342.304555169475,83.6525482463657
"30TXT3",144.432377333476,1340.97150773493,779.91492962319,196.461876735411,38.3427648165781
"30TXT4",127.817742804628,1657.40025846219,557.765533685642,135.581767365613,21.5302373402703
"30TYK1",1146.02506139863,366.190765950325,562.00560033802,4.87869369247829,651.813390350579
"30TYL1",147.133357864646,1997.51949858229,27.7144295192947,24.2302160380615,363.12472901412
"30TYL2",719.13972722819,908.03909849972,143.063348011589,14.9136322422658,860.610163918842
"30TYM1",497.895844422048,1193.99251546338,25.2914327544614,14.9499142059036,653.287362785941
