"cell50x50","forest_abs","agriculture_abs","grassland_abs","urban_abs","other_abs","forest_rel","agriculture_rel","grassland_rel","urban_rel","other_rel"
"33TVL4",1809.26595113712,79.4339568732844,88.1072646878301,87.4799186576161,437.618666504981,0.723155117035292,0.0317493800970352,0.0352160605614351,0.0349653132947793,0.174914129011459
"33TVM1",1472.4807392558,336.027043109944,343.365747868198,168.680676532995,181.067852542856,0.588610391316289,0.134323664863531,0.137257243391487,0.0674285213888524,0.0723801790398401
"33TVM2",1668.62204538916,318.935230390517,130.296527823532,49.8980436319235,333.851867660647,0.667020933592864,0.127492307631069,0.0520851992054868,0.0199464221030718,0.133455137467509
"33TVM3",1380.22709394688,624.428514579038,316.730009914527,105.171729273052,75.3787152619771,0.551663615378492,0.249578126243732,0.126593966409297,0.0420361378651596,0.0301281541033193
"33TVM4",1584.50479007219,472.990517217187,166.688306734926,112.141201341024,165.612898304378,0.633311045840597,0.189049677229346,0.0666236836449602,0.0448217398572009,0.066193853427896
"33TVN1",1417.01970788855,18.0230464508301,339.550212139948,71.2657146124812,655.76008125186,0.566441109740079,0.00720455359630617,0.135732197587868,0.028487839828046,0.262134299247701
"33TVN2",1236.21682436991,53.8511650397714,793.348746495685,43.3358487894018,374.867041251338,0.494166583739676,0.0215265200517464,0.317134043188377,0.0173231167280326,0.149849736292168
"33TVN3",1752.74262364909,10.7144134930487,320.924565490209,46.532020681242,371.051291813636,0.700546443737787,0.00428239957653595,0.128269011107971,0.0185981907259782,0.148303954851728
"33TVN4",1535.57984442373,153.517158059287,539.256774644916,79.9300919596481,193.66642064572,0.613753139191034,0.0613589960956622,0.215534567915975,0.0319471143322229,0.0774061824651057
"33TWE1",969.102722233417,1087.32921156356,125.654852931614,54.9161196543191,264.921734071289,0.387342890574628,0.434597107355786,0.0502232764727889,0.0219495498650789,0.105887175731718
"33TWE3",1135.74029834152,907.941013721774,151.195713496797,39.1631151990846,267.599684174981,0.453998328225132,0.362938343350715,0.0604386418819409,0.0156549775106476,0.106969709031565
"33TWF1",232.620208352602,2132.45646502011,37.6498012833863,52.8750184646341,46.3228975324817,0.0929765140871697,0.852326502346203,0.0150483369617563,0.0211337395575049,0.0185149070473658
"33TWF2",769.720630048489,1376.38747210777,107.278518261131,51.3339609798691,197.219999458062,0.307649444570482,0.550127961726906,0.0428781239178975,0.0205176579222837,0.0788268118624302
"33TWF3",8.53370903681723,2001.36885868357,40.0496823174783,48.1352969474615,403.543865141255,0.00341125754795464,0.800025474968853,0.0160094257384756,0.0192415624116835,0.161312279333033
"33TWF4",372.637616959599,1965.03559552064,46.3830372454122,39.243355471054,78.3273874994444,0.148958105284108,0.785503035127873,0.0185411483729724,0.0156871330480645,0.0313105781669818
"33TWG1",1.39408589871192,0.318648205419868,0,0.647254167259107,2499.5561853648,0.000557207277127039,0.000127361663343323,0,0.000258703378666125,0.999056727680864
"33TWG2",73.7961012369572,1748.17397507238,40.7964683265165,31.7947579610855,607.416296782403,0.0294951086913262,0.698716877203875,0.016305688882521,0.0127078507693165,0.242774474452961
"33TWG4",544.506424188399,572.955545542889,164.441298581749,40.1394498354748,1179.62783063996,0.217657126935477,0.229029176451857,0.0657325956295028,0.0160450583130996,0.471536042670063
"33TWJ1",115.06095480502,487.587599565781,238.277246865367,129.04153295701,1531.98856743854,0.045988402405486,0.194882571370578,0.0952363895422652,0.0515762619448458,0.612316374736825
"33TWJ3",381.84406172338,554.35947021316,658.794772045241,32.5812650261794,874.09798488022,0.152635203177926,0.221595093001317,0.263341201195703,0.01302376678223,0.349404735842823
"33TWJ4",90.7130832972733,303.017545314964,271.870396626285,44.0321903776666,1791.98667501945,0.036261737299436,0.121128532136019,0.108677740229034,0.0176014711677394,0.716330519167771
"33TWK1",1668.60012317847,341.232150655733,172.906357651049,15.743201534572,303.482323320146,0.666916078294024,0.136385707121763,0.0691082472995885,0.00629233696041519,0.121297630324209
"33TWK2",884.050617654737,266.284625456995,438.46050829212,36.2852881297319,876.861271323873,0.3533457241673,0.106431161222792,0.175248048841643,0.0145028476365214,0.350472218131743
"33TWK3",1198.43378128298,786.508887518634,268.157449938936,50.8732421737105,197.6478731466,0.479062843313643,0.314399668826723,0.107193465696499,0.0203361090324327,0.079007913130702
"33TWK4",1241.68920936414,292.209612568092,598.549245249802,9.35030929294388,359.842520680632,0.496349900089959,0.116807177601044,0.239262655935293,0.00373767046404433,0.143842595909659
"33TWL1",1369.82461292312,904.662784201495,101.289252081954,53.1539547398221,73.0294312592461,0.547500596991164,0.361581628591897,0.0404839608373796,0.0212449255751015,0.0291888880044575
"33TWL2",1460.77767741464,630.758904000863,105.619381083545,45.4461068412651,259.303695936324,0.583865986356653,0.252111375558191,0.0422155712454927,0.018164595754165,0.103642471085498
"33TWL3",699.68518134199,1125.18609905361,175.712929581316,302.334578258411,198.735047522606,0.279689048636901,0.449776896775452,0.0702387065187538,0.120853882314542,0.0794414657543516
"33TWL4",1006.06446663296,947.174733912613,162.190728195633,22.0861391906873,364.092693132683,0.402166990414929,0.378626245900073,0.0648345699455466,0.00882877432092475,0.145543419418527
"33TWM1",1392.98940409959,665.640839624032,270.251355893252,127.766954586084,45.2875153501293,0.556764587653279,0.266050299096145,0.108016891071692,0.0510672339477109,0.0181009882311737
"33TWM2",1277.46594309531,891.680010852664,224.861727845121,77.8880717033271,30.0419729390102,0.510590623258776,0.356395765342673,0.0898750298495582,0.031131099259731,0.0120074822892621
"33TWM3",779.721189506299,1521.2947508327,54.0798143161104,113.267885812144,33.2584385593461,0.311686243914866,0.608123330692959,0.0216178993499902,0.0452777766720934,0.0132947493700916
"33TWM4",854.559767189668,1267.500731363,170.822335191549,79.5610876234612,129.159808205747,0.341604770206905,0.506675264502878,0.0682851297238343,0.0318040330220598,0.0516308025443226
