cell50x50,SR
29UNA4,92
30SVK4,111
29UPA2,80
29UPU3,92
30SYK2,127
30TUK1,131
30TVL2,133
30UVB1,85
30TXN2,136
30UUU4,112
30UWC1,102
30UVG3,110
30UXV1,128
30UWU4,103
30UWB4,119
30UXE3,121
30UXE2,116
30VUK4,75
30VVK2,89
31TCN4,130
31TCL3,117
31TCL4,110
31TEJ2,141
31TFK3,136
31TFM4,135
31TDN2,123
31UCR4,124
31UCU2,128
31UCS2,123
31UDR1,149
31UEP4,122
31UET4,134
31UFT3,140
31UDR4,120
31UFV4,121
31VFJ1,115
32TLQ3,133
32TLR2,106
32TMR1,117
32TMT2,123
32TQT2,97
32TNQ2,113
32TPT3,129
32TPR1,116
32ULA4,110
32ULU4,141
32UMD3,133
32UNA3,120
32UMF3,137
32UMB3,107
32UMC1,126
32UND3,127
32UNU3,122
32UPA3,120
32UPU2,118
32UPU1,129
32UPC4,144
32UQU1,124
32VML1,106
32VMQ3,110
32VNJ2,122
32VNH2,113
32VPN2,128
33TUN4,85
32VNP2,120
32VPN1,119
33TUG4,119
32VPL4,111
33TUH4,108
33TVN2,95
33TVL4,127
33TWL3,126
33UVQ4,154
33UUT2,139
33UUQ2,134
33UVQ3,139
33UUQ4,137
33UVU3,149
33UVR4,136
33UVT2,127
33UWQ2,138
33UWS3,140
33UWR1,141
33UXR3,136
33UXT1,151
33UXQ1,130
33UXU4,126
33UXR4,147
33VUG4,113
33VUE3,127
33VWE3,130
33VWE2,116
33VWH4,109
33VWK2,108
33WUM4,89
33VWK1,100
33WVN1,64
33WWN2,97
34TFN3,132
33WWS4,82
34TBR4,105
34TFS1,96
34UCD1,133
34UCU3,132
34UCB2,139
34UDU1,139
34UDE2,134
34UDA2,129
34UDA4,135
34UEC2,145
34UEE3,141
34UED4,146
34UEU4,123
34UFB2,143
34UFG1,137
34UFG3,122
34VEN1,134
34VEP3,120
34VFR1,133
34WFV1,100
34WCS4,106
35TLH4,134
35TLM4,121
35TMH2,138
34WDT4,106
35UMA3,147
35TLH2,147
35ULA2,139
35VLC3,128
35VLH3,139
35VMD1,130
35VLJ3,122
35VMH4,142
35VMC3,150
35VND2,121
35VMJ1,129
35VPL1,112
35WMN4,114
35WNQ3,95
35VNH3,139
35WNQ1,97
35WNT4,84
29SNC2,104
29SNB3,104
29SPB4,117
29SPB3,109
29SNC4,109
29SQD2,124
30STH3,102
29UNA1,88
29UNT2,70
30SUK4,121
30SVF3,109
30SUF1,114
30SWH1,103
30TUM2,120
30TUM3,124
30SXK4,113
30TUL2,123
30SYJ1,125
30TXP1,98
30TXR1,125
30TYN1,126
30TXQ2,97
30UUF2,78
30TYT1,130
30UVD4,107
30UVB4,113
30UUB4,95
30UWC4,102
30UXV3,127
30UXE1,104
30VVH1,107
30VUH1,92
30VVK3,87
31TBL3,126
31TCK1,108
31TCJ1,110
30VUJ3,94
31TDH4,149
31TCM3,141
31TDK1,105
31TEK4,126
31TDH2,123
31TEN2,125
31UCQ1,136
31TEJ1,135
31TFM3,134
31UCU4,131
31UDQ3,130
31UEQ2,106
31UER4,123
31UFP2,118
31UFS4,132
32TMR2,137
32TMT3,123
31VFK2,118
32TMS4,119
32TPR3,119
32ULE4,128
32ULD4,133
32ULA2,118
32ULU1,130
32ULC4,115
32ULC3,124
32UNB2,101
32UNB4,126
32UNE3,132
32UNF4,136
32UNF2,123
32UPE1,136
32VLN4,103
32VLL4,95
32VPK3,135
32VMK4,82
32VNM1,108
32VNM4,124
33TUM2,117
33TUF3,89
33TUG1,120
33TTJ3,106
33TTL3,130
33TWF4,100
33TXL1,103
33TXE1,91
33TWL1,114
33TXN3,120
33UUA2,129
33TYN1,135
33UUP1,118
33UUS2,129
33UWP2,116
33UVV1,131
33UWQ3,130
33UWQ4,136
33UWU4,139
33UXP2,141
33UYP2,133
33VUC4,135
33VVE2,121
33VWC3,141
33VVD3,116
33VWL3,107
33VVK1,98
33VXF1,122
33VWK3,105
33VWJ3,115
33WVP1,77
33VWL2,102
33WWR1,68
34SDK4,121
34SFH3,97
34SEH2,95
34SFF1,99
34TCS2,120
34TCS3,126
34TDP4,101
34TFL2,117
34TDS3,111
34TET1,128
34TEQ3,102
34TGN2,121
34TDR4,143
34UCB1,136
34UCE2,140
34TGS2,121
34UDC1,140
34UCE1,139
34UCC3,144
34UEA3,145
34UEU1,135
34UDC4,142
34UEB1,139
34UEV1,114
34UED1,140
34UFC2,154
34VEH4,146
34VER4,124
34VFR2,127
34VFL4,148
30UWF2,110
34WEB4,74
34WEV1,91
35TLF3,129
35TLF2,163
35TMJ2,157
35TMM1,85
35TMH4,134
35TPL2,131
35TNG1,157
35ULB3,140
35UMB3,145
35VLD3,130
35VLH4,133
35VMH2,131
35VMF1,140
35VMK4,129
35VNJ4,121
35VNJ3,123
35WLM4,122
35WMN1,126
35WMQ4,96
35WMM2,122
35WMQ2,97
35WNR2,96
35WPN2,99
32ULD3,136
32UPE2,144
32UPD2,143
32UPF4,105
33UUR2,137
33TWN1,107
33UUA4,144
33UUS3,127
33UUT3,130
33UVT1,139
33UXU3,138
33UXV1,124
33UXU2,140
33UXV4,141
33UXV3,139
33VUD2,131
33VVC2,136
33VVF4,123
33VWF2,120
34UCA3,145
34TFN4,145
34UCA4,148
34UCD3,141
34UCU1,112
34UCV2,142
34UDB3,141
34UDB4,147
34UDV1,117
34UEG4,137
34UFD3,158
34VDR3,130
34VEN3,136
34VCM4,130
34VFL3,137
34VFN1,134
34VEQ1,141
35TKF3,129
35TLN4,84
35ULA3,135
35VME2,131
35VLE4,144
35VME3,149
35VMF3,136
35VMJ4,117
35VNC1,121
35VNJ1,122
35VPK1,128
34SFJ1,89
35TKG4,108
34TFK1,153
31UFQ1,136
35TMJ4,120
32ULU3,132
32UPB3,129
33TVG1,123
33TUG2,113
33TWF2,117
33TWM3,133
33UVQ1,138
33TYM2,118
33UVU2,137
34TDQ1,122
33UXQ3,146
33VXD2,129
34TCT3,117
33UWS4,139
34TFR2,80
34UDU3,140
34UDV2,116
34UCV1,137
34UEA1,140
34UEB4,152
34UFV1,134
30SYH1,106
30TTK3,129
30TUM4,124
30UVC2,110
30UWD1,104
30VUH2,99
30UYU2,117
31TBF4,118
31UFR4,119
31TDN4,119
31VFJ2,108
31VFH2,104
31UFU4,150
32TLT3,132
32TNT1,132
32TNS1,109
32ULB1,126
32UMB4,114
32ULV4,130
32ULV2,133
32UNU2,116
32UMV1,113
32UNA2,126
32UPA4,128
32UNG2,121
32UPE4,119
32UPV2,133
32VLK3,117
32VNK1,54
32VMM4,106
32VNQ4,95
32VNM3,123
32VPQ2,93
33TVM1,117
33UUP3,123
33TXN1,145
33UUR3,138
33UVB1,138
33UVU1,140
33UVU4,154
33UWS2,139
33VUD4,123
33VVJ4,99
33VUF4,117
33VUC2,118
33VWD1,116
33WUN3,86
33WVM1,89
33VWJ4,118
33WWN1,97
33VXH1,126
33WXM2,106
34UCF4,149
34UDB1,137
34UCE3,139
34UEV3,131
34UFA2,145
34UFB1,140
34UFA1,140
34VEJ2,128
34VEH3,136
34VEM3,139
34VEK4,112
34VFK4,125
34VFL2,145
34WDB4,62
34WEA1,90
35TKL3,106
34WEU4,114
35TNN4,129
35VLC4,128
35VLK3,124
35VMC1,134
35VMD2,119
35VNH2,143
35VPK2,133
35WLN3,123
35WMT1,86
35WMP3,105
35WMS2,83
35WMR1,79
29SQA1,133
29SQE2,126
29TPF1,93
29SQD1,121
29TQF2,137
29UNA3,89
29TQG2,117
29UNT3,80
30SWF1,113
30SUJ2,121
30SXG3,108
30TVM4,128
30TVM1,121
30TWM4,118
30TVN2,124
30TXP2,118
30TXM2,125
30TXK3,97
30TXQ1,101
30TXR4,117
30TYR1,123
30UWC3,100
30UUG3,99
30UVE4,103
30UVD1,117
30UWB2,116
30UVF3,109
30UVU2,103
30UXB4,102
30UXD2,99
31TBH4,119
31TBK3,104
31TCN3,130
31TCL1,124
31TDM1,125
31TDG3,134
31TDJ3,117
31TEN3,118
31TEM1,130
31TGM1,132
31UDP1,118
31UCQ3,122
31UDP3,126
31UFP3,123
31UFP1,132
31UFU3,128
31VFG2,117
32TLS3,129
32TPP4,100
32TMS1,109
32TQN1,105
32TQS2,122
32TPT4,99
32TQQ2,122
32UMV2,131
32UNF1,132
32UMD4,132
32UNE4,145
32UPD3,142
32VMH4,118
32UQU2,119
32VMN1,91
32VMN3,106
32VLQ4,109
32VNL3,139
32VPL1,134
32VNR2,109
33TUH1,104
33TTK3,111
33TUG3,107
33TUN2,101
33TUH2,116
33TWG4,129
33TWN4,123
33TWF3,80
33UUP4,118
33UUV4,128
33UVB2,116
33UUV1,132
33UVS3,142
33UVR3,134
33UWU2,141
33UXP3,153
33UXR1,134
33VVC4,139
33VWG1,118
30UVD2,108
33WWR3,81
33VVH2,101
33WXS2,64
34TCR2,91
34TDQ3,122
34TDS1,126
34TFT1,100
34UEF3,124
34UEA2,131
34UEG2,156
34UEU3,146
34UFE3,149
34UFD4,153
34UFU2,130
34VEP1,146
34VFH1,124
34VFM2,136
35TLN3,72
35TML3,110
35TNJ2,124
35ULS2,144
30TUN2,129
30TVT1,102
30TXS4,124
30TYS1,115
30TWT4,128
30TYQ1,100
30UVA1,112
30UVB2,98
30UVC3,104
31TBH3,111
30UWU3,117
30UWE1,116
31TCJ4,107
30UXC1,99
31TCM1,126
31TDG1,129
31TEL3,135
31TFK1,128
31UCQ4,112
31TFN1,118
31UCT2,114
31UDP2,124
31UFQ2,133
31UFR3,111
31UFP4,109
31VFH1,105
32TMQ2,111
31UGP2,119
32TMQ4,108
32TPP2,107
32TPS1,110
32TPT2,89
32ULA3,119
32UNA4,132
32UMU4,112
32UPC2,128
32UPU3,122
32VLK4,130
32VNH1,114
32VNN3,121
32VNL2,126
33TVL3,144
33TVM4,119
33TVG2,124
33TUN3,111
33UUB4,124
33UUR1,132
33TXH3,79
33UVS2,139
33UXA4,132
33UXA2,135
33UVV4,154
33UWT3,143
33VUD1,126
33VXG1,130
33VWF1,126
34TCR4,121
33WUM3,84
34TER4,93
34TCR3,114
34TGN1,134
34TFS4,89
34TGL2,125
34UDB2,139
34UDF2,139
34UEE2,139
34UEC1,145
34VEH1,141
34UGU2,114
35TKF4,149
35TMJ3,133
35TNG3,140
35VMF4,134
35VLC1,116
35VNF1,136
34SDH3,68
34SEH1,117
35TMH3,132
35TLM1,129
35TML1,112
35TNM3,98
35TNL3,141
30UWD3,117
30UXD3,98
30UXC4,109
30UYU1,122
30UXD4,105
30UXV2,123
31TGM2,125
31UDQ1,113
31TFN4,125
31UES2,114
31VFG1,107
31VFF1,122
31VFF4,134
32TLS2,136
32TLT1,131
32TNS3,97
32TNT4,111
32ULC2,128
32UME2,133
32UMC3,128
32UNV3,119
32UPC3,133
