"cell50x50","Area_F","Area_A","Area_G","Area_U","Area_O","Spcs_F","Spcs_A","Spcs_O"
"31TFN1",1057.21681292213,1042.35167724417,346.089829983831,33.2548916037398,22.1234638154221,27,16,78
"31TFN2",766.213996994882,786.436478612189,835.125762269811,72.3269849670685,40.8830672184449,29,19,78
"31TFN3",890.411927057252,1148.22615538355,375.560079264224,57.1604033683963,28.7843104229287,28,21,75
"31TFN4",727.398289586723,1297.190297704,208.333003142652,197.241821995655,69.9321870525204,26,21,81
"31TGH1",349.927564663611,131.772261597243,8.4718570726614,254.673990494875,3963.29420884178,26,18,69
"31TGJ1",899.441735167836,630.400424774563,119.845946056886,41.0931665229101,336.896289650528,38,29,86
"31TGJ2",1021.64028191793,590.281051774802,13.3571168428453,105.692417104452,387.296669589267,32,27,83
"31TGK1",865.585502413185,215.814330592018,432.91214505506,38.2856274085144,291.718969755105,42,20,79
"31TGK2",878.811443223393,413.567691963405,180.841329789484,9.91129502395457,453.232774258067,40,22,77
"31TGL1",688.845713970172,543.320392826912,205.104069940206,110.47431767741,110.275390302462,41,23,87
"31TGL2",820.153400654162,375.880844729426,263.260835646937,172.844506475421,119.454206259387,41,22,83
"31TGM1",1511.3960684067,546.786863568985,670.621492536059,88.1146338354843,120.886185420239,42,24,79
"31TGM2",1388.26424447391,665.450294035734,526.972554543898,306.494075932831,240.502957487225,43,21,77
"31TGN1",1004.91155036387,934.631677899223,501.937913007051,73.7356065932066,38.6404853567857,30,23,77
"31TGN2",1179.13332234779,813.241419466192,545.640508516743,148.631757358285,59.8730393701012,35,20,76
"31UCP1",409.591913530621,1209.64923794486,810.84025120586,44.6550569348251,25.3393801335852,27,23,71
"31UCP2",394.659174542861,1375.29333267145,658.080582809688,61.3425292486646,10.7332002158839,26,23,70
"31UCP3",346.759066549152,1933.74409590193,70.6621039796517,132.203947673921,17.6132537607445,27,23,69
"31UCP4",255.513255257116,2115.75290270573,66.7880963357648,48.020123528234,14.9446828562885,25,22,68
"31UCQ1",462.019008743045,1335.34142706764,986.359130892944,229.719449354549,377.044728474428,25,36,84
"31UCQ2",577.156765177089,1486.07007734715,1326.01995940595,88.687591030975,31.3126374534211,26,21,66
"31UCQ3",579.011285021375,1213.88858648624,369.536125521346,265.490523697338,73.0808341998297,27,24,75
"31UCQ4",529.455712466447,1654.63621901536,93.6588417611017,194.565864323956,28.7239033146357,25,20,66
"31UCR2",65.9646954581794,868.319325535878,146.024837016227,67.6780641713789,2123.15271758834,18,21,61
"31UCR4",294.859487592825,1115.8064465656,497.462753269894,109.381270663339,483.513803679567,25,28,75
"31UCS1",407.60571085777,1436.9281517792,666.405358921083,384.300297101059,86.4889799415744,26,28,73
"31UCS2",131.166523598156,348.628647504188,371.407737751662,119.234144885225,2113.07685836984,25,33,72
"31UCS3",112.130783839963,929.803354615416,118.82159246547,157.791570084864,1182.46103271193,24,29,77
"31UCT1",52.0518182483335,2420.26515379629,119.957184354204,175.763266134128,8.28527124213,26,29,70
"31UCT2",99.3029543993494,1626.00495997579,201.07578470794,662.056212978192,290.917520906569,22,27,71
"31UCT3",66.8111515963389,1988.98482784566,134.220344233373,154.982335696177,2657.68441749906,26,36,78
"31UCT4",9.43863132899467,331.516990887696,41.2790775211096,42.0258046832136,2076.74780143286,16,24,54
"31UCU2",168.194511063251,2177.56676708572,130.703993382052,121.363726294412,74.8615436725784,28,35,77
"31UCU3",52.7100131073976,737.223311394814,16.488058501294,36.0327800218496,1658.57323261114,25,31,75
"31UCU4",114.757160817789,2095.68718627919,135.366853937069,125.450305943445,29.7396876073864,28,37,78
"31UDP1",582.741373521424,1564.80316678127,50.5298740879788,281.2049721905,22.3625807293794,26,22,69
"31UDP2",418.510324137717,1832.90057905788,52.3225026370638,156.270538323257,41.6090843996746,27,21,75
"31UDP3",785.30743108849,1168.85096711292,20.6099143235182,453.876113213478,73.2796953725091,28,22,78
"31UDP4",439.004229769652,1811.53338620934,110.345947849705,109.250752120799,31.8303704119379,28,23,75
"31UDQ1",340.495330448701,1615.0279567838,396.013254379398,135.698311558727,14.4071800444257,25,22,65
"31UDQ3",644.553156264714,1521.17571697546,53.7857783944326,217.084658706741,65.2956561848739,27,24,79
"31UDR1",239.397498879376,1677.48692101351,457.723871410555,167.681910385867,2460.32810520812,29,37,90
"31UDR2",293.373243019873,1760.64768153562,286.60270830908,124.74710204636,36.2721440462039,27,26,75
"31UDR3",107.926246313478,1814.98294019515,177.998656050956,356.027180989268,44.9725880625443,23,23,70
"31UDR4",146.393535097564,2117.54370379341,30.7761964895988,139.603057580286,67.6459006633238,22,26,73
"31UDS2",185.424225744816,1528.4964572242,386.098629707637,183.331064028619,2719.93407352023,27,33,81
"31UDS4",64.0291138441506,2063.99555986031,153.207899834208,206.434403116874,14.2574546765392,22,30,74
"31UDU2",16.826399262483,432.050159524372,124.595006136516,57.8967524919165,1870.25925624962,16,27,70
"31UEP1",419.826689050605,1902.64678850632,23.5676455112719,88.1670895658272,67.7159092193327,26,23,72
"31UEP2",647.609847113328,1665.02928083064,34.4499803362716,103.20059138308,51.6749705044074,30,26,85
"31UEP3",237.693570091067,2061.81972052228,55.5477915443415,103.448925281539,43.1319291934195,27,25,72
"31UEP4",777.964974508992,1409.20027474058,181.826512292454,85.0588048688226,47.5624383540168,26,22,76
"31UEQ1",734.831208071212,1438.34915196455,123.490752177487,152.553842204584,52.6700055646945,28,31,79
"31UEQ2",557.223960292774,1690.37047102269,128.400968318335,102.055670383292,23.8959618458439,25,18,63
"31UEQ3",319.565093729163,1916.16594616385,95.778926431584,121.217092443299,48.9149548397476,28,30,80
"31UEQ4",479.789667601462,1813.08082698786,41.1208460030306,96.4796604768441,71.1898423539149,28,26,78
"31UER1",190.840674811144,1561.29517064673,251.248165502395,416.848525676599,81.6750694149223,27,28,75
"31UER2",142.357100334897,2022.11201913667,157.421185717936,160.139292333647,19.9327818485427,22,23,74
"31UER3",394.717632009765,1063.9075917769,542.28372080042,428.510176733838,72.2049305654024,28,23,67
"31UER4",463.902949172702,950.069097915076,962.126671563946,113.596084029691,11.9480498585002,32,22,73
"31UES1",59.4601009302573,1341.82490660915,205.203060980007,348.944768469981,546.501252505173,22,34,80
"31UES2",47.5326213025753,1563.0008289319,151.787769534512,713.815714085783,25.787492495532,22,24,67
"31UES3",94.2874329836296,1316.1908345587,107.081451081197,569.687258760012,414.396752715063,26,35,79
"31UET3",24.6224899434277,126.866060193755,164.700860753814,286.479135924887,1898.97842274167,22,32,77
"31UET4",40.991509827719,1202.74287203517,98.9192737766306,191.157638373179,967.835733010305,28,35,78
"31UFP1",675.404347326421,1399.73531015755,201.421536764406,73.330183799795,151.091044013834,29,24,85
"31UFP2",1129.88526512582,1165.48012085343,136.076893210975,43.4107890831821,26.165952685918,26,20,73
"31UFP3",981.293956257812,1039.39079600298,328.100284511133,43.6199237229773,107.670818338342,30,20,77
"31UFP4",877.616707722944,816.591863984542,714.853920874902,63.6733358960805,27.3909846833647,23,18,66
"31UFQ1",521.891168872604,1238.9239933224,613.263941627944,43.0130084235663,83.9151932856057,32,28,82
"31UFQ2",441.753079460777,1623.29919241629,212.383585872201,65.0761388242796,158.5285009731,31,26,82
"31UFQ3",976.691824051353,1365.51752456137,810.89620264451,175.827840536556,70.0462092363604,33,28,79
"31UFQ4",1135.61894296205,1571.13398339528,559.056927317492,95.1870312332493,140.200115502856,32,25,82
"31UFR1",628.631309165933,1192.43504568858,204.668343304479,434.895337964407,40.3641498227456,25,18,64
"31UFR2",1370.29547610345,397.031828325324,547.775681290651,136.963833645379,48.9569038989772,35,23,77
"31UFR3",1358.13832123204,929.004545319562,585.081900565084,260.325285311188,51.9793876996051,31,17,65
"31UFR4",1566.8901254912,966.93595971941,575.756359769872,147.607612816164,38.9615558968764,32,18,72
"31UFS1",353.187656319799,947.990198775887,408.137693678606,729.723353517729,61.969384403192,25,28,71
"31UFS3",567.223596635238,1467.37282222203,196.348928153235,537.820561282509,212.962838372867,28,34,79
"31UFS4",295.761720133881,1574.47395026411,264.743196743847,859.683256639991,88.852032318275,32,27,74
"31UFT1",45.232254877241,396.845083622512,1301.99796126831,547.904685426936,209.056054514072,27,34,80
"31UFT2",212.631452449673,1221.98367775113,469.659029944911,432.212556229645,164.521545246225,29,36,85
"31UFT3",750.413269071412,589.875759317976,788.585742699509,392.131789487689,255.316385704023,34,34,79
"31UFT4",333.104292390144,1518.22651860619,509.959813991932,423.459267440627,94.6077940922105,26,38,79
"31UFU1",13.2622921738386,370.487906748148,118.245481874254,43.192059647231,1955.83961198797,21,34,77
"31UFU2",72.692639264937,432.919962728219,727.065784095708,412.359724393457,855.963045830248,27,35,79
"31UFU3",36.731791982225,142.824837135548,1411.02256486883,119.246392187348,858.552118099037,24,33,81
"31UFU4",259.68915031743,892.242049976663,372.186593799906,169.9361665069,978.619214247442,34,37,91
"31UFV4",4.58003221421067,161.466048734466,335.935406320582,27.7291080795146,1933.78916675744,18,33,77
"31UGP1",615.400351683947,683.323555274157,568.671417541716,150.559948863891,146.319103967302,31,23,77
"31UGP2",914.055759777369,597.638439961185,753.128977518433,62.1085978921761,32.8265545448068,30,20,71
"31VFE3",108.748984383983,282.87285048758,15.3875978453388,10.4077927173974,2082.67401982814,36,30,80
"31VFF1",34.1514263228779,132.333042155753,28.94256194059,42.7963484716845,2260.6670610884,30,31,84
"31VFF2",0,14.461651800186,0,0,2484.40620522988,8,26,56
"31VFF3",764.69840339151,260.393849396601,37.258878967018,7.78841041224487,1429.98003857966,34,26,80
"31VFF4",348.135890322185,596.805806201582,95.8207810267413,116.676067948059,1342.63628203243,35,34,92
"31VFG1",1036.60848993926,200.312938493481,5.54320096567666,111.551934541288,3644.98363786742,34,26,66
"31VFG2",844.875297798312,282.190044299737,15.2734551445751,31.414267076081,3825.17303540209,32,25,77
"31VFH1",828.597603788243,98.9487825777062,9.66059146778814,3.49934737378084,4058.2659278233,31,25,67
"32TKR3",850.681165229492,222.252902110747,337.970450893353,119.388437322907,127.744931560991,42,20,75
"31VFH2",1003.87051128957,310.713042166296,4.62590167378429,80.0659834960381,3599.68925376422,32,24,66
"31VFJ1",486.295265934896,159.905073504517,4.17733186597621,12.8909071663657,4335.73150484645,35,27,80
"31VFJ2",934.059451795676,214.986210038659,1.01690750435648,16.7091860519752,3832.16608176033,33,25,72
"31VFK2",57.275894305448,73.616223420614,2.8912113748616,10.2289064503724,4854.932110362,34,29,81
"32TKN3",372.654286326251,232.077555839975,4.45058421470113,110.258992379419,1488.62583245726,24,17,73
"32TKP3",791.488952217347,391.140423229119,201.264305121814,17.4605594610576,626.300512253385,40,29,78
"32TKP4",1088.04343710544,494.579678840161,84.319757649326,81.5323276443896,369.792410583455,32,27,74
"32TKQ3",210.524834155241,68.9773860986089,426.24461789113,7.34458388988218,1131.22515121291,40,19,70
"32TKQ4",703.507796902371,342.821082247574,317.042815988684,30.5756115626683,542.438421277807,37,22,76
"32TKR4",679.313525051025,149.138717623881,455.913915405057,39.523551267818,427.68422886256,37,15,65
"32TLP1",1226.48191813841,71.9180966566307,536.45262985959,4.4419707947455,660.768054657826,39,19,70
"32TLP2",803.466802301739,214.762418653049,154.090342301983,307.622963613215,1020.19120372583,34,20,79
"32TLP3",1149.73926484998,123.9365165911,482.659230716643,38.4239055776651,706.240945675949,37,19,71
"32TLP4",68.4251767119145,36.5233075695183,11.942035935602,133.374314606877,2250.74011397453,21,14,59
"32TLQ1",808.850776740813,34.2399154161115,680.565625351943,27.4975004257952,948.937644176248,37,20,68
"32TLQ2",609.454830211279,63.6923721924619,684.312042001513,16.2442938304778,1126.42375453058,36,19,68
"32TLQ3",673.714742080174,1239.15390061175,180.897507319422,272.810252037048,134.408321888512,38,22,84
"32TLQ4",925.163398025505,1015.49660239285,279.13657318672,69.2288978563847,211.999182818444,34,17,72
"32TLR1",659.767856893269,68.9040629517615,635.604622328225,71.2944901140082,1064.50701591434,43,15,72
"32TLR2",547.886059916382,51.8476510629248,769.408784194644,38.8010850059845,1092.1569263376,39,14,62
"32TLR3",569.185325687693,110.289553930211,497.926362497277,35.4253154532926,1288.19872156918,37,17,68
"32TLR4",656.265291889482,305.721935242469,584.142644691635,57.5606653993036,897.354737466597,41,20,80
"32TLS1",651.049030292967,1287.67634054151,148.460054545756,190.739199289264,222.182134496627,46,27,91
"32TLS2",977.408407664731,218.312909331868,479.79042400335,169.680521728423,654.92876846507,45,25,87
"32TLS3",703.465768873942,730.018036115673,724.321150570935,167.151800869455,176.065634020749,44,22,79
"32TLS4",730.809627952922,166.759923281099,704.935148695619,111.296114588287,787.2494562636,43,21,82
"32TLT1",1211.60347677374,658.337687389628,388.377605177543,198.072977017411,43.7318202978405,39,22,83
"32TLT2",973.318386134851,652.859185772157,681.092818472394,90.5866395207617,102.23861492086,42,22,83
"32TLT3",837.211189308948,1177.36620536445,99.9829070147335,321.670278988133,64.8061336731618,40,23,83
"32TLT4",967.859319657318,993.356822701545,227.764413912257,239.317969979172,72.6878036002995,42,24,81
"32TMP1",947.843409649241,243.262777592312,159.652091087196,53.4132354647929,1097.50604051432,31,20,69
"32TMQ1",539.635081617067,1796.86470811084,44.8882527933284,107.484806777369,12.7483833093988,21,18,73
"32TMQ2",1073.99142668181,1167.91114730434,112.404874543566,59.2002989798827,88.1331503487521,25,18,75
"32TMQ3",210.756194660645,2095.76971871183,8.2665111085646,109.456574798946,77.7151640724453,23,25,76
"32TMQ4",939.925195400375,473.159554423544,78.9279814099768,113.726008797543,896.203575414281,29,17,62
"32TMR1",1063.78426021933,88.3299873037229,395.986052000905,38.2042881155802,915.349247165471,41,18,67
"32TMR2",395.72943060426,1750.79448494448,80.5322438180411,148.037505826288,126.515099334724,32,28,88
"32TMR3",1142.13029780273,489.360628316889,46.1333990793306,501.28240696498,323.05331013324,34,21,81
"32TMR4",194.483003669913,1988.12483963625,7.40005488435221,248.265367566955,63.6325042478146,23,25,71
"32TMS1",784.549811037655,59.7945728508331,856.135985196847,47.1962826016153,753.945426898646,40,16,68
"32TMS2",663.268405517399,70.8048036583354,476.181975369956,43.7537631834389,1247.59478349281,40,17,71
"32TMS3",418.747281541064,12.1710909793112,768.641247255633,24.7405810086817,1277.63587361138,38,15,64
"32TMS4",1291.28992878266,59.9363135068263,388.739479693992,70.4635124727145,691.508494417741,39,16,76
"32TMT1",1322.32177571628,644.497904438136,279.007862847911,219.098810085616,36.6924273277302,41,20,77
"32TMT2",803.058002830273,1111.24997415123,225.237895276093,286.240862712133,75.8329133155944,43,21,78
"32TMT3",836.879859450805,1194.06439430596,116.9235567477,298.443892802519,55.6532227518012,35,23,76
"32TMT4",717.630173092161,640.334665863402,454.899148650121,321.003929067149,368.082380641733,45,28,83
"32TNP3",635.575589979028,238.629671804838,10.5471127897046,134.154494124005,1482.77068189917,19,21,63
"32TNQ1",615.597946974648,1638.75251225378,30.8869708529793,73.9753410271128,142.751391894517,30,25,82
"32TNQ2",1557.78814654999,279.62802666422,110.448937411625,43.771242554021,510.305960688392,29,15,70
"32TNQ3",287.641922007687,1985.66645602433,2.78867553624017,120.28155161133,105.242622826607,17,22,71
"32TNQ4",1589.37558258031,657.938128502648,61.450451141541,21.5425163402193,171.334215719275,24,18,65
"32TNR1",1053.63928348267,553.552048411916,179.686791633369,470.566052741541,244.515865783449,42,23,83
"32TNR2",53.4810181595884,1771.41680763343,70.2623059806139,573.959880364105,32.7857563838669,21,20,73
"32TNR3",1276.32289754414,400.326759339884,283.65276228379,208.648761274022,332.702650077325,41,22,77
"32TNR4",50.4465038890921,2154.48900854504,18.4555521631763,256.316046907361,21.9016509480974,25,22,70
"32TNS1",757.800866189555,39.3621395192304,945.010070239012,41.9617140168314,717.801283115358,39,15,66
"32TNS2",1053.23989405589,91.8034470234047,455.750633834351,55.0541825933371,846.089568813232,39,19,77
"32TNS3",481.558041772912,1.99176110752936,732.619529376988,23.6322455408359,1261.820496842,34,15,58
"32TNS4",789.348428318757,105.330788142069,453.694316772696,31.1659608601925,1122.06423419088,38,13,66
"32TNT1",486.208783146114,1084.97889829652,153.126037830998,273.405918083679,504.245287504614,36,26,79
"32TNT2",909.302144109029,226.792714569788,946.390501260702,167.295978365682,252.168958936722,44,21,70
"32TNT3",801.586112792435,193.491798228385,1281.57565004586,137.108565111028,87.8566506497442,43,24,79
"32TNT4",860.526559740882,24.6214759271671,956.970633932937,83.9938942127025,575.507079509565,43,18,62
"32TPN1",493.994283119971,536.543248350193,38.6546193957137,40.1087741062971,1391.69577777472,17,21,62
"32TPN3",1205.43805642496,966.938029992021,124.220008756018,24.9097371631495,178.591162364028,19,17,58
"32TPN4",394.11865937219,1065.69701429897,44.2413657711776,29.6901196226656,966.358116910013,18,24,68
"32TPP1",1556.30760512144,601.177755836894,83.1920379461511,128.219118462678,132.103339077906,23,24,75
"32TPP2",568.775999106208,1305.58836125362,23.0661579423555,152.569289084172,451.005136555106,19,24,67
"32TPP3",1351.08401565006,836.719714463809,62.2101625623863,160.226526599601,89.8491637008145,26,18,65
"32TPP4",885.288288851686,1407.66534558175,26.5212022815556,107.429293657957,73.2295908284936,16,21,67
"32TPQ1",114.605102657815,2143.72395118392,2.04171774092744,198.514722010565,42.0992238580502,18,28,73
"32TPQ2",806.427437557032,1405.12754959855,45.2984213868708,107.120607303385,137.050632867929,30,17,68
"32TPQ3",35.1971253640167,2312.49296661582,0.985997569620163,102.822615239985,48.5927489108765,16,24,62
"32TPQ4",485.279290549541,1651.46745511825,44.6396391971727,200.918215422705,117.794068001999,31,24,77
"32TPR1",1448.98101596141,232.325775906657,260.740292932493,61.9183499297674,497.059837267948,41,18,68
"32TPR2",92.2355058589006,1850.86512663928,67.1672877132519,246.319893197531,244.457455059574,25,28,77
"32TPR3",1407.2607184192,491.882387016203,311.484011119929,131.543802476926,157.878459382279,41,18,69
"32TPR4",217.295858068705,1934.28968606983,30.9839313617995,253.199770816789,64.3581370813078,20,22,67
"32TPS1",566.473308267244,80.6074565496853,556.114757073413,10.8266780266289,1287.00018510658,38,16,68
"32TPS3",1085.3605072677,203.73851748663,538.791125654259,41.2715655504029,630.945033964558,38,14,67
"32TPS4",1522.48310280056,407.615545440056,161.699716471969,102.491486955718,305.831171065609,38,16,68
"32TPT1",937.221498498248,158.361412105717,983.6214619597,75.6900026415604,346.142333132905,44,21,70
"32TPT2",833.051252074294,27.5383081905888,683.51774061914,58.1640939721659,898.714928711021,35,10,51
"32TPT3",1237.39749067251,102.337925728521,541.320317600499,74.898413769195,544.188767489532,44,22,74
"32TPT4",854.668941018522,69.8969460113035,585.91727513522,102.883364533594,886.729110469988,39,15,57
"32TQM1",193.284410056249,850.704349995111,73.7028140979083,30.5427010996196,1237.18354366161,17,17,60
"32TQN1",496.256125132988,1407.93410286958,108.831067005632,43.7375242297813,151.284243266908,18,20,69
"32TQN2",630.591391658226,1283.25044473355,153.776546752149,18.9208288323457,210.598783234972,16,20,62
"32TQP1",1253.31345304661,609.6740514991,36.5933841670453,17.4505447347199,110.646209199322,25,14,63
"32TQP2",1102.72901733597,785.609668856463,51.7248042496397,60.7853570633399,117.418790474687,24,17,69
"32TQQ1",7.21540252808171,1705.30316190586,0.308520659821425,99.3237479038007,32.1657668562208,13,18,53
"32TQQ2",39.8625532839047,1752.06123709507,6.05154366956656,71.4241404158053,66.9651082382299,23,30,78
"32TQR1",532.463804558204,845.455420615773,106.940460298881,138.329161782086,34.831012327322,40,24,76
"32TQR2",53.7791412422093,1477.55304561682,0.0696621000546752,199.999889256972,20.1920572872766,16,14,57
"32TQS1",1373.76515421263,104.302546516361,575.775958071263,39.0412301621413,844.920361054312,40,14,70
"32TQS2",1754.90199963096,293.720703464265,316.654868696432,62.0378135971772,700.368758321496,42,18,76
"32TQT1",1501.17113984814,44.4063349160984,723.656947001186,107.614903589002,177.007893428736,41,15,63
"32TQT2",755.306209605075,19.8515775724712,887.762947466953,34.135151199628,1049.46415685556,39,13,57
"32ULA1",1328.51569470692,510.989034774325,1130.90922263502,112.826889010343,101.289134023238,32,18,66
"32ULA2",1242.67740662644,1250.71840110307,537.441338389756,195.99301283189,47.0203877759883,31,18,69
"32ULA3",1119.33026559381,1023.85832974673,149.492359385016,164.182647865555,44.1306225473021,34,21,64
"32ULA4",1168.64433010208,839.64036040239,338.067165571422,94.6755384139151,59.9963647596702,32,17,62
"32ULB1",327.121301222622,1701.99511469355,147.551272761854,698.365523724175,106.695978075718,28,27,71
"32ULB2",793.584676403198,1335.08177832799,344.515699861224,440.460816540815,169.871675948809,33,24,70
"32ULB3",658.227705279974,693.4641160058,458.11317709625,642.232884583061,48.9704441884921,31,17,61
"32ULB4",769.201009417433,734.700455279561,418.149903269173,527.358499147281,51.601435042816,32,21,64
"32ULC1",252.914631323551,1260.69825344387,991.815833462911,218.468833957783,52.4257465402067,33,32,79
"32ULC2",335.991021460908,1469.21983323755,593.116944137209,369.90988736486,111.120396228659,27,29,74
"32ULC3",245.420489979851,1862.47071081743,157.036843695967,221.696144087558,14.411892739777,28,27,69
"32ULC4",376.487841133407,1138.78583284444,151.796280170214,776.839200886841,57.0991453458327,26,23,64
"32ULD1",260.164045731393,744.337492042578,1258.02229195822,179.986389127981,125.883900846027,32,30,82
"32ULD2",221.375420946872,683.589370715991,1451.6749257241,198.695023489233,117.356364886211,29,33,81
"32ULD3",148.116960932355,1822.98794015729,297.668082863518,175.126993076556,57.1274131191495,30,33,78
"32ULD4",336.528438536226,1759.04308208335,158.608286237811,130.780873255177,116.040511331663,28,30,75
"32ULE2",14.2810438267847,433.311169388705,563.653081247114,58.1698584325311,1394.08482499905,22,34,76
"32ULE4",21.5525513090516,687.281380861241,699.222928467319,135.858758043795,957.106574976226,25,37,72
"32ULU1",979.057429714399,808.698668178486,542.67805896339,109.585352422078,60.0563187408098,33,23,81
"32ULU2",1468.5934326336,434.73744064071,414.568284727554,126.144375130925,56.065273400077,37,17,72
"32ULU3",1347.50570607266,776.006238883306,178.441694913985,152.217259621033,46.8115631890896,37,26,78
"32ULU4",1056.25760385656,1029.12836474075,156.202271032429,193.011987541983,66.4188310070943,41,27,82
"32ULV1",1060.52452155849,1326.23110874203,484.848506003734,398.236030631548,100.682518541253,36,24,77
"32ULV2",753.903741674285,1573.57402086014,735.419358782776,257.904473314307,145.772526857082,31,26,83
"32ULV3",847.137720684486,965.43702053036,370.673795391794,297.949305791308,19.8095055896146,30,20,68
"32ULV4",979.991345682856,832.760588317567,493.371931161582,164.679738418119,30.2369329203149,31,25,78
"32UMA1",1104.800391576,909.693253938651,274.972586167926,178.783472574177,33.3743756111674,34,22,69
"32UMA2",623.757459409636,1521.77698040673,60.4535810093644,228.737626860308,66.917234069509,33,22,73
"32UMA3",841.797192616585,1083.24969294544,194.424835481768,367.417325611792,15.0185765754793,34,28,72
"32UMA4",779.801006107676,1096.20518714954,148.745520597445,415.262435976596,61.9482516314768,33,25,73
"32UMB1",1431.55811993146,517.11061970795,295.480400329259,228.512279397146,28.9823366913221,29,18,64
"32UMB2",1232.91278669722,310.503990936848,672.200903140548,254.082220707914,31.9407973740849,31,16,62
"32UMB3",1271.45544428966,761.666075148299,341.14114128193,97.8900769786515,29.7813726257802,32,16,59
"32UMB4",1111.10547275571,798.515555329431,384.836373203069,191.780776459583,15.6862652120816,33,20,63
"32UMC1",292.0546876001,1886.5932068834,64.3787171138673,246.22070614001,12.3996755579772,28,26,71
"32UMC2",249.159780140502,1782.5725486488,163.925363606049,281.349267665549,24.6400965770317,30,22,67
"32UMC3",341.820453153149,1668.20850449286,71.1906004818831,400.960042641317,19.7397551979704,33,28,72
"32UMC4",648.935049223515,1370.42549285735,244.308006161315,197.786901522934,40.515489974082,33,25,70
"32UMD1",229.577482929822,1515.55399570144,475.956719089552,176.393510050326,104.156926661753,29,31,73
"32UMD2",287.34272014583,2026.58734119142,87.8531120032707,79.0189990515758,20.8254004306585,26,28,71
"32UMD3",207.359231018309,1232.8711397725,700.579396171464,319.863067405572,41.2626942415395,29,34,73
"32UMD4",170.785712245403,1841.2647860607,251.87605917228,77.6244367413503,160.417860224908,27,36,71
"32UME2",113.032005836821,522.721983817053,1354.22282717759,151.844740592843,359.822037789469,27,35,74
"32UME3",23.1162037052337,295.002996014227,282.882177440651,50.355676834839,1850.57112368033,24,35,75
"32UME4",158.361831992449,398.120510275967,1401.00574515476,140.534797260893,403.916786373044,29,37,81
"32UMF3",29.7097712901908,660.248125500948,333.530278567184,59.728293136867,1418.7287264411,32,38,79
"32UMG1",32.7177717838874,4.94003494819121,14.7703061051765,17.8179889562784,2431.38361207134,17,29,52
"32UMG3",175.701028723719,1810.02636205701,52.318888038416,81.7003309688039,382.187833751787,29,35,74
"32UMG4",29.4011776805475,964.043899868196,76.9390574465547,72.1085794062208,1359.445916778,33,38,79
"32UMU1",969.246581090524,934.627430504609,164.142180899443,281.922984935413,151.702791060028,39,30,79
"32UMU2",1343.84541571272,542.836463696132,457.386479134564,141.619904483158,15.9247698501104,40,20,66
"32UMU3",1173.10061450413,909.349671521591,174.157487442344,174.655450178783,70.6609123007621,38,15,56
"32UMU4",1059.38085488786,815.409417071345,417.136876390837,193.922183886001,16.1153617630996,37,20,63
"32UMV1",1271.58636938013,924.053091189701,103.269023113815,191.160731955499,11.5728233058398,28,18,67
"32UMV2",1092.56428944451,978.610672696693,118.087062333893,224.192112523077,88.2067327959646,33,26,79
"32UMV3",859.379620451483,990.841804315501,134.79878751539,453.479296259472,63.3954693760496,35,25,79
"32UMV4",904.734108593912,1080.32873518315,106.167473168921,321.878664666637,88.8380732332808,32,19,69
"32UNA1",1191.86359074556,630.720627347997,527.360049552749,115.401716603734,36.561638185234,35,21,68
"32UNA2",1377.99207710403,767.991276664655,124.784887891732,181.445533371504,49.7486243929445,38,22,71
"32UNA3",1065.33226068725,993.11630415633,339.079362302002,86.8663043528772,17.2298448211967,34,19,68
"32UNA4",541.145299716726,1693.88409088043,50.0199093552004,188.864500436741,27.7290775875902,35,22,80
"32UNB1",950.235193893622,1150.92893031696,156.224601733732,218.829972541984,25.7154100265521,32,16,61
"32UNB2",1064.89727127105,870.461066950456,449.667336987302,100.843487795615,16.0552792421266,28,16,57
"32UNB3",965.100283833806,1281.82065499052,141.643253941409,103.239626659868,9.83993354620394,38,22,68
"32UNB4",987.464063013404,909.003948555169,450.632749288117,137.957540679802,16.5823928120033,37,24,70
"32UNC1",742.369200428328,1469.91870418461,76.4887570169919,198.283159303554,14.8595345663219,33,23,65
"32UNC2",982.223533721891,1210.86788236977,190.17010903352,107.793604800974,10.9158080811113,32,20,70
"32UNC3",523.659365577725,1593.30809459584,80.5553178917139,271.655081045561,32.4691315933466,35,33,74
"32UNC4",890.848049669359,1265.89740913092,145.081764858502,171.873139024038,27.9466899288087,38,24,68
"32UND1",415.145072739704,1277.25606862343,627.632660650881,137.541766536365,44.3599585918154,30,32,72
"32UND2",479.361273089943,1434.03029787722,271.526176232597,204.737688618769,112.313417062502,32,33,77
"32UND3",1180.9572494936,897.076934396561,158.697292943065,94.6865296855604,170.220624682435,32,27,72
"32UND4",833.620228842721,1133.97887284266,221.698501738796,241.418314561923,70.9116501518521,33,29,77
"32UNE1",143.747877717466,941.786137113809,1111.86737509491,129.156965165946,175.369821301818,31,35,79
"32UNE2",218.540763171129,1118.35942383673,910.405582747852,155.696474987662,98.9374261195825,30,38,80
"32UNE3",288.006437705317,1420.71025024985,549.231075397162,168.708408489483,74.9671285613281,35,31,76
"32UNE4",438.514934376408,1035.33904865499,291.679310639521,653.016652372835,83.0936450408224,35,38,84
"32UNF1",131.568099469448,1433.79349216672,573.601058640763,115.981114180297,247.001428224248,34,32,76
"32UNF2",143.180425197362,698.35316179665,1399.92330170534,124.266984222836,136.228565376288,27,29,72
