"Forest","Agriculture","Urban","Grassland","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
803980000,194620000,3140000,0,1498260000,2.5e+09,26,71,97
802550000,370130000,97770000,0,1229550000,2.5e+09,33,86,119
47800000,212970000,20040000,3980000,1939440000,2224230000,26,58,84
56380000,196370000,29440000,6790000,2174730000,2463710000,28,69,97
1106740000,416820000,70640000,22740000,883060000,2.5e+09,41,89,130
497720000,269980000,102170000,36570000,1580390000,2486830000,40,85,125
1310580000,600840000,129060000,0,459520000,2.5e+09,38,85,123
892930000,204960000,26980000,12950000,1362180000,2.5e+09,35,81,116
1827770000,156840000,10080000,2e+06,503310000,2.5e+09,33,65,98
1792380000,3.44e+08,19090000,3910000,340620000,2.5e+09,31,70,101
1.282e+09,702750000,83350000,1020000,430880000,2.5e+09,31,74,105
1485930000,572130000,62300000,0,379640000,2.5e+09,35,82,117
1403140000,115130000,24880000,1350000,955500000,2.5e+09,27,78,105
1273730000,404060000,31780000,0,790430000,2.5e+09,34,83,117
984550000,39410000,1030000,0,1475010000,2.5e+09,27,65,92
1484930000,29750000,10240000,0,975080000,2.5e+09,20,68,88
552550000,90260000,1820000,0,1855370000,2.5e+09,23,66,89
950920000,115990000,7810000,0,1425280000,2.5e+09,25,70,95
629070000,489730000,19630000,0,1361570000,2.5e+09,33,86,119
624900000,147020000,6550000,420000,1721110000,2.5e+09,29,76,105
53310000,14980000,0,0,2377420000,2445710000,12,48,60
448360000,49270000,0,0,2002370000,2.5e+09,20,70,90
734460000,173720000,11020000,0,1580800000,2.5e+09,20,61,81
1089910000,229300000,10880000,0,1169910000,2.5e+09,27,70,97
242530000,53230000,0,0,2204240000,2.5e+09,16,51,67
340980000,414640000,54310000,45180000,1643620000,2498730000,24,49,73
541710000,336020000,29580000,22640000,1403850000,2333800000,22,36,58
265500000,255450000,15930000,11450000,1687430000,2235760000,20,37,57
1045640000,415830000,37670000,100630000,900230000,2.5e+09,23,50,73
784890000,791750000,51330000,20620000,851410000,2.5e+09,16,35,51
827240000,1193430000,71370000,19080000,388880000,2.5e+09,26,60,86
1353660000,783320000,99070000,20700000,243250000,2.5e+09,24,51,75
193080000,1060360000,52140000,14350000,1180070000,2.5e+09,27,48,75
451610000,1765220000,111150000,1.8e+07,154020000,2.5e+09,29,57,86
69130000,700600000,393590000,12720000,1283050000,2459090000,27,60,87
705190000,1410250000,129390000,9080000,246090000,2.5e+09,24,59,83
725910000,1592440000,58020000,17420000,106210000,2.5e+09,24,54,78
481230000,1564240000,129520000,35880000,289130000,2.5e+09,30,64,94
1238460000,892460000,39070000,125720000,204290000,2.5e+09,23,50,73
18440000,345760000,21200000,320000,1915060000,2300780000,38,70,108
36860000,1199530000,94920000,0,1168690000,2.5e+09,37,73,110
348410000,1740180000,315900000,37500000,58010000,2.5e+09,31,66,97
8390000,1114030000,258070000,1880000,1117630000,2.5e+09,34,66,100
74290000,764520000,77670000,14070000,1484040000,2414590000,23,42,65
352620000,745790000,51070000,9750000,1340770000,2.5e+09,21,42,63
1163150000,997550000,58890000,48820000,231590000,2.5e+09,26,55,81
584210000,1469330000,210950000,17120000,218390000,2.5e+09,23,52,75
616170000,694140000,70500000,633840000,485350000,2.5e+09,24,52,76
1004160000,977020000,80360000,91600000,346860000,2.5e+09,23,52,75
907690000,1164570000,73230000,147880000,206630000,2.5e+09,27,56,83
1231250000,798090000,55670000,159460000,255530000,2.5e+09,24,55,79
337490000,1799530000,96990000,85730000,180260000,2.5e+09,24,54,78
1137290000,689480000,43030000,297440000,332760000,2.5e+09,24,49,73
41310000,724320000,110560000,1530000,1404020000,2281740000,23,54,77
648860000,1510710000,75150000,69990000,195290000,2.5e+09,26,55,81
35690000,2026440000,276270000,7530000,154070000,2.5e+09,35,80,115
267740000,1101210000,200230000,9870000,920950000,2.5e+09,41,93,134
159640000,282030000,49660000,7450000,1665710000,2164490000,34,68,102
1344560000,71200000,51680000,535560000,4.97e+08,2.5e+09,29,50,79
1329850000,515690000,79200000,112730000,462530000,2.5e+09,39,71,110
1524580000,183190000,88550000,406870000,296810000,2.5e+09,32,62,94
1332070000,547030000,121230000,98150000,401520000,2.5e+09,38,69,107
1447230000,15280000,135340000,598970000,303180000,2.5e+09,34,58,92
720170000,10860000,61610000,946830000,760530000,2.5e+09,30,53,83
1413060000,16730000,141730000,465140000,463340000,2.5e+09,34,62,96
991320000,7930000,91670000,795100000,613980000,2.5e+09,27,51,78
45920000,220230000,35270000,5250000,1867180000,2173850000,22,39,61
750580000,1299360000,87460000,101500000,261100000,2.5e+09,25,64,89
762160000,1177710000,297320000,44430000,218380000,2.5e+09,24,48,72
473080000,1431420000,86440000,111540000,397520000,2.5e+09,26,57,83
1219970000,496620000,24570000,402750000,356090000,2.5e+09,23,50,73
52680000,710660000,44890000,9320000,1465770000,2283320000,21,51,72
505630000,1741450000,34510000,56080000,162330000,2.5e+09,27,55,82
13540000,180320000,25780000,0,1330820000,1550460000,18,38,56
57550000,890800000,87610000,0,1271430000,2307390000,20,39,59
418830000,125340000,36500000,178100000,1741230000,2.5e+09,25,59,84
1532740000,485950000,89130000,162760000,229420000,2.5e+09,43,84,127
1369870000,543220000,57640000,146540000,382730000,2.5e+09,42,89,131
1635300000,494930000,71910000,214790000,83070000,2.5e+09,44,88,132
1801770000,80300000,86930000,89350000,441650000,2.5e+09,29,67,96
1465620000,333710000,166610000,345690000,188370000,2.5e+09,36,66,102
1675880000,317490000,49340000,132090000,325200000,2.5e+09,33,65,98
1373870000,623800000,110880000,313620000,77830000,2.5e+09,38,64,102
1585150000,477370000,107310000,166300000,163870000,2.5e+09,39,80,119
1411150000,18600000,71150000,329450000,669650000,2.5e+09,31,57,88
1251960000,53590000,43800000,788480000,362170000,2.5e+09,25,50,75
1759600000,10470000,45840000,317860000,366230000,2.5e+09,33,59,92
1535670000,154350000,78890000,536020000,195070000,2.5e+09,35,60,95
980560000,1079210000,53530000,122880000,263820000,2.5e+09,27,59,86
1121870000,911160000,41370000,152830000,272770000,2.5e+09,29,55,84
236810000,2124850000,52930000,38050000,47360000,2.5e+09,24,39,63
771090000,1371290000,50660000,109410000,197550000,2.5e+09,27,56,83
8550000,1999790000,49610000,40410000,401640000,2.5e+09,26,55,81
379330000,1964080000,37640000,40600000,78350000,2.5e+09,22,44,66
65220000,1748290000,28860000,41830000,615800000,2.5e+09,25,53,78
546460000,560720000,38990000,163820000,1190010000,2.5e+09,26,52,78
113990000,485980000,130800000,228190000,1541040000,2.5e+09,30,62,92
380550000,545860000,31230000,661690000,880670000,2.5e+09,30,61,91
1661730000,334760000,15690000,174290000,313530000,2.5e+09,25,49,74
1368060000,903600000,53030000,101050000,74260000,2.5e+09,39,74,113
1461750000,628480000,45470000,101590000,262710000,2.5e+09,33,67,100
699520000,1130120000,305550000,167510000,197300000,2.5e+09,37,67,104
1.002e+09,939930000,21770000,167630000,368670000,2.5e+09,31,58,89
1406180000,660310000,119620000,271220000,42670000,2.5e+09,39,68,107
1269430000,894900000,81810000,221820000,32040000,2.5e+09,39,77,116
784740000,1514270000,112630000,54830000,33530000,2.5e+09,40,77,117
854970000,1263790000,79340000,174720000,127180000,2.5e+09,43,86,129
1879650000,44750000,69890000,276700000,229010000,2.5e+09,29,55,84
1481500000,364600000,235820000,383290000,34790000,2.5e+09,37,63,100
1536440000,544800000,145670000,220140000,52950000,2.5e+09,32,62,94
996100000,1290410000,142480000,62460000,8550000,2.5e+09,37,71,108
378680000,1706240000,3e+07,40190000,344890000,2.5e+09,34,55,89
62630000,780800000,102810000,42720000,1495680000,2484640000,28,38,66
132650000,1940250000,59080000,287680000,80340000,2.5e+09,28,43,71
195530000,1873440000,115170000,18810000,297050000,2.5e+09,26,38,64
406370000,248240000,29870000,30680000,1784840000,2.5e+09,24,54,78
558110000,457040000,114500000,301710000,1068640000,2.5e+09,31,56,87
1199030000,954200000,28800000,193230000,124740000,2.5e+09,27,57,84
1677690000,270440000,7880000,379890000,164100000,2.5e+09,23,40,63
978130000,1363680000,51840000,33150000,73200000,2.5e+09,33,66,99
704170000,1361440000,74070000,110240000,250080000,2.5e+09,35,58,93
796040000,983290000,76750000,220410000,423510000,2.5e+09,35,69,104
857100000,1228190000,71400000,145310000,1.98e+08,2.5e+09,33,72,105
1102070000,888360000,51180000,150590000,307800000,2.5e+09,34,66,100
1001090000,1081520000,116560000,163230000,137600000,2.5e+09,37,74,111
656820000,1352140000,144250000,152160000,194630000,2.5e+09,36,70,106
648140000,964160000,139750000,313980000,433970000,2.5e+09,40,90,130
834930000,1123650000,80810000,110460000,350150000,2.5e+09,37,71,108
634850000,1333050000,163870000,114080000,254150000,2.5e+09,43,94,137
737350000,1478290000,139870000,77180000,67310000,2.5e+09,38,68,106
355140000,1678380000,172830000,162930000,130720000,2.5e+09,41,83,124
627450000,1.349e+09,121990000,215160000,186400000,2.5e+09,36,67,103
628980000,1251470000,223850000,274390000,121310000,2.5e+09,46,87,133
276940000,579830000,50820000,114860000,1477550000,2.5e+09,28,81,109
1013320000,310780000,34580000,267030000,874290000,2.5e+09,28,65,93
967500000,1308240000,25430000,116150000,82680000,2.5e+09,26,45,71
1521030000,537750000,27820000,319280000,94120000,2.5e+09,20,38,58
643310000,1448220000,52280000,110750000,245440000,2.5e+09,35,69,104
1077270000,1059650000,78300000,73830000,210950000,2.5e+09,36,70,106
440600000,1598380000,113580000,68450000,278990000,2.5e+09,40,75,115
780220000,1278020000,151170000,139890000,150700000,2.5e+09,37,63,100
402720000,1702470000,173320000,94070000,127420000,2.5e+09,43,80,123
727620000,924260000,161810000,337010000,349300000,2.5e+09,38,78,116
291110000,426020000,78160000,181760000,1522950000,2.5e+09,38,76,114
234220000,1016020000,66980000,251550000,931230000,2.5e+09,45,90,135
77750000,1121030000,276850000,69060000,955310000,2.5e+09,38,90,128
2570000,343850000,46670000,15600000,1694590000,2103280000,29,67,96
481590000,1598240000,97330000,309780000,13060000,2.5e+09,36,62,98
644060000,840360000,158080000,715590000,141910000,2.5e+09,41,78,119
563470000,1282630000,155610000,450880000,47410000,2.5e+09,40,70,110
783720000,910570000,196660000,529440000,79610000,2.5e+09,40,68,108
1124670000,677650000,90300000,579560000,27820000,2.5e+09,45,81,126
651060000,1225110000,132490000,448250000,43090000,2.5e+09,43,78,121
824080000,1070640000,76490000,506610000,22180000,2.5e+09,41,70,111
1414200000,109140000,78290000,708420000,189950000,2.5e+09,35,63,98
1249270000,505120000,160970000,437120000,147520000,2.5e+09,44,79,123
1130730000,681330000,97800000,535140000,5.5e+07,2.5e+09,43,78,121
739140000,909360000,103810000,4.51e+08,296690000,2.5e+09,44,84,128
921180000,1188830000,137800000,206930000,45260000,2.5e+09,40,73,113
449400000,1293200000,345270000,380320000,31810000,2.5e+09,39,77,116
309600000,1728750000,188070000,230870000,42710000,2.5e+09,41,77,118
745250000,855620000,269260000,520750000,109120000,2.5e+09,37,70,107
1084270000,932670000,95150000,317540000,70370000,2.5e+09,39,74,113
1032440000,852640000,157070000,347950000,109900000,2.5e+09,40,79,119
849860000,1131160000,114940000,355210000,48830000,2.5e+09,47,78,125
1182250000,680050000,105180000,389880000,142640000,2.5e+09,42,77,119
582900000,587070000,840320000,359670000,130040000,2.5e+09,41,85,126
369660000,1428180000,124160000,501650000,76350000,2.5e+09,39,77,116
643140000,1134480000,66900000,367080000,288400000,2.5e+09,41,77,118
309990000,1563920000,86290000,429220000,110580000,2.5e+09,41,84,125
807070000,1081140000,84810000,350790000,176190000,2.5e+09,42,80,122
90440000,105480000,25620000,63860000,2023800000,2309200000,31,73,104
435700000,836690000,51520000,104720000,1071370000,2.5e+09,38,90,128
18410000,399790000,28680000,23750000,1371050000,1841680000,29,66,95
975490000,722320000,125220000,600110000,76860000,2.5e+09,39,64,103
582280000,1428500000,286750000,162980000,39490000,2.5e+09,43,68,111
1211520000,864940000,84330000,310830000,28380000,2.5e+09,35,63,98
839790000,1068090000,171150000,377720000,43250000,2.5e+09,40,70,110
766350000,1287300000,85420000,299080000,61850000,2.5e+09,46,88,134
1156960000,594180000,42400000,563440000,143020000,2.5e+09,49,92,141
707480000,1432960000,95860000,221670000,42030000,2.5e+09,41,79,120
948640000,915730000,135360000,364810000,135460000,2.5e+09,49,93,142
416980000,1791730000,188510000,49900000,52880000,2.5e+09,44,81,125
1144790000,968020000,171190000,177370000,38630000,2.5e+09,42,78,120
525890000,1606570000,267310000,44140000,56090000,2.5e+09,43,77,120
687550000,1273670000,367290000,128200000,43290000,2.5e+09,42,74,116
816030000,933170000,323680000,363760000,63360000,2.5e+09,42,78,120
1021450000,637360000,221760000,493080000,126350000,2.5e+09,40,80,120
802790000,983060000,176370000,344620000,193160000,2.5e+09,44,84,128
1075150000,676130000,174190000,494340000,80190000,2.5e+09,41,74,115
1297360000,570550000,153270000,363170000,115650000,2.5e+09,40,78,118
946720000,7.29e+08,193690000,376980000,253610000,2.5e+09,44,86,130
1490040000,594250000,122780000,196990000,95940000,2.5e+09,39,84,123
1.241e+09,584560000,176810000,242080000,255550000,2.5e+09,41,83,124
968050000,954140000,120860000,328510000,128440000,2.5e+09,46,87,133
913740000,964270000,377780000,177770000,66440000,2.5e+09,43,84,127
708290000,1325780000,88350000,249310000,128270000,2.5e+09,38,85,123
791520000,1245420000,96870000,305920000,60270000,2.5e+09,47,90,137
393540000,737660000,78010000,423750000,867040000,2.5e+09,43,91,134
482550000,1426630000,79780000,421880000,89160000,2.5e+09,42,83,125
487020000,375540000,57720000,235300000,1344420000,2.5e+09,38,85,123
949280000,701200000,209560000,387120000,252840000,2.5e+09,43,85,128
27890000,40310000,26170000,19850000,1266300000,1380520000,34,70,104
306260000,485620000,85390000,130250000,1280500000,2288020000,35,81,116
1184390000,1114920000,101050000,67890000,31750000,2.5e+09,39,73,112
1165950000,879770000,141640000,287920000,24720000,2.5e+09,40,64,104
514690000,1751810000,195970000,2430000,35100000,2.5e+09,38,75,113
1360620000,586090000,347890000,184940000,20460000,2.5e+09,38,71,109
740190000,1454290000,97630000,183910000,23980000,2.5e+09,39,77,116
846850000,1394420000,97600000,130300000,30830000,2.5e+09,41,73,114
777900000,1414100000,107130000,165990000,34880000,2.5e+09,44,78,122
648100000,1671860000,120660000,15290000,44090000,2.5e+09,43,87,130
552410000,1648970000,149690000,121360000,27570000,2.5e+09,47,83,130
598910000,1593680000,146690000,93540000,67180000,2.5e+09,43,82,125
727690000,1274720000,203100000,228230000,66260000,2.5e+09,42,83,125
661330000,1424610000,175730000,203480000,34850000,2.5e+09,45,81,126
1141720000,998910000,185320000,85370000,88680000,2.5e+09,36,78,114
1045930000,724970000,201160000,353420000,174520000,2.5e+09,42,73,115
596970000,1502470000,208720000,113530000,78310000,2.5e+09,39,80,119
926920000,881280000,213580000,379250000,98970000,2.5e+09,44,74,118
1422860000,739120000,111730000,156040000,70250000,2.5e+09,39,75,114
1230820000,898100000,134860000,133770000,102450000,2.5e+09,36,73,109
918880000,1105290000,111240000,295280000,69310000,2.5e+09,36,75,111
885510000,1153930000,1.25e+08,215430000,120130000,2.5e+09,39,81,120
965230000,1187530000,58760000,202330000,86150000,2.5e+09,38,80,118
1257440000,778310000,107340000,275900000,81010000,2.5e+09,40,85,125
1588450000,559260000,42820000,232750000,76720000,2.5e+09,40,78,118
1199320000,1051280000,52600000,113710000,83090000,2.5e+09,38,79,117
773560000,1206140000,81570000,310600000,128130000,2.5e+09,37,83,120
741960000,1309430000,93160000,235090000,120360000,2.5e+09,37,82,119
1087640000,1054870000,75120000,206860000,75510000,2.5e+09,37,74,111
1244340000,807730000,69250000,146590000,232090000,2.5e+09,39,82,121
1062840000,1021350000,88840000,209260000,117710000,2.5e+09,37,83,120
455470000,392940000,31590000,197280000,1338260000,2415540000,38,83,121
1103760000,1033810000,76800000,153510000,132120000,2.5e+09,35,75,110
446640000,1789840000,189860000,31900000,41760000,2.5e+09,42,86,128
361850000,1544410000,368850000,35060000,189830000,2.5e+09,44,90,134
941890000,1266640000,165010000,61150000,65310000,2.5e+09,43,77,120
307580000,1730770000,312790000,18630000,130230000,2.5e+09,46,88,134
1045110000,1094210000,198050000,85360000,77270000,2.5e+09,41,72,113
326190000,1870520000,210360000,14100000,78830000,2.5e+09,45,94,139
592680000,1480780000,253560000,95440000,77540000,2.5e+09,45,95,140
786430000,1295070000,182830000,198010000,37660000,2.5e+09,46,91,137
1045930000,904470000,97230000,322440000,129930000,2.5e+09,44,78,122
921180000,1106970000,159680000,282980000,29190000,2.5e+09,41,81,122
602910000,1469760000,1.66e+08,161320000,100010000,2.5e+09,48,81,129
700630000,863180000,110900000,569810000,255480000,2.5e+09,48,77,125
513130000,1454970000,321090000,140850000,69960000,2.5e+09,41,80,121
408770000,1834220000,170220000,50070000,36720000,2.5e+09,44,80,124
754660000,1310440000,151290000,194950000,88660000,2.5e+09,41,82,123
733390000,1418370000,165560000,113980000,68700000,2.5e+09,40,80,120
472420000,1600660000,149970000,218070000,58880000,2.5e+09,41,85,126
591120000,1523580000,141890000,196690000,46720000,2.5e+09,41,83,124
437790000,1726200000,113660000,193850000,28500000,2.5e+09,37,83,120
734250000,1350080000,133520000,212780000,69370000,2.5e+09,40,84,124
818650000,1191460000,105200000,325710000,58980000,2.5e+09,40,83,123
686500000,1294130000,315960000,104060000,99350000,2.5e+09,39,78,117
489850000,1503870000,126820000,271950000,107510000,2.5e+09,37,78,115
423180000,1797640000,108630000,69310000,101240000,2.5e+09,38,76,114
1381970000,733660000,53510000,162050000,168810000,2.5e+09,35,77,112
1146400000,1004440000,70420000,140590000,138150000,2.5e+09,40,76,116
1308090000,659170000,53330000,168930000,310480000,2.5e+09,38,80,118
614750000,1577220000,66420000,112090000,129520000,2.5e+09,36,77,113
531840000,1676900000,248480000,9730000,33050000,2.5e+09,40,75,115
86830000,2162830000,201460000,7260000,41620000,2.5e+09,44,81,125
156190000,482620000,181380000,15270000,1653830000,2489290000,36,76,112
891460000,677120000,109800000,46930000,774690000,2.5e+09,43,88,131
823970000,1057310000,160410000,75110000,383200000,2.5e+09,36,84,120
754140000,249480000,217420000,29530000,1249430000,2.5e+09,39,83,122
68680000,223550000,37470000,26320000,1837520000,2193540000,41,84,125
1827970000,279210000,73780000,15630000,303410000,2.5e+09,36,76,112
1723890000,416410000,30930000,10600000,318170000,2.5e+09,36,74,110
512640000,1264250000,47170000,12470000,663470000,2.5e+09,40,88,128
1606720000,559140000,64580000,28930000,240630000,2.5e+09,35,78,113
1678520000,327990000,24950000,8090000,460450000,2.5e+09,38,80,118
573350000,216250000,14810000,1690000,1693900000,2.5e+09,36,80,116
2031290000,80010000,10580000,0,378120000,2.5e+09,30,64,94
1849520000,206140000,26430000,2680000,415230000,2.5e+09,35,74,109
1584710000,13050000,18700000,490000,883050000,2.5e+09,24,74,98
1941870000,21010000,3980000,0,533140000,2.5e+09,26,74,100
1341380000,15480000,10960000,690000,1131490000,2.5e+09,28,74,102
674990000,11210000,1320000,21770000,1790710000,2.5e+09,20,61,81
861590000,7660000,8210000,42390000,1580150000,2.5e+09,26,70,96
1749780000,243850000,37110000,19590000,449670000,2.5e+09,32,81,113
1553200000,602760000,92860000,112870000,138310000,2.5e+09,36,88,124
1553780000,249390000,21170000,24470000,651190000,2.5e+09,34,81,115
1215810000,384870000,79260000,67390000,752670000,2.5e+09,43,95,138
1927420000,211260000,53630000,9860000,297830000,2.5e+09,32,79,111
1631100000,243060000,52330000,15620000,557890000,2.5e+09,33,82,115
1811430000,360630000,50800000,35130000,242010000,2.5e+09,36,79,115
1738250000,237720000,58190000,16520000,449320000,2.5e+09,34,80,114
1062820000,1111470000,64070000,90200000,171440000,2.5e+09,38,89,127
1484920000,648640000,56440000,61510000,248490000,2.5e+09,36,86,122
692870000,518010000,39660000,20420000,1229040000,2.5e+09,38,87,125
1257050000,374710000,56610000,42160000,769470000,2.5e+09,38,86,124
676320000,294220000,81480000,6540000,1441440000,2.5e+09,38,86,124
396340000,230140000,19370000,3650000,1850500000,2.5e+09,38,78,116
1734910000,322920000,61900000,8520000,371750000,2.5e+09,42,85,127
1494110000,291730000,25290000,8250000,680620000,2.5e+09,40,84,124
1821420000,60310000,14150000,8e+05,603320000,2.5e+09,26,66,92
1869170000,195800000,17960000,4950000,412120000,2.5e+09,32,76,108
1876480000,14440000,10590000,530000,597960000,2.5e+09,34,71,105
1930770000,40240000,27550000,1810000,499630000,2.5e+09,35,69,104
1802420000,26820000,23020000,2760000,644980000,2.5e+09,29,66,95
1763600000,28360000,16710000,3360000,687970000,2.5e+09,27,76,103
1863240000,63130000,43140000,9600000,520890000,2.5e+09,36,80,116
1493640000,3090000,5220000,1500000,996550000,2.5e+09,20,58,78
1658450000,930000,3790000,310000,836520000,2.5e+09,21,59,80
1687400000,16970000,9840000,2520000,783270000,2.5e+09,24,61,85
1717430000,280000,1510000,0,780780000,2.5e+09,17,58,75
1200820000,2760000,6940000,30950000,1258530000,2.5e+09,20,61,81
1587340000,8750000,12430000,4640000,886840000,2.5e+09,26,65,91
1675540000,163180000,7600000,740000,652940000,2.5e+09,31,65,96
1704180000,23550000,10740000,2360000,759170000,2.5e+09,25,67,92
1650980000,65240000,13610000,10070000,760100000,2.5e+09,31,74,105
2009820000,158960000,26680000,12120000,292420000,2.5e+09,27,74,101
778870000,175930000,49010000,30700000,1465420000,2499930000,43,98,141
204290000,393420000,58350000,153520000,1688990000,2498570000,42,100,142
1973960000,264810000,40260000,22690000,198280000,2.5e+09,32,77,109
2.055e+09,122390000,18780000,17210000,286620000,2.5e+09,33,78,111
1976500000,180640000,26300000,17320000,299240000,2.5e+09,38,85,123
1669970000,193220000,41200000,9880000,585730000,2.5e+09,35,85,120
1009490000,1076010000,115390000,52470000,246640000,2.5e+09,38,89,127
1869470000,211590000,18140000,41740000,359060000,2.5e+09,35,80,115
818750000,477560000,18570000,21100000,1164020000,2.5e+09,38,91,129
1023020000,888930000,105450000,18490000,464110000,2.5e+09,42,87,129
1842220000,337160000,37770000,22790000,260060000,2.5e+09,33,82,115
1134200000,769820000,91350000,21340000,483290000,2.5e+09,43,82,125
1499220000,499680000,47860000,18760000,434480000,2.5e+09,38,86,124
1850240000,200880000,59920000,2100000,386860000,2.5e+09,38,83,121
1837730000,220080000,27780000,2810000,411600000,2.5e+09,33,80,113
1666110000,428600000,39960000,9080000,356250000,2.5e+09,34,85,119
1208750000,735010000,108830000,17060000,430350000,2.5e+09,42,89,131
1893960000,43760000,10850000,4910000,546520000,2.5e+09,29,73,102
1790190000,158690000,21080000,2070000,527970000,2.5e+09,35,78,113
1818020000,154460000,44610000,5600000,477310000,2.5e+09,35,79,114
1763640000,38700000,5600000,590000,691470000,2.5e+09,29,64,93
1800840000,36250000,9200000,1100000,652610000,2.5e+09,34,74,108
1868380000,102600000,17920000,3320000,507780000,2.5e+09,35,76,111
1908060000,223160000,25080000,2500000,341200000,2.5e+09,36,79,115
1805820000,27070000,4240000,820000,662050000,2.5e+09,23,59,82
1798940000,32660000,6100000,1760000,660540000,2.5e+09,30,63,93
1888550000,56420000,6530000,3710000,544790000,2.5e+09,25,63,88
1767690000,93450000,9740000,720000,628400000,2.5e+09,30,67,97
1447050000,39990000,7470000,16650000,988840000,2.5e+09,29,70,99
1735330000,47470000,3710000,4420000,709070000,2.5e+09,29,64,93
1611180000,36330000,5880000,4370000,842240000,2.5e+09,18,51,69
1962160000,71470000,3860000,3240000,459270000,2.5e+09,23,60,83
109630000,81420000,5180000,32250000,2256160000,2484640000,38,88,126
1167480000,513680000,71030000,24070000,723740000,2.5e+09,39,85,124
1114620000,590400000,68030000,14220000,712730000,2.5e+09,41,93,134
925470000,314030000,648890000,17100000,594510000,2.5e+09,35,85,120
357170000,111220000,32300000,7590000,1921200000,2429480000,37,88,125
1490020000,5.43e+08,28820000,14680000,423480000,2.5e+09,40,92,132
1031920000,1069900000,128710000,43730000,225740000,2.5e+09,41,89,130
456260000,14490000,33770000,1470000,1722370000,2228360000,36,78,114
1123560000,101460000,89820000,13050000,1172110000,2.5e+09,43,96,139
891540000,93950000,13530000,320000,1500660000,2.5e+09,39,88,127
522640000,45560000,25780000,5840000,1860710000,2460530000,38,84,122
1929070000,111940000,32600000,1200000,425190000,2.5e+09,34,82,116
1292110000,185460000,92090000,5980000,924360000,2.5e+09,41,91,132
1691890000,18800000,2190000,1990000,785130000,2.5e+09,17,52,69
1872590000,110160000,15430000,2440000,499380000,2.5e+09,30,73,103
772070000,102910000,2520000,0,1622500000,2.5e+09,20,57,77
778310000,74540000,1590000,0,1645560000,2.5e+09,20,60,80
314120000,120450000,6860000,0,2058570000,2.5e+09,16,56,72
647960000,70510000,1280000,0,1780250000,2.5e+09,16,53,69
171540000,112860000,6450000,640000,2208510000,2.5e+09,20,70,90
777570000,22560000,1470000,2680000,1695720000,2.5e+09,22,60,82
499010000,13540000,310000,6210000,1980930000,2.5e+09,22,62,84
1118180000,5570000,1600000,58960000,1315690000,2.5e+09,20,55,75
1306910000,4370000,50000,6030000,1182640000,2.5e+09,26,69,95
782120000,31470000,890000,0,1685520000,2.5e+09,13,48,61
813150000,21290000,1410000,26770000,1637380000,2.5e+09,15,50,65
501700000,6350000,1340000,59310000,1931300000,2.5e+09,16,62,78
317120000,46320000,0,0,2136560000,2.5e+09,20,56,76
776980000,144070000,11950000,0,1.567e+09,2.5e+09,28,69,97
640110000,29650000,16700000,0,1813540000,2.5e+09,27,60,87
171440000,32040000,1880000,0,2116180000,2321540000,23,66,89
268210000,56210000,20800000,460000,2154320000,2.5e+09,21,65,86
561970000,54830000,2380000,0,1880820000,2.5e+09,22,60,82
1459470000,8160000,560000,6690000,1025120000,2.5e+09,20,61,81
1686400000,30700000,1390000,8380000,773130000,2.5e+09,25,57,82
1369560000,27100000,5060000,4610000,1093670000,2.5e+09,27,73,100
1559760000,24210000,3730000,7110000,905190000,2.5e+09,28,60,88
1270680000,3950000,4800000,23450000,1197120000,2.5e+09,18,54,72
1435920000,3330000,5410000,20920000,1034420000,2.5e+09,22,60,82
1828470000,6820000,910000,1120000,662680000,2.5e+09,20,54,74
1602790000,4980000,2560000,0,889670000,2.5e+09,23,64,87
148930000,1660000,0,44510000,2304900000,2.5e+09,14,49,63
355280000,460000,0,148810000,1995450000,2.5e+09,21,60,81
1120690000,0,0,18720000,1360590000,2.5e+09,19,47,66
609670000,28740000,4800000,18540000,1838250000,2.5e+09,24,70,94
483770000,30130000,2650000,0,1983450000,2.5e+09,18,53,71
675400000,60090000,960000,0,1763550000,2.5e+09,14,50,64
622100000,48290000,13870000,5640000,1810100000,2.5e+09,18,62,80
453630000,37060000,1620000,0,2007690000,2.5e+09,14,52,66
761390000,127380000,15960000,0,1595270000,2.5e+09,21,66,87
1457570000,15980000,520000,970000,1024960000,2.5e+09,21,59,80
1592700000,19470000,4590000,850000,882390000,2.5e+09,24,62,86
1434560000,19040000,8740000,2390000,1035270000,2.5e+09,22,57,79
263040000,0,570000,67920000,2168470000,2.5e+09,13,53,66
1006040000,3e+05,0,23960000,1469700000,2.5e+09,13,40,53
792240000,71800000,7970000,27210000,1600780000,2.5e+09,11,44,55
119170000,250490000,21460000,66120000,2042760000,2.5e+09,22,41,63
130900000,438690000,49720000,201530000,1679160000,2.5e+09,35,68,103
477400000,681630000,53930000,299100000,987940000,2.5e+09,27,48,75
105220000,618700000,55360000,95120000,1625600000,2.5e+09,29,65,94
1183190000,281070000,11270000,237090000,787380000,2.5e+09,26,57,83
56870000,557200000,10180000,5340000,1870410000,2.5e+09,20,33,53
24260000,893750000,38190000,0,1543800000,2.5e+09,20,34,54
330770000,1033690000,14810000,165320000,955410000,2.5e+09,20,40,60
221650000,1157330000,28450000,131030000,961540000,2.5e+09,16,29,45
461250000,886360000,50590000,131020000,970780000,2.5e+09,29,65,94
