"Forest","Agriculture","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
349430000,587950000,1562620000,2.5e+09,34,90,124
660700000,138190000,1701110000,2.5e+09,26,72,98
513630000,215760000,1770610000,2.5e+09,27,74,101
609610000,86340000,1804050000,2.5e+09,20,73,93
1168520000,416040000,915440000,2.5e+09,34,69,103
695800000,269280000,1534920000,2.5e+09,24,79,103
193230000,88850000,2217920000,2.5e+09,21,63,84
553710000,127030000,1819260000,2.5e+09,19,73,92
640000,19720000,1742450000,1762810000,20,66,86
414420000,238640000,1846940000,2.5e+09,32,72,104
1040180000,493340000,966480000,2.5e+09,38,75,113
1238490000,549960000,711550000,2.5e+09,29,68,97
425610000,90270000,1984120000,2.5e+09,25,57,82
907330000,440130000,1152540000,2.5e+09,34,69,103
1014620000,225930000,1259450000,2.5e+09,35,67,102
1310080000,64310000,1125610000,2.5e+09,27,64,91
751150000,186960000,1561890000,2.5e+09,32,70,102
1155640000,124580000,1219780000,2.5e+09,26,62,88
69600000,25090000,1805130000,1899820000,27,62,89
832480000,39240000,1628280000,2.5e+09,24,57,81
636190000,58860000,1804950000,2.5e+09,23,55,78
660220000,1211800000,627980000,2.5e+09,29,76,105
913430000,998440000,588130000,2.5e+09,29,70,99
679890000,72440000,1747670000,2.5e+09,30,63,93
573650000,56500000,1869850000,2.5e+09,26,58,84
560470000,129780000,1809750000,2.5e+09,28,58,86
641600000,281420000,1576980000,2.5e+09,26,59,85
640210000,1210870000,648920000,2.5e+09,46,81,127
980110000,217910000,1301980000,2.5e+09,42,76,118
646080000,670430000,1183490000,2.5e+09,39,70,109
595110000,174580000,1730310000,2.5e+09,36,62,98
1209080000,606010000,684910000,2.5e+09,33,74,107
983190000,579200000,937610000,2.5e+09,37,62,99
846320000,1118110000,535570000,2.5e+09,40,86,126
933110000,992900000,573990000,2.5e+09,41,79,120
944110000,269240000,1286650000,2.5e+09,27,60,87
517880000,1795080000,187040000,2.5e+09,27,63,90
1064310000,1190360000,245330000,2.5e+09,27,54,81
190850000,2074520000,234630000,2.5e+09,31,73,104
935320000,478700000,1085980000,2.5e+09,26,51,77
1041540000,82170000,1376290000,2.5e+09,25,55,80
396060000,1708930000,395010000,2.5e+09,37,80,117
1110260000,485770000,903970000,2.5e+09,34,80,114
183600000,1961030000,355370000,2.5e+09,37,72,109
724880000,182280000,1592840000,2.5e+09,33,64,97
594390000,61630000,1843980000,2.5e+09,28,60,88
402410000,27610000,2069980000,2.5e+09,31,58,89
1270130000,78660000,1151210000,2.5e+09,32,71,103
1301920000,503400000,694680000,2.5e+09,35,73,108
794460000,1120330000,585210000,2.5e+09,40,68,108
842490000,1061330000,596180000,2.5e+09,38,74,112
714450000,680780000,1104770000,2.5e+09,41,80,121
6.29e+08,238150000,1589850000,2.457e+09,32,65,97
597670000,1616530000,285800000,2.5e+09,38,79,117
1550980000,281200000,667820000,2.5e+09,23,54,77
243830000,1966070000,290100000,2.5e+09,37,72,109
1606910000,654120000,238970000,2.5e+09,24,52,76
1024410000,578300000,897290000,2.5e+09,39,75,114
34550000,1713660000,751790000,2.5e+09,35,66,101
1239530000,447660000,812810000,2.5e+09,36,74,110
37280000,2119880000,342840000,2.5e+09,32,64,96
690020000,57130000,1752850000,2.5e+09,31,59,90
1031840000,98560000,1369600000,2.5e+09,33,64,97
400140000,8950000,2090910000,2.5e+09,27,53,80
783390000,121970000,1594640000,2.5e+09,38,60,98
480140000,921750000,1098110000,2.5e+09,38,83,121
878650000,236710000,1384640000,2.5e+09,38,66,104
798640000,60840000,1640520000,2.5e+09,41,74,115
853310000,27900000,1618790000,2.5e+09,33,57,90
501390000,542470000,1456140000,2.5e+09,25,58,83
1216750000,996140000,287110000,2.5e+09,24,52,76
409460000,1089130000,1001410000,2.5e+09,34,63,97
1541900000,612110000,345990000,2.5e+09,37,78,115
536460000,1284280000,679260000,2.5e+09,33,71,104
1343560000,826630000,329810000,2.5e+09,30,67,97
893740000,1404890000,201370000,2.5e+09,26,56,82
44820000,2109150000,346030000,2.5e+09,37,68,105
803680000,1391890000,304430000,2.5e+09,30,66,96
18500000,2292360000,189140000,2.5e+09,33,65,98
483710000,1619160000,397130000,2.5e+09,32,78,110
1428450000,266610000,804940000,2.5e+09,31,60,91
94710000,1807480000,597810000,2.5e+09,36,72,108
1412780000,471920000,615300000,2.5e+09,32,63,95
216350000,1928740000,354910000,2.5e+09,31,57,88
551600000,83850000,1864550000,2.5e+09,31,58,89
1087540000,200940000,1211520000,2.5e+09,32,62,94
1528790000,402640000,568570000,2.5e+09,34,64,98
986300000,3360000,1510340000,2.5e+09,36,67,103
841060000,2.1e+07,1637940000,2.5e+09,30,49,79
1280930000,11660000,1207410000,2.5e+09,37,70,107
850970000,74050000,1574980000,2.5e+09,34,56,90
204720000,872360000,1338080000,2415160000,32,64,96
575720000,1643750000,280530000,2.5e+09,27,61,88
728890000,1435370000,335740000,2.5e+09,27,62,89
1473480000,824930000,201590000,2.5e+09,21,53,74
1292470000,924620000,282910000,2.5e+09,29,65,94
9930000,2292730000,197340000,2.5e+09,33,55,88
67570000,2184610000,247820000,2.5e+09,33,75,108
828810000,1162140000,509050000,2.5e+09,34,63,97
116080000,2033440000,350480000,2.5e+09,25,52,77
1175420000,81250000,1243330000,2.5e+09,30,56,86
1394590000,207740000,897670000,2.5e+09,32,66,98
1415590000,43110000,1041300000,2.5e+09,39,69,108
680840000,14600000,1804560000,2.5e+09,24,44,68
1074340000,252850000,1172810000,2.5e+09,32,61,93
969480000,745490000,785030000,2.5e+09,33,55,88
1156350000,752920000,590730000,2.5e+09,35,59,94
1264620000,588790000,646590000,2.5e+09,29,56,85
276810000,1327810000,895380000,2.5e+09,42,78,120
640730000,958310000,900960000,2.5e+09,40,77,117
692870000,252330000,1554800000,2.5e+09,34,68,102
793160000,413980000,1292860000,2.5e+09,38,67,105
214440000,1127880000,1157680000,2.5e+09,43,98,141
283850000,1175320000,1040830000,2.5e+09,35,88,123
255720000,1658200000,586080000,2.5e+09,32,76,108
446520000,934250000,1119230000,2.5e+09,32,71,103
263940000,715570000,1520490000,2.5e+09,46,98,144
205840000,610980000,1683180000,2.5e+09,44,98,142
166910000,1707590000,625500000,2.5e+09,40,87,127
365600000,1534670000,599730000,2.5e+09,35,82,117
15230000,436570000,2048200000,2.5e+09,45,94,139
22180000,601810000,1876010000,2.5e+09,39,86,125
964370000,806040000,729590000,2.5e+09,39,76,115
1468510000,411360000,620130000,2.5e+09,31,58,89
1327370000,752710000,419920000,2.5e+09,34,66,100
1067810000,1.002e+09,430190000,2.5e+09,39,79,118
806860000,855670000,837470000,2.5e+09,38,72,110
467430000,1280980000,751590000,2.5e+09,37,79,116
956170000,459100000,1084730000,2.5e+09,32,55,87
922820000,792310000,784870000,2.5e+09,37,66,103
1136900000,647150000,715950000,2.5e+09,34,57,91
683540000,1293670000,522790000,2.5e+09,37,69,106
859130000,905500000,735370000,2.5e+09,38,84,122
789370000,822960000,887670000,2.5e+09,39,79,118
1288110000,140890000,1.071e+09,2.5e+09,32,57,89
1264570000,62770000,1172660000,2.5e+09,32,62,94
1222410000,375670000,901920000,2.5e+09,33,57,90
1125080000,523750000,851170000,2.5e+09,38,67,105
318550000,1485600000,695850000,2.5e+09,36,73,109
264370000,1628380000,607250000,2.5e+09,36,72,108
354230000,1293010000,852760000,2.5e+09,38,72,110
661100000,1125350000,713550000,2.5e+09,36,71,107
269150000,1348830000,882020000,2.5e+09,38,79,117
303880000,1820060000,376060000,2.5e+09,36,84,120
232610000,1069780000,1197610000,2.5e+09,37,81,118
212030000,1713210000,574760000,2.5e+09,36,81,117
127890000,505330000,1866780000,2.5e+09,36,81,117
28320000,298730000,2172950000,2.5e+09,38,87,125
204620000,470980000,1824400000,2.5e+09,37,86,123
35070000,631080000,1833850000,2.5e+09,39,95,134
32010000,4790000,1470490000,1507290000,27,63,90
180130000,1746720000,573150000,2.5e+09,38,88,126
39690000,967930000,1492380000,2.5e+09,35,85,120
1029850000,810560000,659590000,2.5e+09,42,77,119
1351690000,405250000,743060000,2.5e+09,35,68,103
1238160000,675910000,585930000,2.5e+09,36,60,96
1080860000,450890000,968250000,2.5e+09,32,61,93
1300710000,713230000,486060000,2.5e+09,35,60,95
1127600000,877270000,495130000,2.5e+09,40,78,118
883170000,812090000,804740000,2.5e+09,42,81,123
1004760000,918320000,576920000,2.5e+09,36,71,107
1211980000,368600000,919420000,2.5e+09,33,62,95
1407410000,542010000,550580000,2.5e+09,32,61,93
1085970000,742850000,671180000,2.5e+09,37,60,97
566870000,1534910000,398220000,2.5e+09,37,68,105
955100000,922870000,622030000,2.5e+09,36,68,104
1059450000,707110000,733440000,2.5e+09,32,56,88
974220000,963370000,562410000,2.5e+09,41,64,105
1001140000,600140000,898720000,2.5e+09,39,67,106
749020000,1307250000,443730000,2.5e+09,34,71,105
984680000,1010610000,504710000,2.5e+09,36,61,97
532150000,1502560000,465290000,2.5e+09,41,75,116
908530000,1112960000,478510000,2.5e+09,38,68,106
476110000,1209880000,814010000,2.5e+09,36,76,112
530840000,1250530000,718630000,2.5e+09,39,85,124
1231720000,754020000,514260000,2.5e+09,39,72,111
887240000,1007720000,605040000,2.5e+09,41,82,123
160830000,942900000,1396270000,2.5e+09,40,82,122
257620000,1150380000,1.092e+09,2.5e+09,39,85,124
340200000,1237640000,922160000,2.5e+09,36,81,117
456670000,738670000,1304660000,2.5e+09,40,86,126
147200000,1516480000,836320000,2.5e+09,35,80,115
152640000,1039260000,1308100000,2.5e+09,40,88,128
31540000,505340000,1963120000,2.5e+09,35,83,118
172310000,980360000,1347330000,2.5e+09,40,85,125
198830000,1818670000,482500000,2.5e+09,34,76,110
90200000,1672980000,736820000,2.5e+09,36,80,116
71080000,758850000,1670070000,2.5e+09,35,78,113
924050000,726400000,849550000,2.5e+09,32,63,95
894270000,895140000,710590000,2.5e+09,38,70,108
794200000,1063030000,642770000,2.5e+09,37,76,113
674350000,822520000,1003130000,2.5e+09,39,67,106
990520000,1126850000,382630000,2.5e+09,32,56,88
796390000,1030520000,673090000,2.5e+09,32,67,99
556370000,1586080000,357550000,2.5e+09,33,56,89
923410000,705260000,871330000,2.5e+09,34,62,96
987320000,972950000,539730000,2.5e+09,40,70,110
1003420000,974470000,522110000,2.5e+09,40,79,119
1110350000,680680000,708970000,2.5e+09,36,61,97
1104810000,694970000,700220000,2.5e+09,39,69,108
397850000,1757560000,344590000,2.5e+09,40,74,114
1170090000,648810000,681100000,2.5e+09,38,67,105
327990000,1832170000,339840000,2.5e+09,42,80,122
1052370000,896820000,550810000,2.5e+09,40,67,107
387090000,1676860000,436050000,2.5e+09,40,71,111
1304160000,748530000,447310000,2.5e+09,41,72,113
248220000,1736240000,515540000,2.5e+09,45,79,124
261390000,1836180000,402430000,2.5e+09,45,83,128
777340000,1308020000,414640000,2.5e+09,41,76,117
676480000,1190880000,632640000,2.5e+09,42,77,119
682640000,1116580000,700780000,2.5e+09,42,84,126
733430000,1157540000,609030000,2.5e+09,44,84,128
214660000,1254410000,1030930000,2.5e+09,39,85,124
642520000,1178310000,679170000,2.5e+09,42,84,126
323390000,1351510000,825100000,2.5e+09,44,86,130
694180000,1147540000,658280000,2.5e+09,38,78,116
98180000,671680000,1730140000,2.5e+09,39,82,121
13100000,72780000,2414120000,2.5e+09,31,59,90
649260000,1215730000,635010000,2.5e+09,37,64,101
620120000,678750000,1201130000,2.5e+09,40,74,114
507820000,1505190000,486990000,2.5e+09,34,65,99
777180000,541720000,1181100000,2.5e+09,42,80,122
752940000,1057330000,689730000,2.5e+09,33,65,98
747380000,1133410000,619210000,2.5e+09,39,78,117
1098130000,715280000,686590000,2.5e+09,36,71,107
907070000,1189870000,403060000,2.5e+09,37,79,116
416480000,1641940000,441580000,2.5e+09,37,73,110
762960000,633690000,1103350000,2.5e+09,42,71,113
1262090000,118760000,1119150000,2.5e+09,29,69,98
308070000,63710000,1742820000,2114600000,34,74,108
210500000,26710000,2262790000,2.5e+09,21,58,79
265160000,30460000,2204380000,2.5e+09,20,46,66
383690000,1.9e+07,2097310000,2.5e+09,16,51,67
606570000,70190000,1823240000,2.5e+09,26,63,89
670290000,110220000,1719490000,2.5e+09,14,57,71
718380000,129570000,1652050000,2.5e+09,13,57,70
43040000,83950000,2178920000,2305910000,17,49,66
652630000,147160000,1700210000,2.5e+09,21,60,81
8020000,68250000,1436430000,1512700000,28,66,94
105770000,1436530000,957700000,2.5e+09,34,82,116
222050000,1818210000,459740000,2.5e+09,30,75,105
1968860000,135570000,395570000,2.5e+09,29,70,99
566180000,51510000,1647090000,2264780000,32,70,102
1381980000,114950000,1003070000,2.5e+09,32,81,113
38630000,5380000,1054940000,1098950000,18,41,59
1128660000,35670000,1335670000,2.5e+09,20,49,69
1078440000,23910000,1397650000,2.5e+09,18,47,65
1724200000,57340000,718460000,2.5e+09,27,59,86
1982860000,30920000,486220000,2.5e+09,26,55,81
567120000,22190000,1910690000,2.5e+09,15,57,72
1146720000,51540000,1301740000,2.5e+09,22,65,87
583630000,46890000,1869480000,2.5e+09,18,54,72
400680000,82100000,2017220000,2.5e+09,19,54,73
1077190000,127230000,1295580000,2.5e+09,26,65,91
429670000,98220000,1972110000,2.5e+09,18,56,74
688480000,271630000,1539890000,2.5e+09,23,74,97
617480000,99070000,1783450000,2.5e+09,24,62,86
826390000,146600000,1527010000,2.5e+09,29,73,102
272410000,50790000,2176800000,2.5e+09,17,48,65
551760000,95740000,1852500000,2.5e+09,25,75,100
152900000,1703390000,643710000,2.5e+09,31,81,112
4.34e+08,1621480000,444520000,2.5e+09,29,78,107
200640000,1324940000,974420000,2.5e+09,32,79,111
192750000,1326190000,981060000,2.5e+09,32,78,110
100920000,1144010000,1255070000,2.5e+09,34,87,121
109420000,1193370000,1197210000,2.5e+09,37,79,116
24420000,910000,1034960000,1060290000,15,29,44
1842920000,221370000,435710000,2.5e+09,33,74,107
1145350000,61760000,1280700000,2487810000,31,82,113
776810000,552920000,1170270000,2.5e+09,39,84,123
76930000,72320000,1712390000,1861640000,29,61,90
1705560000,96110000,698330000,2.5e+09,19,55,74
1823960000,176220000,499820000,2.5e+09,33,75,108
1576720000,328880000,594400000,2.5e+09,33,77,110
1293810000,383590000,822600000,2.5e+09,33,81,114
985690000,138840000,1375470000,2.5e+09,25,58,83
1466770000,93490000,939740000,2.5e+09,22,53,75
1186140000,360780000,953080000,2.5e+09,36,80,116
1270100000,361550000,868350000,2.5e+09,30,72,102
562990000,116090000,1820920000,2.5e+09,23,67,90
1105580000,138590000,1255830000,2.5e+09,28,76,104
1054430000,116720000,1328850000,2.5e+09,24,63,87
650470000,152580000,1696950000,2.5e+09,25,78,103
367460000,87210000,2045330000,2.5e+09,25,72,97
769750000,151120000,1579130000,2.5e+09,27,72,99
708870000,102100000,1689030000,2.5e+09,25,72,97
169700000,181010000,2149290000,2.5e+09,26,74,100
884890000,234800000,1380310000,2.5e+09,34,83,117
803980000,194620000,1501400000,2.5e+09,26,71,97
802550000,370130000,1327320000,2.5e+09,33,86,119
47800000,212970000,1963460000,2224230000,26,58,84
56380000,196370000,2210960000,2463710000,28,69,97
1106740000,416820000,976440000,2.5e+09,41,89,130
497720000,269980000,1719130000,2486830000,40,85,125
1310580000,600840000,588580000,2.5e+09,38,85,123
892930000,204960000,1402110000,2.5e+09,35,81,116
1827770000,156840000,515390000,2.5e+09,33,65,98
1792380000,3.44e+08,363620000,2.5e+09,31,70,101
1.282e+09,702750000,515250000,2.5e+09,31,74,105
1485930000,572130000,441940000,2.5e+09,35,82,117
1403140000,115130000,981730000,2.5e+09,27,78,105
1273730000,404060000,822210000,2.5e+09,34,83,117
984550000,39410000,1476040000,2.5e+09,27,65,92
1484930000,29750000,985320000,2.5e+09,20,68,88
552550000,90260000,1857190000,2.5e+09,23,66,89
950920000,115990000,1433090000,2.5e+09,25,70,95
629070000,489730000,1381200000,2.5e+09,33,86,119
624900000,147020000,1728080000,2.5e+09,29,76,105
53310000,14980000,2377420000,2445710000,12,48,60
448360000,49270000,2002370000,2.5e+09,20,70,90
734460000,173720000,1591820000,2.5e+09,20,61,81
1089910000,229300000,1180790000,2.5e+09,27,70,97
242530000,53230000,2204240000,2.5e+09,16,51,67
340980000,414640000,1743110000,2498730000,24,49,73
541710000,336020000,1456070000,2333800000,22,36,58
265500000,255450000,1714810000,2235760000,20,37,57
1045640000,415830000,1038530000,2.5e+09,23,50,73
784890000,791750000,923360000,2.5e+09,16,35,51
827240000,1193430000,479330000,2.5e+09,26,60,86
1353660000,783320000,363020000,2.5e+09,24,51,75
193080000,1060360000,1246560000,2.5e+09,27,48,75
451610000,1765220000,283170000,2.5e+09,29,57,86
69130000,700600000,1689360000,2459090000,27,60,87
705190000,1410250000,384560000,2.5e+09,24,59,83
725910000,1592440000,181650000,2.5e+09,24,54,78
481230000,1564240000,454530000,2.5e+09,30,64,94
1238460000,892460000,369080000,2.5e+09,23,50,73
18440000,345760000,1936580000,2300780000,38,70,108
36860000,1199530000,1263610000,2.5e+09,37,73,110
348410000,1740180000,411410000,2.5e+09,31,66,97
8390000,1114030000,1377580000,2.5e+09,34,66,100
74290000,764520000,1575780000,2414590000,23,42,65
352620000,745790000,1401590000,2.5e+09,21,42,63
1163150000,997550000,339300000,2.5e+09,26,55,81
584210000,1469330000,446460000,2.5e+09,23,52,75
616170000,694140000,1189690000,2.5e+09,24,52,76
1004160000,977020000,518820000,2.5e+09,23,52,75
907690000,1164570000,427740000,2.5e+09,27,56,83
1231250000,798090000,470660000,2.5e+09,24,55,79
337490000,1799530000,362980000,2.5e+09,24,54,78
1137290000,689480000,673230000,2.5e+09,24,49,73
41310000,724320000,1516110000,2281740000,23,54,77
648860000,1510710000,340430000,2.5e+09,26,55,81
35690000,2026440000,437870000,2.5e+09,35,80,115
267740000,1101210000,1131050000,2.5e+09,41,93,134
159640000,282030000,1722820000,2164490000,34,68,102
1344560000,71200000,1084240000,2.5e+09,29,50,79
1329850000,515690000,654460000,2.5e+09,39,71,110
1524580000,183190000,792230000,2.5e+09,32,62,94
1332070000,547030000,620900000,2.5e+09,38,69,107
1447230000,15280000,1037490000,2.5e+09,34,58,92
720170000,10860000,1768970000,2.5e+09,30,53,83
1413060000,16730000,1070210000,2.5e+09,34,62,96
991320000,7930000,1500750000,2.5e+09,27,51,78
45920000,220230000,1907700000,2173850000,22,39,61
750580000,1299360000,450060000,2.5e+09,25,64,89
762160000,1177710000,560130000,2.5e+09,24,48,72
473080000,1431420000,595500000,2.5e+09,26,57,83
1219970000,496620000,783410000,2.5e+09,23,50,73
52680000,710660000,1519980000,2283320000,21,51,72
505630000,1741450000,252920000,2.5e+09,27,55,82
13540000,180320000,1356600000,1550460000,18,38,56
57550000,890800000,1359040000,2307390000,20,39,59
418830000,125340000,1955830000,2.5e+09,25,59,84
1532740000,485950000,481310000,2.5e+09,43,84,127
1369870000,543220000,586910000,2.5e+09,42,89,131
1635300000,494930000,369770000,2.5e+09,44,88,132
1801770000,80300000,617930000,2.5e+09,29,67,96
1465620000,333710000,700670000,2.5e+09,36,66,102
1675880000,317490000,506630000,2.5e+09,33,65,98
1373870000,623800000,502330000,2.5e+09,38,64,102
1585150000,477370000,437480000,2.5e+09,39,80,119
1411150000,18600000,1070250000,2.5e+09,31,57,88
1251960000,53590000,1194450000,2.5e+09,25,50,75
1759600000,10470000,729930000,2.5e+09,33,59,92
1535670000,154350000,809980000,2.5e+09,35,60,95
980560000,1079210000,440230000,2.5e+09,27,59,86
1121870000,911160000,466970000,2.5e+09,29,55,84
236810000,2124850000,138340000,2.5e+09,24,39,63
771090000,1371290000,357620000,2.5e+09,27,56,83
8550000,1999790000,491660000,2.5e+09,26,55,81
379330000,1964080000,156590000,2.5e+09,22,44,66
65220000,1748290000,686490000,2.5e+09,25,53,78
546460000,560720000,1392820000,2.5e+09,26,52,78
113990000,485980000,1900030000,2.5e+09,30,62,92
380550000,545860000,1573590000,2.5e+09,30,61,91
1661730000,334760000,503510000,2.5e+09,25,49,74
1368060000,903600000,228340000,2.5e+09,39,74,113
1461750000,628480000,409770000,2.5e+09,33,67,100
699520000,1130120000,670360000,2.5e+09,37,67,104
1.002e+09,939930000,558070000,2.5e+09,31,58,89
1406180000,660310000,433510000,2.5e+09,39,68,107
1269430000,894900000,335670000,2.5e+09,39,77,116
784740000,1514270000,200990000,2.5e+09,40,77,117
854970000,1263790000,381240000,2.5e+09,43,86,129
1879650000,44750000,575600000,2.5e+09,29,55,84
1481500000,364600000,653900000,2.5e+09,37,63,100
1536440000,544800000,418760000,2.5e+09,32,62,94
996100000,1290410000,213490000,2.5e+09,37,71,108
378680000,1706240000,415080000,2.5e+09,34,55,89
62630000,780800000,1641210000,2484640000,28,38,66
132650000,1940250000,427100000,2.5e+09,28,43,71
195530000,1873440000,431030000,2.5e+09,26,38,64
406370000,248240000,1845390000,2.5e+09,24,54,78
558110000,457040000,1484850000,2.5e+09,31,56,87
1199030000,954200000,346770000,2.5e+09,27,57,84
1677690000,270440000,551870000,2.5e+09,23,40,63
978130000,1363680000,158190000,2.5e+09,33,66,99
704170000,1361440000,434390000,2.5e+09,35,58,93
796040000,983290000,720670000,2.5e+09,35,69,104
857100000,1228190000,414710000,2.5e+09,33,72,105
1102070000,888360000,509570000,2.5e+09,34,66,100
1001090000,1081520000,417390000,2.5e+09,37,74,111
656820000,1352140000,491040000,2.5e+09,36,70,106
648140000,964160000,887700000,2.5e+09,40,90,130
834930000,1123650000,541420000,2.5e+09,37,71,108
634850000,1333050000,532100000,2.5e+09,43,94,137
737350000,1478290000,284360000,2.5e+09,38,68,106
355140000,1678380000,466480000,2.5e+09,41,83,124
627450000,1.349e+09,523550000,2.5e+09,36,67,103
628980000,1251470000,619550000,2.5e+09,46,87,133
276940000,579830000,1643230000,2.5e+09,28,81,109
1013320000,310780000,1175900000,2.5e+09,28,65,93
967500000,1308240000,224260000,2.5e+09,26,45,71
1521030000,537750000,441220000,2.5e+09,20,38,58
643310000,1448220000,408470000,2.5e+09,35,69,104
1077270000,1059650000,363080000,2.5e+09,36,70,106
440600000,1598380000,461020000,2.5e+09,40,75,115
780220000,1278020000,441760000,2.5e+09,37,63,100
402720000,1702470000,394810000,2.5e+09,43,80,123
727620000,924260000,848120000,2.5e+09,38,78,116
291110000,426020000,1782870000,2.5e+09,38,76,114
234220000,1016020000,1249760000,2.5e+09,45,90,135
77750000,1121030000,1301220000,2.5e+09,38,90,128
2570000,343850000,1756860000,2103280000,29,67,96
481590000,1598240000,420170000,2.5e+09,36,62,98
644060000,840360000,1015580000,2.5e+09,41,78,119
563470000,1282630000,653900000,2.5e+09,40,70,110
783720000,910570000,805710000,2.5e+09,40,68,108
1124670000,677650000,697680000,2.5e+09,45,81,126
651060000,1225110000,623830000,2.5e+09,43,78,121
824080000,1070640000,605280000,2.5e+09,41,70,111
1414200000,109140000,976660000,2.5e+09,35,63,98
1249270000,505120000,745610000,2.5e+09,44,79,123
1130730000,681330000,687940000,2.5e+09,43,78,121
739140000,909360000,851500000,2.5e+09,44,84,128
921180000,1188830000,389990000,2.5e+09,40,73,113
449400000,1293200000,757400000,2.5e+09,39,77,116
309600000,1728750000,461650000,2.5e+09,41,77,118
745250000,855620000,899130000,2.5e+09,37,70,107
1084270000,932670000,483060000,2.5e+09,39,74,113
1032440000,852640000,614920000,2.5e+09,40,79,119
849860000,1131160000,518980000,2.5e+09,47,78,125
1182250000,680050000,637700000,2.5e+09,42,77,119
582900000,587070000,1330030000,2.5e+09,41,85,126
369660000,1428180000,702160000,2.5e+09,39,77,116
643140000,1134480000,722380000,2.5e+09,41,77,118
309990000,1563920000,626090000,2.5e+09,41,84,125
807070000,1081140000,611790000,2.5e+09,42,80,122
90440000,105480000,2113280000,2309200000,31,73,104
435700000,836690000,1227610000,2.5e+09,38,90,128
18410000,399790000,1423480000,1841680000,29,66,95
975490000,722320000,802190000,2.5e+09,39,64,103
582280000,1428500000,489220000,2.5e+09,43,68,111
1211520000,864940000,423540000,2.5e+09,35,63,98
839790000,1068090000,592120000,2.5e+09,40,70,110
766350000,1287300000,446350000,2.5e+09,46,88,134
1156960000,594180000,748860000,2.5e+09,49,92,141
707480000,1432960000,359560000,2.5e+09,41,79,120
948640000,915730000,635630000,2.5e+09,49,93,142
416980000,1791730000,291290000,2.5e+09,44,81,125
1144790000,968020000,387190000,2.5e+09,42,78,120
525890000,1606570000,367540000,2.5e+09,43,77,120
687550000,1273670000,538780000,2.5e+09,42,74,116
816030000,933170000,750800000,2.5e+09,42,78,120
1021450000,637360000,841190000,2.5e+09,40,80,120
802790000,983060000,714150000,2.5e+09,44,84,128
1075150000,676130000,748720000,2.5e+09,41,74,115
1297360000,570550000,632090000,2.5e+09,40,78,118
946720000,7.29e+08,824280000,2.5e+09,44,86,130
1490040000,594250000,415710000,2.5e+09,39,84,123
1.241e+09,584560000,674440000,2.5e+09,41,83,124
968050000,954140000,577810000,2.5e+09,46,87,133
913740000,964270000,621990000,2.5e+09,43,84,127
708290000,1325780000,465930000,2.5e+09,38,85,123
791520000,1245420000,463060000,2.5e+09,47,90,137
393540000,737660000,1368800000,2.5e+09,43,91,134
482550000,1426630000,590820000,2.5e+09,42,83,125
487020000,375540000,1637440000,2.5e+09,38,85,123
949280000,701200000,849520000,2.5e+09,43,85,128
27890000,40310000,1312320000,1380520000,34,70,104
306260000,485620000,1496140000,2288020000,35,81,116
1184390000,1114920000,200690000,2.5e+09,39,73,112
1165950000,879770000,454280000,2.5e+09,40,64,104
514690000,1751810000,233500000,2.5e+09,38,75,113
1360620000,586090000,553290000,2.5e+09,38,71,109
740190000,1454290000,305520000,2.5e+09,39,77,116
846850000,1394420000,258730000,2.5e+09,41,73,114
777900000,1414100000,3.08e+08,2.5e+09,44,78,122
648100000,1671860000,180040000,2.5e+09,43,87,130
552410000,1648970000,298620000,2.5e+09,47,83,130
598910000,1593680000,307410000,2.5e+09,43,82,125
727690000,1274720000,497590000,2.5e+09,42,83,125
661330000,1424610000,414060000,2.5e+09,45,81,126
1141720000,998910000,359370000,2.5e+09,36,78,114
1045930000,724970000,729100000,2.5e+09,42,73,115
596970000,1502470000,400560000,2.5e+09,39,80,119
926920000,881280000,691800000,2.5e+09,44,74,118
1422860000,739120000,338020000,2.5e+09,39,75,114
1230820000,898100000,371080000,2.5e+09,36,73,109
918880000,1105290000,475830000,2.5e+09,36,75,111
885510000,1153930000,460560000,2.5e+09,39,81,120
965230000,1187530000,347240000,2.5e+09,38,80,118
1257440000,778310000,464250000,2.5e+09,40,85,125
1588450000,559260000,352290000,2.5e+09,40,78,118
1199320000,1051280000,249400000,2.5e+09,38,79,117
773560000,1206140000,520300000,2.5e+09,37,83,120
741960000,1309430000,448610000,2.5e+09,37,82,119
1087640000,1054870000,357490000,2.5e+09,37,74,111
1244340000,807730000,447930000,2.5e+09,39,82,121
1062840000,1021350000,415810000,2.5e+09,37,83,120
455470000,392940000,1567130000,2415540000,38,83,121
1103760000,1033810000,362430000,2.5e+09,35,75,110
446640000,1789840000,263520000,2.5e+09,42,86,128
361850000,1544410000,593740000,2.5e+09,44,90,134
941890000,1266640000,291470000,2.5e+09,43,77,120
307580000,1730770000,461650000,2.5e+09,46,88,134
1045110000,1094210000,360680000,2.5e+09,41,72,113
326190000,1870520000,303290000,2.5e+09,45,94,139
592680000,1480780000,426540000,2.5e+09,45,95,140
786430000,1295070000,418500000,2.5e+09,46,91,137
1045930000,904470000,549600000,2.5e+09,44,78,122
921180000,1106970000,471850000,2.5e+09,41,81,122
602910000,1469760000,427330000,2.5e+09,48,81,129
700630000,863180000,936190000,2.5e+09,48,77,125
513130000,1454970000,531900000,2.5e+09,41,80,121
408770000,1834220000,257010000,2.5e+09,44,80,124
