"cell50x50","forest_abs","agriculture_abs","grassland_abs","urban_abs","other_abs","forest_rel","agriculture_rel","grassland_rel","urban_rel","other_rel"
"29SMC3",141.426274007473,259.276526403258,17.3759956665293,439.395739214549,1644.47975482492,0.0565263220699668,0.10362960163879,0.0069449692726875,0.175621009924226,0.65727809709433
"29SMD3",190.765948894754,418.592380531647,0.806095355025044,47.8880351651915,1843.88838975,0.0762471858269095,0.167307065066068,0.000322188014605857,0.0191403546454739,0.736983206446942
"29SMD4",186.186399366294,1183.26736175379,21.8240832652885,146.817464848519,963.832324818265,0.074417180110339,0.472942280843413,0.00872290747672101,0.0586817391719403,0.385235892397586
"29SME4",9.9417823632949,0,0,0.537393641259184,2491.45643821855,0.0039736363744844,0,0,0.000214791155377535,0.995811572470138
"29SNA1",1.13451962824328,8.84726271498485,0.567259814121638,2.24913540335948,2489.12611243919,0.000453458816790705,0.00353618322918365,0.000226729408395352,0.000898962215742976,0.994884666329887
"29SNA3",2.73673526459525,15.8730645346525,1.96049762591005,13.4050269142175,2467.64950161565,0.00109398309298856,0.00634510193933367,0.000783689706613625,0.00535852809547489,0.986418697165589
"29SNB1",585.655133995772,800.687938513286,45.5502913998547,12.6290845065361,1057.42956349328,0.234079283378812,0.320025298128098,0.0182059013054789,0.00504769254023437,0.422641824647377
"29SNB2",561.719386441068,466.019488846771,53.9705225305607,57.6428667706081,1362.59894749617,0.22451252595486,0.186262420544316,0.0215713728828392,0.0230391649893794,0.544614515628605
"29SNB3",242.963961064489,1989.20150034625,14.0718866611448,13.444921413866,241.919018985692,0.0971233754092556,0.79517128069666,0.00562515166825131,0.00537452609887378,0.0967056661269598
"29SNB4",608.802566389098,1080.11849703972,15.515140435489,67.7331916638474,729.47035200828,0.243361406049226,0.431764205099236,0.00620198829618373,0.0270755178600555,0.291596882695299
"29SNC1",944.325968039579,894.715216936412,20.1130046097293,86.8312544383413,555.968828561368,0.377435342598706,0.357606542509606,0.00803891774926214,0.034705372272297,0.222213824870128
"29SNC2",1008.98693519042,426.748947269846,0.995193552552053,24.9793581690565,1040.23601274056,0.403280788216529,0.170566779234934,0.000397767727513196,0.00998396996058122,0.415770694860443
"29SNC3",625.087229698733,1786.20094051199,3.63249225983183,23.6360797728784,63.085940918011,0.249870708517325,0.714011218522497,0.00145204280542626,0.00944822373393802,0.0252178064208139
"29SNC4",491.416396969881,1871.28147502057,15.3160216880991,22.5908831916732,101.002146921714,0.196440292955774,0.748031777983761,0.006122473336012,0.00903054871523537,0.0403749070092175
"29SND1",593.636846205084,1297.25140925335,30.0943458269631,137.763237196644,443.194972572081,0.23727053956763,0.518498041009526,0.0120284003898093,0.0550625484775561,0.177140470555478
"29SND2",740.337698395278,1409.10076105695,45.6198734987291,78.7400608904766,228.129223431799,0.29590692124105,0.563206046141607,0.0182338902147971,0.0314717581543357,0.09118138424821
"29SND3",1235.59810101949,666.265195939405,4.33906353333304,39.5193148873062,555.8877793151,0.493921262849687,0.266334616975908,0.00173450876802139,0.0157975557748003,0.222212055631584
"29SND4",1326.22308051124,1063.25150062028,1.61222358243776,9.12598163639153,101.470565719354,0.530132272501243,0.425014420686226,0.000644455494778717,0.00364793635007459,0.0405609149676778
"29SNE2",962.284453630947,812.240369123182,43.7483448627799,114.515970049138,569.146461033299,0.3846159965633,0.324644794832222,0.0174857997486118,0.0457709503428744,0.227482458512991
"29SNE4",1424.18840318602,360.724467187603,10.4096281810421,22.3717439301937,683.95038849933,0.569300845350572,0.144194927896569,0.00416111387369468,0.00894281452013923,0.273400298359025
"29SPA1",0.3682199247909,5.33421296453844,0.119422678310562,4.85652225129619,2490.34101458987,0.000147227936699945,0.00213281551543705,4.77496010918742e-05,0.00194181711106955,0.995730389835702
"29SPB1",262.221724836933,1408.16290764488,44.6855755472077,5.39411624645581,780.574401184542,0.104845127813326,0.563031229108968,0.0178668067360647,0.00215675038996594,0.312100085951676
"29SPB2",153.931910924899,925.283243727388,41.7769693601452,22.381230131245,1357.68184275033,0.0615467867786616,0.36995714643822,0.0167037374513073,0.00894871498999288,0.542843614341818
"29SPB3",870.441859031155,556.680710531084,170.515439867148,8.34015867674488,894.118753412988,0.348163245808188,0.222663651852678,0.0682035317908951,0.0033359341411761,0.357633636407064
"29SPB4",364.039904074388,762.364047337849,61.5225447508986,53.4416152236049,1258.7341483635,0.145610005612633,0.304933145980201,0.0246080113367221,0.0213757717370103,0.503473065333434
"29SPC1",417.656286831061,1894.40619590249,36.0959647422084,16.9283804870406,135.894788683445,0.166996943940407,0.75746506223538,0.0144327189380193,0.00676869448954255,0.0543365803966511
"29SPC2",477.602920233341,1871.20190626843,7.07567253471215,15.9028476940507,129.233028882942,0.190963531822613,0.748176591130653,0.00282911883492828,0.00635855400592881,0.0516722042058771
"29SPC3",62.5357153735775,1943.15504767029,235.125930479235,11.6532976929439,247.615160713774,0.0250134341725545,0.777235545825455,0.0940471688725246,0.00466116031445915,0.0990426908150065
"29SPC4",464.624248273548,1396.84848971159,127.011559525908,8.40971382223729,503.21936093939,0.185841271610492,0.558714058811587,0.0508023199805739,0.00336373298727354,0.201278616610074
"29SPD1",687.589446349586,1065.13617206153,70.3204039296894,10.2106898431731,667.745279149501,0.274925589316695,0.425883776083531,0.0281168924188645,0.00408263962945867,0.266991102551451
